id	type	awardSummonRole	npcId	name	desc	groupId	timeOpen	startDate	endDate	day	frequencyType	frequencyValue	enterResetCopyId	conditionIds	consumeSilver	consumeBindingGold	consumeGold	consumeContribute	consumeFactionMoney	consumeHonor	consumeGoodIds	consumeGoodCount	consumeIntegral	allGoodIds	allGoodCount	allBindType	allGainSilver	allGainBindingGold	allGainExp	allContribute	allMagicSoul
1164	2	0	06gcz009	召唤：箭神侍卫（冰冻、减速）	召唤1名法神侍卫与城墙之上，拥有沉默和减少敌人攻击的能力。	1164					1	1						200													
1165	2	0	07gcz009	召唤：法神侍卫（沉默、减攻）	召唤1名法神侍卫与城墙之上，拥有沉默和减少敌人攻击的能力。	1165					1	1						300													
1166	2	0	07gcz009	召唤：箭神侍卫（冰冻、减速）	召唤1名法神侍卫与城墙之上，拥有沉默和减少敌人攻击的能力。	1166					1	1						200													
1167	2	0	08gcz009	召唤：法神侍卫（沉默、减攻）	召唤1名法神侍卫与城墙之上，拥有沉默和减少敌人攻击的能力。	1167					1	1						300													
1168	2	0	08gcz009	召唤：箭神侍卫（冰冻、减速）	召唤1名法神侍卫与城墙之上，拥有沉默和减少敌人攻击的能力。	1168					1	1						200													
1169	2	0	09gcz009	召唤：法神侍卫（沉默、减攻）	召唤1名法神侍卫与城墙之上，拥有沉默和减少敌人攻击的能力。	1169					1	1						300													
1170	2	0	09gcz009	召唤：箭神侍卫（冰冻、减速）	召唤1名法神侍卫与城墙之上，拥有沉默和减少敌人攻击的能力。	1170					1	1						200													
1171	2	0	10gcz009	召唤：法神侍卫（沉默、减攻）	召唤1名法神侍卫与城墙之上，拥有沉默和减少敌人攻击的能力。	1171					1	1						300													
1172	2	0	10gcz009	召唤：箭神侍卫（冰冻、减速）	召唤1名法神侍卫与城墙之上，拥有沉默和减少敌人攻击的能力。	1172					1	1						200													
1173	2	0	11gcz009	召唤：法神侍卫（沉默、减攻）	召唤1名法神侍卫与城墙之上，拥有沉默和减少敌人攻击的能力。	1173					1	1						300													
1174	2	0	11gcz009	召唤：箭神侍卫（冰冻、减速）	召唤1名法神侍卫与城墙之上，拥有沉默和减少敌人攻击的能力。	1174					1	1						200													
1175	2	0	12gcz009	召唤：法神侍卫（沉默、减攻）	召唤1名法神侍卫与城墙之上，拥有沉默和减少敌人攻击的能力。	1175					1	1						300													
1176	2	0	12gcz009	召唤：箭神侍卫（冰冻、减速）	召唤1名法神侍卫与城墙之上，拥有沉默和减少敌人攻击的能力。	1176					1	1						200													
1177	2	0	13gcz009	召唤：法神侍卫（沉默、减攻）	召唤1名法神侍卫与城墙之上，拥有沉默和减少敌人攻击的能力。	1177					1	1						300													
1178	2	0	13gcz009	召唤：箭神侍卫（冰冻、减速）	召唤1名法神侍卫与城墙之上，拥有沉默和减少敌人攻击的能力。	1178					1	1						200													
1179	2	0	14gcz009	召唤：法神侍卫（沉默、减攻）	召唤1名法神侍卫与城墙之上，拥有沉默和减少敌人攻击的能力。	1179					1	1						300													
1180	2	0	14gcz009	召唤：箭神侍卫（冰冻、减速）	召唤1名法神侍卫与城墙之上，拥有沉默和减少敌人攻击的能力。	1180					1	1						200													
1181	2	0	15gcz009	召唤：法神侍卫（沉默、减攻）	召唤1名法神侍卫与城墙之上，拥有沉默和减少敌人攻击的能力。	1181					1	1						300													
1182	2	0	15gcz009	召唤：箭神侍卫（冰冻、减速）	召唤1名法神侍卫与城墙之上，拥有沉默和减少敌人攻击的能力。	1182					1	1						200													
1183	2	0	16gcz009	召唤：法神侍卫（沉默、减攻）	召唤1名法神侍卫与城墙之上，拥有沉默和减少敌人攻击的能力。	1183					1	1						300													
1184	2	0	16gcz009	召唤：箭神侍卫（冰冻、减速）	召唤1名法神侍卫与城墙之上，拥有沉默和减少敌人攻击的能力。	1184					1	1						200													
1185	3	0	01gcz017	召唤：狐魅舞姬（群体鼓舞）	狐魅舞姬的舞姿可以有效提升攻城部队的攻击力，但范围有限，而且妹纸也需要休息，不能持续增加战力。\n[\C]ff56ff35[C]多个舞姬[\C]ffffffff[C]，虽然鼓舞效果不能叠加，但覆盖范围可能因舞姬所处位置不同而增加，空档的时间也会变少！	1185					1	5		27					3000												
1186	3	0	01gcz017	召唤：治愈小娘（群体恢复）	治愈小娘可以有效恢复范围内攻城部队的生命。\n[\C]ff56ff35[C]多个小娘[\C]ffffffff[C]的恢复效果可以叠加，且覆盖范围也可能因小娘所处位置不同，而增加！	1186					1	5		27					3000												
1187	3	0	02gcz017	召唤：狐魅舞姬（群体鼓舞）	狐魅舞姬的舞姿可以有效提升攻城部队的攻击力，但范围有限，而且妹纸也需要休息，不能持续增加战力。\n[\C]ff56ff35[C]多个舞姬[\C]ffffffff[C]，虽然鼓舞效果不能叠加，但覆盖范围可能因舞姬所处位置不同而增加，空档的时间也会变少！	1187					1	5		27					3000												
1188	3	0	02gcz017	召唤：治愈小娘（群体恢复）	治愈小娘可以有效恢复范围内攻城部队的生命。\n[\C]ff56ff35[C]多个小娘[\C]ffffffff[C]的恢复效果可以叠加，且覆盖范围也可能因小娘所处位置不同，而增加！	1188					1	5		27					3000												
1189	3	0	03gcz017	召唤：狐魅舞姬（群体鼓舞）	狐魅舞姬的舞姿可以有效提升攻城部队的攻击力，但范围有限，而且妹纸也需要休息，不能持续增加战力。\n[\C]ff56ff35[C]多个舞姬[\C]ffffffff[C]，虽然鼓舞效果不能叠加，但覆盖范围可能因舞姬所处位置不同而增加，空档的时间也会变少！	1189					1	5		27					3000												
1190	3	0	03gcz017	召唤：治愈小娘（群体恢复）	治愈小娘可以有效恢复范围内攻城部队的生命。\n[\C]ff56ff35[C]多个小娘[\C]ffffffff[C]的恢复效果可以叠加，且覆盖范围也可能因小娘所处位置不同，而增加！	1190					1	5		27					3000												
1191	3	0	04gcz017	召唤：狐魅舞姬（群体鼓舞）	狐魅舞姬的舞姿可以有效提升攻城部队的攻击力，但范围有限，而且妹纸也需要休息，不能持续增加战力。\n[\C]ff56ff35[C]多个舞姬[\C]ffffffff[C]，虽然鼓舞效果不能叠加，但覆盖范围可能因舞姬所处位置不同而增加，空档的时间也会变少！	1191					1	5		27					3000												
1192	3	0	04gcz017	召唤：治愈小娘（群体恢复）	治愈小娘可以有效恢复范围内攻城部队的生命。\n[\C]ff56ff35[C]多个小娘[\C]ffffffff[C]的恢复效果可以叠加，且覆盖范围也可能因小娘所处位置不同，而增加！	1192					1	5		27					3000												
1193	3	0	05gcz017	召唤：狐魅舞姬（群体鼓舞）	狐魅舞姬的舞姿可以有效提升攻城部队的攻击力，但范围有限，而且妹纸也需要休息，不能持续增加战力。\n[\C]ff56ff35[C]多个舞姬[\C]ffffffff[C]，虽然鼓舞效果不能叠加，但覆盖范围可能因舞姬所处位置不同而增加，空档的时间也会变少！	1193					1	5		27					3000												
1194	3	0	05gcz017	召唤：治愈小娘（群体恢复）	治愈小娘可以有效恢复范围内攻城部队的生命。\n[\C]ff56ff35[C]多个小娘[\C]ffffffff[C]的恢复效果可以叠加，且覆盖范围也可能因小娘所处位置不同，而增加！	1194					1	5		27					3000												
1195	3	0	06gcz017	召唤：狐魅舞姬（群体鼓舞）	狐魅舞姬的舞姿可以有效提升攻城部队的攻击力，但范围有限，而且妹纸也需要休息，不能持续增加战力。\n[\C]ff56ff35[C]多个舞姬[\C]ffffffff[C]，虽然鼓舞效果不能叠加，但覆盖范围可能因舞姬所处位置不同而增加，空档的时间也会变少！	1195					1	5		27					3000												
1196	3	0	06gcz017	召唤：治愈小娘（群体恢复）	治愈小娘可以有效恢复范围内攻城部队的生命。\n[\C]ff56ff35[C]多个小娘[\C]ffffffff[C]的恢复效果可以叠加，且覆盖范围也可能因小娘所处位置不同，而增加！	1196					1	5		27					3000												
1197	3	0	07gcz017	召唤：狐魅舞姬（群体鼓舞）	狐魅舞姬的舞姿可以有效提升攻城部队的攻击力，但范围有限，而且妹纸也需要休息，不能持续增加战力。\n[\C]ff56ff35[C]多个舞姬[\C]ffffffff[C]，虽然鼓舞效果不能叠加，但覆盖范围可能因舞姬所处位置不同而增加，空档的时间也会变少！	1197					1	5		27					3000												
1198	3	0	07gcz017	召唤：治愈小娘（群体恢复）	治愈小娘可以有效恢复范围内攻城部队的生命。\n[\C]ff56ff35[C]多个小娘[\C]ffffffff[C]的恢复效果可以叠加，且覆盖范围也可能因小娘所处位置不同，而增加！	1198					1	5		27					3000												
1199	3	0	08gcz017	召唤：狐魅舞姬（群体鼓舞）	狐魅舞姬的舞姿可以有效提升攻城部队的攻击力，但范围有限，而且妹纸也需要休息，不能持续增加战力。\n[\C]ff56ff35[C]多个舞姬[\C]ffffffff[C]，虽然鼓舞效果不能叠加，但覆盖范围可能因舞姬所处位置不同而增加，空档的时间也会变少！	1199					1	5		27					3000												
1200	3	0	08gcz017	召唤：治愈小娘（群体恢复）	治愈小娘可以有效恢复范围内攻城部队的生命。\n[\C]ff56ff35[C]多个小娘[\C]ffffffff[C]的恢复效果可以叠加，且覆盖范围也可能因小娘所处位置不同，而增加！	1200					1	5		27					3000												
1201	3	0	09gcz017	召唤：狐魅舞姬（群体鼓舞）	狐魅舞姬的舞姿可以有效提升攻城部队的攻击力，但范围有限，而且妹纸也需要休息，不能持续增加战力。\n[\C]ff56ff35[C]多个舞姬[\C]ffffffff[C]，虽然鼓舞效果不能叠加，但覆盖范围可能因舞姬所处位置不同而增加，空档的时间也会变少！	1201					1	5		27					3000												
1202	3	0	09gcz017	召唤：治愈小娘（群体恢复）	治愈小娘可以有效恢复范围内攻城部队的生命。\n[\C]ff56ff35[C]多个小娘[\C]ffffffff[C]的恢复效果可以叠加，且覆盖范围也可能因小娘所处位置不同，而增加！	1202					1	5		27					3000												
1203	3	0	10gcz017	召唤：狐魅舞姬（群体鼓舞）	狐魅舞姬的舞姿可以有效提升攻城部队的攻击力，但范围有限，而且妹纸也需要休息，不能持续增加战力。\n[\C]ff56ff35[C]多个舞姬[\C]ffffffff[C]，虽然鼓舞效果不能叠加，但覆盖范围可能因舞姬所处位置不同而增加，空档的时间也会变少！	1203					1	5		27					3000												
1204	3	0	10gcz017	召唤：治愈小娘（群体恢复）	治愈小娘可以有效恢复范围内攻城部队的生命。\n[\C]ff56ff35[C]多个小娘[\C]ffffffff[C]的恢复效果可以叠加，且覆盖范围也可能因小娘所处位置不同，而增加！	1204					1	5		27					3000												
1205	3	0	11gcz017	召唤：狐魅舞姬（群体鼓舞）	狐魅舞姬的舞姿可以有效提升攻城部队的攻击力，但范围有限，而且妹纸也需要休息，不能持续增加战力。\n[\C]ff56ff35[C]多个舞姬[\C]ffffffff[C]，虽然鼓舞效果不能叠加，但覆盖范围可能因舞姬所处位置不同而增加，空档的时间也会变少！	1205					1	5		27					3000												
1206	3	0	11gcz017	召唤：治愈小娘（群体恢复）	治愈小娘可以有效恢复范围内攻城部队的生命。\n[\C]ff56ff35[C]多个小娘[\C]ffffffff[C]的恢复效果可以叠加，且覆盖范围也可能因小娘所处位置不同，而增加！	1206					1	5		27					3000												
1207	3	0	12gcz017	召唤：狐魅舞姬（群体鼓舞）	狐魅舞姬的舞姿可以有效提升攻城部队的攻击力，但范围有限，而且妹纸也需要休息，不能持续增加战力。\n[\C]ff56ff35[C]多个舞姬[\C]ffffffff[C]，虽然鼓舞效果不能叠加，但覆盖范围可能因舞姬所处位置不同而增加，空档的时间也会变少！	1207					1	5		27					3000												
1208	3	0	12gcz017	召唤：治愈小娘（群体恢复）	治愈小娘可以有效恢复范围内攻城部队的生命。\n[\C]ff56ff35[C]多个小娘[\C]ffffffff[C]的恢复效果可以叠加，且覆盖范围也可能因小娘所处位置不同，而增加！	1208					1	5		27					3000												
1209	3	0	13gcz017	召唤：狐魅舞姬（群体鼓舞）	狐魅舞姬的舞姿可以有效提升攻城部队的攻击力，但范围有限，而且妹纸也需要休息，不能持续增加战力。\n[\C]ff56ff35[C]多个舞姬[\C]ffffffff[C]，虽然鼓舞效果不能叠加，但覆盖范围可能因舞姬所处位置不同而增加，空档的时间也会变少！	1209					1	5		27					3000												
1210	3	0	13gcz017	召唤：治愈小娘（群体恢复）	治愈小娘可以有效恢复范围内攻城部队的生命。\n[\C]ff56ff35[C]多个小娘[\C]ffffffff[C]的恢复效果可以叠加，且覆盖范围也可能因小娘所处位置不同，而增加！	1210					1	5		27					3000												
1211	3	0	14gcz017	召唤：狐魅舞姬（群体鼓舞）	狐魅舞姬的舞姿可以有效提升攻城部队的攻击力，但范围有限，而且妹纸也需要休息，不能持续增加战力。\n[\C]ff56ff35[C]多个舞姬[\C]ffffffff[C]，虽然鼓舞效果不能叠加，但覆盖范围可能因舞姬所处位置不同而增加，空档的时间也会变少！	1211					1	5		27					3000												
1212	3	0	14gcz017	召唤：治愈小娘（群体恢复）	治愈小娘可以有效恢复范围内攻城部队的生命。\n[\C]ff56ff35[C]多个小娘[\C]ffffffff[C]的恢复效果可以叠加，且覆盖范围也可能因小娘所处位置不同，而增加！	1212					1	5		27					3000												
1213	3	0	15gcz017	召唤：狐魅舞姬（群体鼓舞）	狐魅舞姬的舞姿可以有效提升攻城部队的攻击力，但范围有限，而且妹纸也需要休息，不能持续增加战力。\n[\C]ff56ff35[C]多个舞姬[\C]ffffffff[C]，虽然鼓舞效果不能叠加，但覆盖范围可能因舞姬所处位置不同而增加，空档的时间也会变少！	1213					1	5		27					3000												
1214	3	0	15gcz017	召唤：治愈小娘（群体恢复）	治愈小娘可以有效恢复范围内攻城部队的生命。\n[\C]ff56ff35[C]多个小娘[\C]ffffffff[C]的恢复效果可以叠加，且覆盖范围也可能因小娘所处位置不同，而增加！	1214					1	5		27					3000												
1215	3	0	16gcz017	召唤：狐魅舞姬（群体鼓舞）	狐魅舞姬的舞姿可以有效提升攻城部队的攻击力，但范围有限，而且妹纸也需要休息，不能持续增加战力。\n[\C]ff56ff35[C]多个舞姬[\C]ffffffff[C]，虽然鼓舞效果不能叠加，但覆盖范围可能因舞姬所处位置不同而增加，空档的时间也会变少！	1215					1	5		27					3000												
1216	3	0	16gcz017	召唤：治愈小娘（群体恢复）	治愈小娘可以有效恢复范围内攻城部队的生命。\n[\C]ff56ff35[C]多个小娘[\C]ffffffff[C]的恢复效果可以叠加，且覆盖范围也可能因小娘所处位置不同，而增加！	1216					1	5		27					3000												
1217	2	0	01fbxbhm011	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1217					1	99					30														
1218	2	0	01fbxbhm012	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1218					1	99					30														
1219	2	0	01fbxbhm013	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1219					1	99					30														
1220	2	0	01fbxbhm014	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1220					1	99					30														
1221	2	0	01fbxbhm015	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1221					1	99					30														
1222	2	0	01fbxbhm016	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1222					1	99					30														
1223	2	0	01fbxbhm017	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1223					1	99					30														
1224	2	0	01fbxbhm018	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1224					1	99					30														
1225	2	0	01fbxbhm019	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1225					1	99					30														
1226	2	0	01fbxbhm020	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1226					1	99					30														
1227	2	0	01fbxbhm021	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1227					1	99					30														
1228	2	0	01fbxbhm022	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1228					1	99					30														
1229	2	0	01fbxbhm023	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1229					1	99					30														
1230	2	0	01fbxbhm024	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1230					1	99					30														
1231	2	0	01fbxbhm025	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1231					1	99					30														
1232	2	0	01fbxbhm026	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1232					1	99					30														
1233	2	0	01fbxbhm027	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1233					1	99					30														
1234	2	0	01fbxbhm028	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1234					1	99					30														
1235	2	0	01fbxbhm029	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1235					1	99					30														
1236	2	0	01fbxbhm030	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1236					1	99					30														
1237	2	0	01fbxbhm031	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1237					1	99					30														
1238	2	0	01fbxbhm032	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1238					1	99					30														
1239	2	0	01fbxbhm033	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1239					1	99					30														
1240	2	0	01fbxbhm034	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1240					1	99					30														
1241	2	0	01fbxbhm035	有请孙大圣出场	孙大圣何等威武，有他出手，一定势如破竹！	1241					1	99					30														
