ruleId	bornNpcid	bornNpccount	bornNpcDir	bornmapgxbegin	bornmapgxend	bornmapgybegin	bornmapgyend
2023	01n208	1		612	612	932	932
2023	01n209	1		2318	2318	1099	1099
2023	01n210	1		2092	2092	1433	1433
2023	01n211	1		1259	1259	1515	1515
2023	01n198	1		1629	1629	340	340
2023	01n200	1		1429	1429	340	340
							
2024	01fbxbhm002	1		459	459	327	327
2024	01fbxbhm003	1		2754	2754	315	315
2024	01fbxbhm004	1		2525	2525	2043	2043
2024	01fbxbhm005	1		372	372	2090	2090
2024	01n208	1		612	612	932	932
2024	01n209	1		2318	2318	1099	1099
2024	01n210	1		2092	2092	1433	1433
2024	01n211	1		1259	1259	1515	1515
2024	01n198	1		1629	1629	340	340
2024	01n205	1		1429	1429	340	340
							
2025	01fbxbhm002	1		459	459	327	327
2025	01fbxbhm003	1		2754	2754	315	315
2025	01fbxbhm004	1		2525	2525	2043	2043
2025	01fbxbhm005	1		372	372	2090	2090
2025	01n208	1		612	612	932	932
2025	01n209	1		2318	2318	1099	1099
2025	01n210	1		2092	2092	1433	1433
2025	01n211	1		1259	1259	1515	1515
2025	01n198	1		1629	1629	340	340
2025	01n206	1		1429	1429	340	340
							
2026	01fbxbhm002	1		459	459	327	327
2026	01fbxbhm003	1		2754	2754	315	315
2026	01fbxbhm004	1		2525	2525	2043	2043
2026	01fbxbhm005	1		372	372	2090	2090
2026	01n208	1		612	612	932	932
2026	01n209	1		2318	2318	1099	1099
2026	01n210	1		2092	2092	1433	1433
2026	01n211	1		1259	1259	1515	1515
2026	01n198	1		1629	1629	340	340
2026	01n207	1		1429	1429	340	340
							
2027	01n199	1		459	459	327	327
2028	01n200	1		459	459	327	327
2029	01n205	1		459	459	327	327
2030	01n206	1		459	459	327	327
2031	01n207	1		459	459	327	327
2032	01n199	1		2754	2754	315	315
2033	01n200	1		2754	2754	315	315
2034	01n205	1		2754	2754	315	315
2035	01n206	1		2754	2754	315	315
2036	01n207	1		2754	2754	315	315
2037	01n199	1		2525	2525	2043	2043
2038	01n200	1		2525	2525	2043	2043
2039	01n205	1		2525	2525	2043	2043
2040	01n206	1		2525	2525	2043	2043
2041	01n207	1		2525	2525	2043	2043
2042	01n199	1		372	372	2090	2090
2043	01n200	1		372	372	2090	2090
2044	01n205	1		372	372	2090	2090
2045	01n206	1		372	372	2090	2090
2046	01n207	1		372	372	2090	2090
							
2047	01fbxbhm011	1		473	473	602	602
2047	01fbxbhm001	1		497	497	252	252
2047	01fbxbhm006	1		246	246	282	282
2047	01fbxbhm006	1		490	490	396	396
2047	01fbxbhm006	1		772	772	283	283
2047	01fbxbhm006	1		243	243	948	948
2047	01fbxbhm006	1		365	365	827	827
2047	01fbxbhm006	1		458	458	964	964
2047	01fbxbhm006	1		579	579	836	836
2047	01fbxbhm006	1		676	676	960	960
							
2048	01fbxbhm012	1		473	473	602	602
2048	01fbxbhm001	1		497	497	252	252
2048	01fbxbhm006	1		246	246	282	282
2048	01fbxbhm006	1		490	490	396	396
2048	01fbxbhm006	1		772	772	283	283
2048	01fbxbhm006	1		243	243	948	948
2048	01fbxbhm006	1		365	365	827	827
2048	01fbxbhm006	1		458	458	964	964
2048	01fbxbhm006	1		579	579	836	836
2048	01fbxbhm006	1		676	676	960	960
							
2049	01fbxbhm013	1		473	473	602	602
2049	01fbxbhm001	1		497	497	252	252
2049	01fbxbhm006	1		246	246	282	282
2049	01fbxbhm006	1		490	490	396	396
2049	01fbxbhm006	1		772	772	283	283
2049	01fbxbhm006	1		243	243	948	948
2049	01fbxbhm006	1		365	365	827	827
2049	01fbxbhm006	1		458	458	964	964
2049	01fbxbhm006	1		579	579	836	836
2049	01fbxbhm006	1		676	676	960	960
							
2050	01fbxbhm014	1		473	473	602	602
2050	01fbxbhm001	1		497	497	252	252
2050	01fbxbhm006	1		246	246	282	282
2050	01fbxbhm006	1		490	490	396	396
2050	01fbxbhm006	1		772	772	283	283
2050	01fbxbhm006	1		243	243	948	948
2050	01fbxbhm006	1		365	365	827	827
2050	01fbxbhm006	1		458	458	964	964
2050	01fbxbhm006	1		579	579	836	836
2050	01fbxbhm006	1		676	676	960	960
							
2051	01fbxbhm015	1		473	473	602	602
2051	01fbxbhm001	1		497	497	252	252
2051	01fbxbhm006	1		246	246	282	282
2051	01fbxbhm006	1		490	490	396	396
2051	01fbxbhm006	1		772	772	283	283
2051	01fbxbhm006	1		243	243	948	948
2051	01fbxbhm006	1		365	365	827	827
2051	01fbxbhm006	1		458	458	964	964
2051	01fbxbhm006	1		579	579	836	836
2051	01fbxbhm006	1		676	676	960	960
							
2052	01fbxbhm016	1		809	809	1816	1816
2052	01fbxbhm002	1		105	105	2041	2041
2052	01fbxbhm007	1		267	267	1598	1598
2052	01fbxbhm007	1		583	583	1867	1867
2052	01fbxbhm007	1		631	631	1579	1579
2052	01fbxbhm007	1		918	918	1419	1419
2052	01fbxbhm007	1		1214	1214	1533	1533
2052	01fbxbhm007	1		266	266	2179	2179
2052	01fbxbhm007	1		424	424	1993	1993
2052	01fbxbhm007	1		612	612	2188	2188
2052	01fbxbhm007	1		981	981	2172	2172
2052	01fbxbhm007	1		1105	1105	1962	1962
2052	01fbxbhm047	1		779	779	840	840
							
2053	01fbxbhm017	1		809	809	1816	1816
2053	01fbxbhm002	1		105	105	2041	2041
2053	01fbxbhm007	1		267	267	1598	1598
2053	01fbxbhm007	1		583	583	1867	1867
2053	01fbxbhm007	1		631	631	1579	1579
2053	01fbxbhm007	1		918	918	1419	1419
2053	01fbxbhm007	1		1214	1214	1533	1533
2053	01fbxbhm007	1		266	266	2179	2179
2053	01fbxbhm007	1		424	424	1993	1993
2053	01fbxbhm007	1		612	612	2188	2188
2053	01fbxbhm007	1		981	981	2172	2172
2053	01fbxbhm007	1		1105	1105	1962	1962
2053	01fbxbhm047	1		779	779	840	840
							
2054	01fbxbhm018	1		809	809	1816	1816
2054	01fbxbhm002	1		105	105	2041	2041
2054	01fbxbhm007	1		267	267	1598	1598
2054	01fbxbhm007	1		583	583	1867	1867
2054	01fbxbhm007	1		631	631	1579	1579
2054	01fbxbhm007	1		918	918	1419	1419
2054	01fbxbhm007	1		1214	1214	1533	1533
2054	01fbxbhm007	1		266	266	2179	2179
2054	01fbxbhm007	1		424	424	1993	1993
2054	01fbxbhm007	1		612	612	2188	2188
2054	01fbxbhm007	1		981	981	2172	2172
2054	01fbxbhm007	1		1105	1105	1962	1962
2054	01fbxbhm047	1		779	779	840	840
							
2055	01fbxbhm019	1		809	809	1816	1816
2055	01fbxbhm002	1		105	105	2041	2041
2055	01fbxbhm007	1		267	267	1598	1598
2055	01fbxbhm007	1		583	583	1867	1867
2055	01fbxbhm007	1		631	631	1579	1579
2055	01fbxbhm007	1		918	918	1419	1419
2055	01fbxbhm007	1		1214	1214	1533	1533
2055	01fbxbhm007	1		266	266	2179	2179
2055	01fbxbhm007	1		424	424	1993	1993
2055	01fbxbhm007	1		612	612	2188	2188
2055	01fbxbhm007	1		981	981	2172	2172
2055	01fbxbhm007	1		1105	1105	1962	1962
2055	01fbxbhm047	1		779	779	840	840
							
2056	01fbxbhm020	1		809	809	1816	1816
2056	01fbxbhm002	1		105	105	2041	2041
2056	01fbxbhm007	1		267	267	1598	1598
2056	01fbxbhm007	1		583	583	1867	1867
2056	01fbxbhm007	1		631	631	1579	1579
2056	01fbxbhm007	1		918	918	1419	1419
2056	01fbxbhm007	1		1214	1214	1533	1533
2056	01fbxbhm007	1		266	266	2179	2179
2056	01fbxbhm007	1		424	424	1993	1993
2056	01fbxbhm007	1		612	612	2188	2188
2056	01fbxbhm007	1		981	981	2172	2172
2056	01fbxbhm007	1		1105	1105	1962	1962
2056	01fbxbhm047	1		779	779	840	840
							
2057	01fbxbhm021	1		2285	2285	1873	1873
2057	01fbxbhm003	1		2753	2753	1662	1662
2057	01fbxbhm008	1		1826	1826	1648	1648
2057	01fbxbhm008	1		1715	1715	1831	1831
2057	01fbxbhm008	1		2093	2093	1562	1562
2057	01fbxbhm008	1		2275	2275	1509	1509
2057	01fbxbhm008	1		2464	2464	1691	1691
2057	01fbxbhm008	1		1975	1975	1460	1460
2057	01fbxbhm008	1		2825	2825	1895	1895
2057	01fbxbhm008	1		1804	1804	2023	2023
2057	01fbxbhm008	1		2211	2211	2165	2165
2057	01fbxbhm008	1		2662	2662	2081	2081
2057	01fbxbhm048	1		1126	1126	2063	2063
							
2058	01fbxbhm022	1		2285	2285	1873	1873
2058	01fbxbhm003	1		2753	2753	1662	1662
2058	01fbxbhm008	1		1826	1826	1648	1648
2058	01fbxbhm008	1		1715	1715	1831	1831
2058	01fbxbhm008	1		2093	2093	1562	1562
2058	01fbxbhm008	1		2275	2275	1509	1509
2058	01fbxbhm008	1		2464	2464	1691	1691
2058	01fbxbhm008	1		1975	1975	1460	1460
2058	01fbxbhm008	1		2825	2825	1895	1895
2058	01fbxbhm008	1		1804	1804	2023	2023
2058	01fbxbhm008	1		2211	2211	2165	2165
2058	01fbxbhm008	1		2662	2662	2081	2081
2058	01fbxbhm048	1		1126	1126	2063	2063
							
2059	01fbxbhm023	1		2285	2285	1873	1873
2059	01fbxbhm003	1		2753	2753	1662	1662
2059	01fbxbhm008	1		1826	1826	1648	1648
2059	01fbxbhm008	1		1715	1715	1831	1831
2059	01fbxbhm008	1		2093	2093	1562	1562
2059	01fbxbhm008	1		2275	2275	1509	1509
2059	01fbxbhm008	1		2464	2464	1691	1691
2059	01fbxbhm008	1		1975	1975	1460	1460
2059	01fbxbhm008	1		2825	2825	1895	1895
2059	01fbxbhm008	1		1804	1804	2023	2023
2059	01fbxbhm008	1		2211	2211	2165	2165
2059	01fbxbhm008	1		2662	2662	2081	2081
2059	01fbxbhm048	1		1126	1126	2063	2063
							
2060	01fbxbhm024	1		2285	2285	1873	1873
2060	01fbxbhm003	1		2753	2753	1662	1662
2060	01fbxbhm008	1		1826	1826	1648	1648
2060	01fbxbhm008	1		1715	1715	1831	1831
2060	01fbxbhm008	1		2093	2093	1562	1562
2060	01fbxbhm008	1		2275	2275	1509	1509
2060	01fbxbhm008	1		2464	2464	1691	1691
2060	01fbxbhm008	1		1975	1975	1460	1460
2060	01fbxbhm008	1		2825	2825	1895	1895
2060	01fbxbhm008	1		1804	1804	2023	2023
2060	01fbxbhm008	1		2211	2211	2165	2165
2060	01fbxbhm008	1		2662	2662	2081	2081
2060	01fbxbhm048	1		1126	1126	2063	2063
							
2061	01fbxbhm025	1		2285	2285	1873	1873
2061	01fbxbhm003	1		2753	2753	1662	1662
2061	01fbxbhm008	1		1826	1826	1648	1648
2061	01fbxbhm008	1		1715	1715	1831	1831
2061	01fbxbhm008	1		2093	2093	1562	1562
2061	01fbxbhm008	1		2275	2275	1509	1509
2061	01fbxbhm008	1		2464	2464	1691	1691
2061	01fbxbhm008	1		1975	1975	1460	1460
2061	01fbxbhm008	1		2825	2825	1895	1895
2061	01fbxbhm008	1		1804	1804	2023	2023
2061	01fbxbhm008	1		2211	2211	2165	2165
2061	01fbxbhm008	1		2662	2662	2081	2081
2061	01fbxbhm048	1		1126	1126	2063	2063
							
2062	01fbxbhm026	1		2617	2617	727	727
2062	01fbxbhm004	1		2622	2622	231	231
2062	01fbxbhm009	1		2239	2239	800	800
2062	01fbxbhm009	1		2426	2426	925	925
2062	01fbxbhm009	1		3032	3032	765	765
2062	01fbxbhm009	1		3164	3164	542	542
2062	01fbxbhm009	1		2786	2786	954	954
2062	01fbxbhm009	1		2948	2948	1090	1090
2062	01fbxbhm009	1		2348	2348	284	284
2062	01fbxbhm009	1		2457	2457	487	487
2062	01fbxbhm009	1		2851	2851	504	504
2062	01fbxbhm009	1		2991	2991	323	323
2062	01fbxbhm049	1		2620	2620	2118	2118
							
2063	01fbxbhm027	1		2617	2617	727	727
2063	01fbxbhm004	1		2622	2622	231	231
2063	01fbxbhm009	1		2239	2239	800	800
2063	01fbxbhm009	1		2426	2426	925	925
2063	01fbxbhm009	1		3032	3032	765	765
2063	01fbxbhm009	1		3164	3164	542	542
2063	01fbxbhm009	1		2786	2786	954	954
2063	01fbxbhm009	1		2948	2948	1090	1090
2063	01fbxbhm009	1		2348	2348	284	284
2063	01fbxbhm009	1		2457	2457	487	487
2063	01fbxbhm009	1		2851	2851	504	504
2063	01fbxbhm009	1		2991	2991	323	323
2063	01fbxbhm049	1		2620	2620	2118	2118
							
2064	01fbxbhm028	1		2617	2617	727	727
2064	01fbxbhm004	1		2622	2622	231	231
2064	01fbxbhm009	1		2239	2239	800	800
2064	01fbxbhm009	1		2426	2426	925	925
2064	01fbxbhm009	1		3032	3032	765	765
2064	01fbxbhm009	1		3164	3164	542	542
2064	01fbxbhm009	1		2786	2786	954	954
2064	01fbxbhm009	1		2948	2948	1090	1090
2064	01fbxbhm009	1		2348	2348	284	284
2064	01fbxbhm009	1		2457	2457	487	487
2064	01fbxbhm009	1		2851	2851	504	504
2064	01fbxbhm009	1		2991	2991	323	323
2064	01fbxbhm049	1		2620	2620	2118	2118
							
2065	01fbxbhm029	1		2617	2617	727	727
2065	01fbxbhm004	1		2622	2622	231	231
2065	01fbxbhm009	1		2239	2239	800	800
2065	01fbxbhm009	1		2426	2426	925	925
2065	01fbxbhm009	1		3032	3032	765	765
2065	01fbxbhm009	1		3164	3164	542	542
2065	01fbxbhm009	1		2786	2786	954	954
2065	01fbxbhm009	1		2948	2948	1090	1090
2065	01fbxbhm009	1		2348	2348	284	284
2065	01fbxbhm009	1		2457	2457	487	487
2065	01fbxbhm009	1		2851	2851	504	504
2065	01fbxbhm009	1		2991	2991	323	323
2065	01fbxbhm049	1		2620	2620	2118	2118
							
2066	01fbxbhm030	1		2617	2617	727	727
2066	01fbxbhm004	1		2622	2622	231	231
2066	01fbxbhm009	1		2239	2239	800	800
2066	01fbxbhm009	1		2426	2426	925	925
2066	01fbxbhm009	1		3032	3032	765	765
2066	01fbxbhm009	1		3164	3164	542	542
2066	01fbxbhm009	1		2786	2786	954	954
2066	01fbxbhm009	1		2948	2948	1090	1090
2066	01fbxbhm009	1		2348	2348	284	284
2066	01fbxbhm009	1		2457	2457	487	487
2066	01fbxbhm009	1		2851	2851	504	504
2066	01fbxbhm009	1		2991	2991	323	323
2066	01fbxbhm049	1		2620	2620	2118	2118
							
2067	01fbxbhm031	1		1502	1502	651	651
2067	01fbxbhm005	1		1545	1545	379	379
2067	01fbxbhm010	1		1241	1241	463	463
2067	01fbxbhm052	1		1330	1330	273	273
2067	01fbxbhm052	1		1545	1545	229	229
2067	01fbxbhm052	1		1771	1771	270	270
2067	01fbxbhm010	1		1666	1666	445	445
2067	01fbxbhm010	1		1204	1204	958	958
2067	01fbxbhm010	1		1387	1387	842	842
2067	01fbxbhm010	1		1502	1502	1024	1024
2067	01fbxbhm010	1		1650	1650	854	854
2067	01fbxbhm010	1		1665	1665	1200	1200
2067	01fbxbhm050	1		2928	2928	971	971
							
2068	01fbxbhm032	1		1502	1502	651	651
2068	01fbxbhm005	1		1545	1545	379	379
2068	01fbxbhm010	1		1241	1241	463	463
2068	01fbxbhm052	1		1330	1330	273	273
2068	01fbxbhm052	1		1545	1545	229	229
2068	01fbxbhm052	1		1771	1771	270	270
2068	01fbxbhm010	1		1666	1666	445	445
2068	01fbxbhm010	1		1204	1204	958	958
2068	01fbxbhm010	1		1387	1387	842	842
2068	01fbxbhm010	1		1502	1502	1024	1024
2068	01fbxbhm010	1		1650	1650	854	854
2068	01fbxbhm010	1		1665	1665	1200	1200
2068	01fbxbhm050	1		2928	2928	971	971
							
2069	01fbxbhm033	1		1502	1502	651	651
2069	01fbxbhm005	1		1545	1545	379	379
2069	01fbxbhm010	1		1241	1241	463	463
2069	01fbxbhm052	1		1330	1330	273	273
2069	01fbxbhm052	1		1545	1545	229	229
2069	01fbxbhm052	1		1771	1771	270	270
2069	01fbxbhm010	1		1666	1666	445	445
2069	01fbxbhm010	1		1204	1204	958	958
2069	01fbxbhm010	1		1387	1387	842	842
2069	01fbxbhm010	1		1502	1502	1024	1024
2069	01fbxbhm010	1		1650	1650	854	854
2069	01fbxbhm010	1		1665	1665	1200	1200
2069	01fbxbhm050	1		2928	2928	971	971
							
2070	01fbxbhm034	1		1502	1502	651	651
2070	01fbxbhm005	1		1545	1545	379	379
2070	01fbxbhm010	1		1241	1241	463	463
2070	01fbxbhm052	1		1330	1330	273	273
2070	01fbxbhm052	1		1545	1545	229	229
2070	01fbxbhm052	1		1771	1771	270	270
2070	01fbxbhm010	1		1666	1666	445	445
2070	01fbxbhm010	1		1204	1204	958	958
2070	01fbxbhm010	1		1387	1387	842	842
2070	01fbxbhm010	1		1502	1502	1024	1024
2070	01fbxbhm010	1		1650	1650	854	854
2070	01fbxbhm010	1		1665	1665	1200	1200
2070	01fbxbhm050	1		2928	2928	971	971
							
2071	01fbxbhm035	1		1502	1502	651	651
2071	01fbxbhm005	1		1545	1545	379	379
2071	01fbxbhm010	1		1241	1241	463	463
2071	01fbxbhm052	1		1330	1330	273	273
2071	01fbxbhm052	1		1545	1545	229	229
2071	01fbxbhm052	1		1771	1771	270	270
2071	01fbxbhm010	1		1666	1666	445	445
2071	01fbxbhm010	1		1204	1204	958	958
2071	01fbxbhm010	1		1387	1387	842	842
2071	01fbxbhm010	1		1502	1502	1024	1024
2071	01fbxbhm010	1		1650	1650	854	854
2071	01fbxbhm010	1		1665	1665	1200	1200
2071	01fbxbhm050	1		2928	2928	971	971
							
2072	01fbxbhm051	1		1796	1796	672	672
							
2073	01fbxbhm036	0		351	351	529	529
2074	01fbxbhm036	1		356	346	534	524
2075	01fbxbhm037	1		601	591	536	526
2076	01fbxbhm038	1		355	345	684	674
2077	01fbxbhm039	1		600	590	689	679
							
2078	01fbxbhm036	1		694	684	1747	1737
2079	01fbxbhm037	1		939	929	1749	1739
2080	01fbxbhm038	1		693	683	1897	1887
2081	01fbxbhm039	1		938	928	1902	1892
							
2082	01fbxbhm036	1		2169	2159	1799	1789
2083	01fbxbhm037	1		2414	2404	1801	1791
2084	01fbxbhm038	1		2168	2158	1949	1939
2085	01fbxbhm039	1		2413	2403	1954	1944
							
2086	01fbxbhm036	1		2487	2477	665	655
2087	01fbxbhm037	1		2732	2722	667	657
2088	01fbxbhm038	1		2486	2476	815	805
2089	01fbxbhm039	1		2731	2721	820	810
							
2090	01fbxbhm036	1		1370	1360	582	572
2091	01fbxbhm037	1		1615	1605	584	574
2092	01fbxbhm038	1		1369	1359	732	722
2093	01fbxbhm039	1		1614	1604	737	727
							
2094	01guoqingxg010	1		758	758	458	458
