groupId	itemId1	num1	weight1	bindType1	itemId2	num2	weight2	bindType2	itemId3	num3	weight3	bindType3	itemId4	num4	weight4	bindType4	itemId5	num5	weight5	bindType5	itemId6	num6	weight6	bindType6	itemId7	num7	weight7	bindType7	itemId8	num8	weight8	bindType8	itemId9	num9	weight9	bindType9	itemId10	num10	weight10	bindType10
5046	20003	1	3	1	71007	1	0	1	72004	1	0	1	2001	2	0	1	70032	1	0	1	70062	1	0	1	70041	1	0	1	70051	1	0	1	72002	1	0	1	20004	1	0	1
5051	73905	20	1	1	73913	4	1	1	73905	40	1	1	73913	8	1	1	20004	1	1	1	70033	1	1	1	70063	1	1	1	72003	1	1	1	72005	1	1	1	77781	1	1	1
5052	73905	20	1	1	73913	4	1	1	73905	40	1	1	73913	8	1	1	20004	1	1	1	70033	1	1	1	70063	1	1	1	72003	1	1	1	72005	1	1	1	77781	1	0	1
5053	73905	20	1	1	73913	4	1	1	73905	40	1	1	73913	8	1	1	20004	1	1	1	70033	1	1	1	70063	1	1	1	72003	1	0	1	72005	1	0	1	77781	1	0	1
5054	73905	20	1	1	73913	4	1	1	73905	40	1	1	73913	8	1	1	20004	1	1	1	70033	1	0	1	70063	1	0	1	72003	1	0	1	72005	1	0	1	77781	1	0	1
5055	73905	20	1	1	73913	4	1	1	73905	40	1	1	73913	8	1	1	20004	1	0	1	70033	1	0	1	70063	1	0	1	72003	1	0	1	72005	1	0	1	77781	1	0	1
5056	73905	20	1	1	73913	4	1	1	73905	40	0	1	73913	8	0	1	20004	1	0	1	70033	1	0	1	70063	1	0	1	72003	1	0	1	72005	1	0	1	77781	1	0	1
6011	73906	2	2	1	73906	4	2	1	73906	6	2	1	73906	8	2	1	73906	10	2	1	73906	12	1	1	73906	14	1	1	73906	16	1	1	73906	18	1	1	73906	20	1	1
6012	73906	2	2	1	73906	4	2	1	73906	6	2	1	73906	8	2	1	73906	10	2	1	73906	12	1	1	73906	14	1	1	73906	16	1	1	73906	18	1	1	73906	20	0	1
6013	73906	2	2	1	73906	4	2	1	73906	6	2	1	73906	8	2	1	73906	10	2	1	73906	12	1	1	73906	14	1	1	73906	16	1	1	73906	18	0	1	73906	20	0	1
6014	73906	2	2	1	73906	4	2	1	73906	6	2	1	73906	8	2	1	73906	10	2	1	73906	12	1	1	73906	14	1	1	73906	16	0	1	73906	18	0	1	73906	20	0	1
6015	73906	2	2	1	73906	4	2	1	73906	6	2	1	73906	8	2	1	73906	10	2	1	73906	12	1	1	73906	14	0	1	73906	16	0	1	73906	18	0	1	73906	20	0	1
6016	73906	2	2	1	73906	4	2	1	73906	6	2	1	73906	8	2	1	73906	10	2	1	73906	12	0	1	73906	14	0	1	73906	16	0	1	73906	18	0	1	73906	20	0	1
6021	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	20	1	73913	15	20	1	9211	1	5	1	9211	2	4	1	9211	3	3	1	9212	1	2	1	9213	1	1	1
6022	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	20	1	73913	15	20	1	9211	1	5	1	9211	2	4	1	9211	3	3	1	9212	1	0	1	9213	1	0	1
6023	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	20	1	73913	15	20	1	9211	1	5	1	9211	2	4	1	9211	3	0	1	9212	1	0	1	9213	1	0	1
6024	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	20	1	73913	15	0	1	9211	1	0	1	9211	2	0	1	9211	3	0	1	9212	1	0	1	9213	1	0	1
6025	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	0	1	73913	15	0	1	9211	1	0	1	9211	2	0	1	9211	3	0	1	9212	1	0	1	9213	1	0	1
6026	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	0	1	73913	15	0	1	9211	1	0	1	9211	2	0	1	9211	3	0	1	9212	1	0	1	9213	1	0	1
6031	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	2	1	70031	1	2	1	70061	1	2	1	20003	1	1	1	9231	2	1	1
6032	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	2	1	70031	1	2	1	70061	1	2	1	20003	1	1	1	9231	2	1	1
6033	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	2	1	70031	1	2	1	70061	1	2	1	20003	1	1	1	9231	2	1	1
6034	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	0	1	70031	1	0	1	70061	1	0	1	20003	1	0	1	9231	2	0	1
6035	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	0	1	70031	1	0	1	70061	1	0	1	20003	1	0	1	9231	2	0	1
6036	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	0	1	70031	1	0	1	70061	1	0	1	20003	1	0	1	9231	2	0	1
6041	20003	1	3	1	71007	1	3	1	72004	1	3	1	2001	2	1	1	70032	1	1	1	70062	1	1	1	70041	1	1	1	70051	1	1	1	72002	1	1	1	20004	1	1	1
6042	20003	1	3	1	71007	1	3	1	72004	1	3	1	2001	2	1	1	70032	1	1	1	70062	1	1	1	70041	1	1	1	70051	1	1	1	72002	1	1	1	20004	1	1	1
6043	20003	1	3	1	71007	1	3	1	72004	1	3	1	2001	2	1	1	70032	1	0	1	70062	1	0	1	70041	1	0	1	70051	1	0	1	72002	1	0	1	20004	1	0	1
6044	20003	1	3	1	71007	1	3	1	72004	1	3	1	2001	2	1	1	70032	1	0	1	70062	1	0	1	70041	1	0	1	70051	1	0	1	72002	1	0	1	20004	1	0	1
6045	20003	1	3	1	71007	1	0	1	72004	1	0	1	2001	2	0	1	70032	1	0	1	70062	1	0	1	70041	1	0	1	70051	1	0	1	72002	1	0	1	20004	1	0	1
6046	20003	1	3	1	71007	1	0	1	72004	1	0	1	2001	2	0	1	70032	1	0	1	70062	1	0	1	70041	1	0	1	70051	1	0	1	72002	1	0	1	20004	1	0	1
6051	73906	20	1	1	73913	4	1	1	73906	40	1	1	73913	8	1	1	20004	1	1	1	70033	1	1	1	70063	1	1	1	72003	1	1	1	72005	1	1	1	77781	1	1	1
6052	73906	20	1	1	73913	4	1	1	73906	40	1	1	73913	8	1	1	20004	1	1	1	70033	1	1	1	70063	1	1	1	72003	1	1	1	72005	1	1	1	77781	1	0	1
6053	73906	20	1	1	73913	4	1	1	73906	40	1	1	73913	8	1	1	20004	1	1	1	70033	1	1	1	70063	1	1	1	72003	1	0	1	72005	1	0	1	77781	1	0	1
6054	73906	20	1	1	73913	4	1	1	73906	40	1	1	73913	8	1	1	20004	1	1	1	70033	1	0	1	70063	1	0	1	72003	1	0	1	72005	1	0	1	77781	1	0	1
6055	73906	20	1	1	73913	4	1	1	73906	40	1	1	73913	8	1	1	20004	1	0	1	70033	1	0	1	70063	1	0	1	72003	1	0	1	72005	1	0	1	77781	1	0	1
6056	73906	20	1	1	73913	4	1	1	73906	40	0	1	73913	8	0	1	20004	1	0	1	70033	1	0	1	70063	1	0	1	72003	1	0	1	72005	1	0	1	77781	1	0	1
7011	73907	2	2	1	73907	4	2	1	73907	6	2	1	73907	8	2	1	73907	10	2	1	73907	12	1	1	73907	14	1	1	73907	16	1	1	73907	18	1	1	73907	20	1	1
7012	73907	2	2	1	73907	4	2	1	73907	6	2	1	73907	8	2	1	73907	10	2	1	73907	12	1	1	73907	14	1	1	73907	16	1	1	73907	18	1	1	73907	20	0	1
7013	73907	2	2	1	73907	4	2	1	73907	6	2	1	73907	8	2	1	73907	10	2	1	73907	12	1	1	73907	14	1	1	73907	16	1	1	73907	18	0	1	73907	20	0	1
7014	73907	2	2	1	73907	4	2	1	73907	6	2	1	73907	8	2	1	73907	10	2	1	73907	12	1	1	73907	14	1	1	73907	16	0	1	73907	18	0	1	73907	20	0	1
7015	73907	2	2	1	73907	4	2	1	73907	6	2	1	73907	8	2	1	73907	10	2	1	73907	12	1	1	73907	14	0	1	73907	16	0	1	73907	18	0	1	73907	20	0	1
7016	73907	2	2	1	73907	4	2	1	73907	6	2	1	73907	8	2	1	73907	10	2	1	73907	12	0	1	73907	14	0	1	73907	16	0	1	73907	18	0	1	73907	20	0	1
7021	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	20	1	73913	15	20	1	9211	1	5	1	9211	2	4	1	9211	3	3	1	9212	1	2	1	9213	1	1	1
7022	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	20	1	73913	15	20	1	9211	1	5	1	9211	2	4	1	9211	3	3	1	9212	1	0	1	9213	1	0	1
7023	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	20	1	73913	15	20	1	9211	1	5	1	9211	2	4	1	9211	3	0	1	9212	1	0	1	9213	1	0	1
7024	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	20	1	73913	15	0	1	9211	1	0	1	9211	2	0	1	9211	3	0	1	9212	1	0	1	9213	1	0	1
7025	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	0	1	73913	15	0	1	9211	1	0	1	9211	2	0	1	9211	3	0	1	9212	1	0	1	9213	1	0	1
7026	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	0	1	73913	15	0	1	9211	1	0	1	9211	2	0	1	9211	3	0	1	9212	1	0	1	9213	1	0	1
7031	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	2	1	70031	1	2	1	70061	1	2	1	20003	1	1	1	9231	2	1	1
7032	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	2	1	70031	1	2	1	70061	1	2	1	20003	1	1	1	9231	2	1	1
7033	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	2	1	70031	1	2	1	70061	1	2	1	20003	1	1	1	9231	2	1	1
7034	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	0	1	70031	1	0	1	70061	1	0	1	20003	1	0	1	9231	2	0	1
7035	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	0	1	70031	1	0	1	70061	1	0	1	20003	1	0	1	9231	2	0	1
7036	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	0	1	70031	1	0	1	70061	1	0	1	20003	1	0	1	9231	2	0	1
7041	20003	1	3	1	71007	1	3	1	72004	1	3	1	2001	2	1	1	70032	1	1	1	70062	1	1	1	70041	1	1	1	70051	1	1	1	72002	1	1	1	20004	1	1	1
7042	20003	1	3	1	71007	1	3	1	72004	1	3	1	2001	2	1	1	70032	1	1	1	70062	1	1	1	70041	1	1	1	70051	1	1	1	72002	1	1	1	20004	1	1	1
7043	20003	1	3	1	71007	1	3	1	72004	1	3	1	2001	2	1	1	70032	1	0	1	70062	1	0	1	70041	1	0	1	70051	1	0	1	72002	1	0	1	20004	1	0	1
7044	20003	1	3	1	71007	1	3	1	72004	1	3	1	2001	2	1	1	70032	1	0	1	70062	1	0	1	70041	1	0	1	70051	1	0	1	72002	1	0	1	20004	1	0	1
7045	20003	1	3	1	71007	1	0	1	72004	1	0	1	2001	2	0	1	70032	1	0	1	70062	1	0	1	70041	1	0	1	70051	1	0	1	72002	1	0	1	20004	1	0	1
7046	20003	1	3	1	71007	1	0	1	72004	1	0	1	2001	2	0	1	70032	1	0	1	70062	1	0	1	70041	1	0	1	70051	1	0	1	72002	1	0	1	20004	1	0	1
7051	73907	20	1	1	73913	4	1	1	73907	40	1	1	73913	8	1	1	20004	1	1	1	70033	1	1	1	70063	1	1	1	72003	1	1	1	72005	1	1	1	77781	1	1	1
7052	73907	20	1	1	73913	4	1	1	73907	40	1	1	73913	8	1	1	20004	1	1	1	70033	1	1	1	70063	1	1	1	72003	1	1	1	72005	1	1	1	77781	1	0	1
7053	73907	20	1	1	73913	4	1	1	73907	40	1	1	73913	8	1	1	20004	1	1	1	70033	1	1	1	70063	1	1	1	72003	1	0	1	72005	1	0	1	77781	1	0	1
7054	73907	20	1	1	73913	4	1	1	73907	40	1	1	73913	8	1	1	20004	1	1	1	70033	1	0	1	70063	1	0	1	72003	1	0	1	72005	1	0	1	77781	1	0	1
7055	73907	20	1	1	73913	4	1	1	73907	40	1	1	73913	8	1	1	20004	1	0	1	70033	1	0	1	70063	1	0	1	72003	1	0	1	72005	1	0	1	77781	1	0	1
7056	73907	20	1	1	73913	4	1	1	73907	40	0	1	73913	8	0	1	20004	1	0	1	70033	1	0	1	70063	1	0	1	72003	1	0	1	72005	1	0	1	77781	1	0	1
8011	73908	2	2	1	73908	4	2	1	73908	6	2	1	73908	8	2	1	73908	10	2	1	73908	12	1	1	73908	14	1	1	73908	16	1	1	73908	18	1	1	73908	20	1	1
8012	73908	2	2	1	73908	4	2	1	73908	6	2	1	73908	8	2	1	73908	10	2	1	73908	12	1	1	73908	14	1	1	73908	16	1	1	73908	18	1	1	73908	20	0	1
8013	73908	2	2	1	73908	4	2	1	73908	6	2	1	73908	8	2	1	73908	10	2	1	73908	12	1	1	73908	14	1	1	73908	16	1	1	73908	18	0	1	73908	20	0	1
8014	73908	2	2	1	73908	4	2	1	73908	6	2	1	73908	8	2	1	73908	10	2	1	73908	12	1	1	73908	14	1	1	73908	16	0	1	73908	18	0	1	73908	20	0	1
8015	73908	2	2	1	73908	4	2	1	73908	6	2	1	73908	8	2	1	73908	10	2	1	73908	12	1	1	73908	14	0	1	73908	16	0	1	73908	18	0	1	73908	20	0	1
8016	73908	2	2	1	73908	4	2	1	73908	6	2	1	73908	8	2	1	73908	10	2	1	73908	12	0	1	73908	14	0	1	73908	16	0	1	73908	18	0	1	73908	20	0	1
8021	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	20	1	73913	15	20	1	9211	1	5	1	9211	2	4	1	9211	3	3	1	9212	1	2	1	9213	1	1	1
8022	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	20	1	73913	15	20	1	9211	1	5	1	9211	2	4	1	9211	3	3	1	9212	1	0	1	9213	1	0	1
8023	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	20	1	73913	15	20	1	9211	1	5	1	9211	2	4	1	9211	3	0	1	9212	1	0	1	9213	1	0	1
8024	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	20	1	73913	15	0	1	9211	1	0	1	9211	2	0	1	9211	3	0	1	9212	1	0	1	9213	1	0	1
8025	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	0	1	73913	15	0	1	9211	1	0	1	9211	2	0	1	9211	3	0	1	9212	1	0	1	9213	1	0	1
8026	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	0	1	73913	15	0	1	9211	1	0	1	9211	2	0	1	9211	3	0	1	9212	1	0	1	9213	1	0	1
8031	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	2	1	70031	1	2	1	70061	1	2	1	20003	1	1	1	9231	2	1	1
8032	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	2	1	70031	1	2	1	70061	1	2	1	20003	1	1	1	9231	2	1	1
8033	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	2	1	70031	1	2	1	70061	1	2	1	20003	1	1	1	9231	2	1	1
8034	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	0	1	70031	1	0	1	70061	1	0	1	20003	1	0	1	9231	2	0	1
8035	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	0	1	70031	1	0	1	70061	1	0	1	20003	1	0	1	9231	2	0	1
8036	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	0	1	70031	1	0	1	70061	1	0	1	20003	1	0	1	9231	2	0	1
8041	20003	1	3	1	71007	1	3	1	72004	1	3	1	2001	2	1	1	70032	1	1	1	70062	1	1	1	70041	1	1	1	70051	1	1	1	72002	1	1	1	20004	1	1	1
8042	20003	1	3	1	71007	1	3	1	72004	1	3	1	2001	2	1	1	70032	1	1	1	70062	1	1	1	70041	1	1	1	70051	1	1	1	72002	1	1	1	20004	1	1	1
8043	20003	1	3	1	71007	1	3	1	72004	1	3	1	2001	2	1	1	70032	1	0	1	70062	1	0	1	70041	1	0	1	70051	1	0	1	72002	1	0	1	20004	1	0	1
8044	20003	1	3	1	71007	1	3	1	72004	1	3	1	2001	2	1	1	70032	1	0	1	70062	1	0	1	70041	1	0	1	70051	1	0	1	72002	1	0	1	20004	1	0	1
8045	20003	1	3	1	71007	1	0	1	72004	1	0	1	2001	2	0	1	70032	1	0	1	70062	1	0	1	70041	1	0	1	70051	1	0	1	72002	1	0	1	20004	1	0	1
8046	20003	1	3	1	71007	1	0	1	72004	1	0	1	2001	2	0	1	70032	1	0	1	70062	1	0	1	70041	1	0	1	70051	1	0	1	72002	1	0	1	20004	1	0	1
8051	73908	20	1	1	73913	4	1	1	73908	40	1	1	73913	8	1	1	20004	1	1	1	70033	1	1	1	70063	1	1	1	72003	1	1	1	72005	1	1	1	77781	1	1	1
8052	73908	20	1	1	73913	4	1	1	73908	40	1	1	73913	8	1	1	20004	1	1	1	70033	1	1	1	70063	1	1	1	72003	1	1	1	72005	1	1	1	77781	1	0	1
8053	73908	20	1	1	73913	4	1	1	73908	40	1	1	73913	8	1	1	20004	1	1	1	70033	1	1	1	70063	1	1	1	72003	1	0	1	72005	1	0	1	77781	1	0	1
8054	73908	20	1	1	73913	4	1	1	73908	40	1	1	73913	8	1	1	20004	1	1	1	70033	1	0	1	70063	1	0	1	72003	1	0	1	72005	1	0	1	77781	1	0	1
8055	73908	20	1	1	73913	4	1	1	73908	40	1	1	73913	8	1	1	20004	1	0	1	70033	1	0	1	70063	1	0	1	72003	1	0	1	72005	1	0	1	77781	1	0	1
8056	73908	20	1	1	73913	4	1	1	73908	40	0	1	73913	8	0	1	20004	1	0	1	70033	1	0	1	70063	1	0	1	72003	1	0	1	72005	1	0	1	77781	1	0	1
9011	73909	2	2	1	73909	4	2	1	73909	6	2	1	73909	8	2	1	73909	10	2	1	73909	12	1	1	73909	14	1	1	73909	16	1	1	73909	18	1	1	73909	20	1	1
9012	73909	2	2	1	73909	4	2	1	73909	6	2	1	73909	8	2	1	73909	10	2	1	73909	12	1	1	73909	14	1	1	73909	16	1	1	73909	18	1	1	73909	20	0	1
9013	73909	2	2	1	73909	4	2	1	73909	6	2	1	73909	8	2	1	73909	10	2	1	73909	12	1	1	73909	14	1	1	73909	16	1	1	73909	18	0	1	73909	20	0	1
9014	73909	2	2	1	73909	4	2	1	73909	6	2	1	73909	8	2	1	73909	10	2	1	73909	12	1	1	73909	14	1	1	73909	16	0	1	73909	18	0	1	73909	20	0	1
9015	73909	2	2	1	73909	4	2	1	73909	6	2	1	73909	8	2	1	73909	10	2	1	73909	12	1	1	73909	14	0	1	73909	16	0	1	73909	18	0	1	73909	20	0	1
9016	73909	2	2	1	73909	4	2	1	73909	6	2	1	73909	8	2	1	73909	10	2	1	73909	12	0	1	73909	14	0	1	73909	16	0	1	73909	18	0	1	73909	20	0	1
9021	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	20	1	73913	15	20	1	9211	1	5	1	9211	2	4	1	9211	3	3	1	9212	1	2	1	9213	1	1	1
9022	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	20	1	73913	15	20	1	9211	1	5	1	9211	2	4	1	9211	3	3	1	9212	1	0	1	9213	1	0	1
9023	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	20	1	73913	15	20	1	9211	1	5	1	9211	2	4	1	9211	3	0	1	9212	1	0	1	9213	1	0	1
9024	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	20	1	73913	15	0	1	9211	1	0	1	9211	2	0	1	9211	3	0	1	9212	1	0	1	9213	1	0	1
9025	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	0	1	73913	15	0	1	9211	1	0	1	9211	2	0	1	9211	3	0	1	9212	1	0	1	9213	1	0	1
9026	73913	2	30	1	73913	4	30	1	73913	6	30	1	73913	10	0	1	73913	15	0	1	9211	1	0	1	9211	2	0	1	9211	3	0	1	9212	1	0	1	9213	1	0	1
9031	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	2	1	70031	1	2	1	70061	1	2	1	20003	1	1	1	9231	2	1	1
9032	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	2	1	70031	1	2	1	70061	1	2	1	20003	1	1	1	9231	2	1	1
9033	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	2	1	70031	1	2	1	70061	1	2	1	20003	1	1	1	9231	2	1	1
9034	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	0	1	70031	1	0	1	70061	1	0	1	20003	1	0	1	9231	2	0	1
9035	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	0	1	70031	1	0	1	70061	1	0	1	20003	1	0	1	9231	2	0	1
9036	77779	2	2	1	77777	5	2	1	71034	1	2	1	20001	1	2	1	20002	1	2	1	9231	1	0	1	70031	1	0	1	70061	1	0	1	20003	1	0	1	9231	2	0	1
9041	20003	1	3	1	71007	1	3	1	72004	1	3	1	2001	2	1	1	70032	1	1	1	70062	1	1	1	70041	1	1	1	70051	1	1	1	72002	1	1	1	20004	1	1	1
9042	20003	1	3	1	71007	1	3	1	72004	1	3	1	2001	2	1	1	70032	1	1	1	70062	1	1	1	70041	1	1	1	70051	1	1	1	72002	1	1	1	20004	1	1	1
9043	20003	1	3	1	71007	1	3	1	72004	1	3	1	2001	2	1	1	70032	1	0	1	70062	1	0	1	70041	1	0	1	70051	1	0	1	72002	1	0	1	20004	1	0	1
9044	20003	1	3	1	71007	1	3	1	72004	1	3	1	2001	2	1	1	70032	1	0	1	70062	1	0	1	70041	1	0	1	70051	1	0	1	72002	1	0	1	20004	1	0	1
9045	20003	1	3	1	71007	1	0	1	72004	1	0	1	2001	2	0	1	70032	1	0	1	70062	1	0	1	70041	1	0	1	70051	1	0	1	72002	1	0	1	20004	1	0	1
9046	20003	1	3	1	71007	1	0	1	72004	1	0	1	2001	2	0	1	70032	1	0	1	70062	1	0	1	70041	1	0	1	70051	1	0	1	72002	1	0	1	20004	1	0	1
9051	73909	20	1	1	73913	4	1	1	73909	40	1	1	73913	8	1	1	20004	1	1	1	70033	1	1	1	70063	1	1	1	72003	1	1	1	72005	1	1	1	77781	1	1	1
9052	73909	20	1	1	73913	4	1	1	73909	40	1	1	73913	8	1	1	20004	1	1	1	70033	1	1	1	70063	1	1	1	72003	1	1	1	72005	1	1	1	77781	1	0	1
9053	73909	20	1	1	73913	4	1	1	73909	40	1	1	73913	8	1	1	20004	1	1	1	70033	1	1	1	70063	1	1	1	72003	1	0	1	72005	1	0	1	77781	1	0	1
9054	73909	20	1	1	73913	4	1	1	73909	40	1	1	73913	8	1	1	20004	1	1	1	70033	1	0	1	70063	1	0	1	72003	1	0	1	72005	1	0	1	77781	1	0	1
9055	73909	20	1	1	73913	4	1	1	73909	40	1	1	73913	8	1	1	20004	1	0	1	70033	1	0	1	70063	1	0	1	72003	1	0	1	72005	1	0	1	77781	1	0	1
9056	73909	20	1	1	73913	4	1	1	73909	40	0	1	73913	8	0	1	20004	1	0	1	70033	1	0	1	70063	1	0	1	72003	1	0	1	72005	1	0	1	77781	1	0	1
