ruleId	bornNpcid	bornNpccount	bornNpcDir	bornmapgxbegin	bornmapgxend	bornmapgybegin	bornmapgyend
107001	04gcz024	1		2061	2061	923	923
107101	04gcz025	1		2042	2042	1081	1081
107201	04gcz026	1		1748	1748	917	917
107301	05gcz023	1		1747	1747	1080	1080
107401	05gcz024	1		2061	2061	923	923
107501	05gcz025	1		2042	2042	1081	1081
107601	05gcz026	1		1748	1748	917	917
107701	06gcz023	1		1747	1747	1080	1080
107801	06gcz024	1		2061	2061	923	923
107901	06gcz025	1		2042	2042	1081	1081
108001	06gcz026	1		1748	1748	917	917
108101	07gcz023	1		1747	1747	1080	1080
108201	07gcz024	1		2061	2061	923	923
108301	07gcz025	1		2042	2042	1081	1081
108401	07gcz026	1		1748	1748	917	917
108501	08gcz023	1		1747	1747	1080	1080
108601	08gcz024	1		2061	2061	923	923
108701	08gcz025	1		2042	2042	1081	1081
108801	08gcz026	1		1748	1748	917	917
108901	09gcz023	1		1747	1747	1080	1080
109001	09gcz024	1		2061	2061	923	923
109101	09gcz025	1		2042	2042	1081	1081
109201	09gcz026	1		1748	1748	917	917
109301	10gcz023	1		1747	1747	1080	1080
109401	10gcz024	1		2061	2061	923	923
109501	10gcz025	1		2042	2042	1081	1081
109601	10gcz026	1		1748	1748	917	917
109701	11gcz023	1		1747	1747	1080	1080
109801	11gcz024	1		2061	2061	923	923
109901	11gcz025	1		2042	2042	1081	1081
110001	11gcz026	1		1748	1748	917	917
110101	12gcz023	1		1747	1747	1080	1080
110201	12gcz024	1		2061	2061	923	923
110301	12gcz025	1		2042	2042	1081	1081
110401	12gcz026	1		1748	1748	917	917
110501	13gcz023	1		1747	1747	1080	1080
110601	13gcz024	1		2061	2061	923	923
110701	13gcz025	1		2042	2042	1081	1081
110801	13gcz026	1		1748	1748	917	917
110901	14gcz023	1		1747	1747	1080	1080
111001	14gcz024	1		2061	2061	923	923
111101	14gcz025	1		2042	2042	1081	1081
111201	14gcz026	1		1748	1748	917	917
111301	15gcz023	1		1747	1747	1080	1080
111401	15gcz024	1		2061	2061	923	923
111501	15gcz025	1		2042	2042	1081	1081
111601	15gcz026	1		1748	1748	917	917
111701	16gcz023	1		1747	1747	1080	1080
111801	16gcz024	1		2061	2061	923	923
111901	16gcz025	1		2042	2042	1081	1081
112001	16gcz026	1		1748	1748	917	917
							
112101	01gcz002	1		1376	1749	936	1138
112101	01gcz002	1		1772	2147	752	936
112201	02gcz002	1		1376	1749	936	1138
112201	02gcz002	1		1772	2147	752	936
112301	03gcz002	1		1376	1749	936	1138
112301	03gcz002	1		1772	2147	752	936
112401	04gcz002	1		1376	1749	936	1138
112401	04gcz002	1		1772	2147	752	936
112501	05gcz002	1		1376	1749	936	1138
112501	05gcz002	1		1772	2147	752	936
112601	06gcz002	1		1376	1749	936	1138
112601	06gcz002	1		1772	2147	752	936
112701	07gcz002	1		1376	1749	936	1138
112701	07gcz002	1		1772	2147	752	936
112801	08gcz002	1		1376	1749	936	1138
112801	08gcz002	1		1772	2147	752	936
112901	09gcz002	1		1376	1749	936	1138
112901	09gcz002	1		1772	2147	752	936
113001	10gcz002	1		1376	1749	936	1138
113001	10gcz002	1		1772	2147	752	936
113101	11gcz002	1		1376	1749	936	1138
113101	11gcz002	1		1772	2147	752	936
113201	12gcz002	1		1376	1749	936	1138
113201	12gcz002	1		1772	2147	752	936
113301	13gcz002	1		1376	1749	936	1138
113301	13gcz002	1		1772	2147	752	936
113401	14gcz002	1		1376	1749	936	1138
113401	14gcz002	1		1772	2147	752	936
113501	15gcz002	1		1376	1749	936	1138
113501	15gcz002	1		1772	2147	752	936
113601	16gcz002	1		1376	1749	936	1138
113601	16gcz002	1		1772	2147	752	936
							
113701	01gcz006	1		1927	1927	1235	1235
113701	01gcz006	1		2027	2027	1183	1183
113701	01gcz006	1		2136	2136	1132	1132
113701	01gcz006	1		2225	2225	1085	1085
113701	01gcz006	1		2313	2313	1043	1043
113701	01gcz006	1		2400	2400	1000	1000
113801	02gcz006	1		1927	1927	1235	1235
113801	02gcz006	1		2027	2027	1183	1183
113801	02gcz006	1		2136	2136	1132	1132
113801	02gcz006	1		2225	2225	1085	1085
113801	02gcz006	1		2313	2313	1043	1043
113801	02gcz006	1		2400	2400	1000	1000
113901	03gcz006	1		1927	1927	1235	1235
113901	03gcz006	1		2027	2027	1183	1183
113901	03gcz006	1		2136	2136	1132	1132
113901	03gcz006	1		2225	2225	1085	1085
113901	03gcz006	1		2313	2313	1043	1043
113901	03gcz006	1		2400	2400	1000	1000
114001	04gcz006	1		1927	1927	1235	1235
114001	04gcz006	1		2027	2027	1183	1183
114001	04gcz006	1		2136	2136	1132	1132
114001	04gcz006	1		2225	2225	1085	1085
114001	04gcz006	1		2313	2313	1043	1043
114001	04gcz006	1		2400	2400	1000	1000
114101	05gcz006	1		1927	1927	1235	1235
114101	05gcz006	1		2027	2027	1183	1183
114101	05gcz006	1		2136	2136	1132	1132
114101	05gcz006	1		2225	2225	1085	1085
114101	05gcz006	1		2313	2313	1043	1043
114101	05gcz006	1		2400	2400	1000	1000
114201	06gcz006	1		1927	1927	1235	1235
114201	06gcz006	1		2027	2027	1183	1183
114201	06gcz006	1		2136	2136	1132	1132
114201	06gcz006	1		2225	2225	1085	1085
114201	06gcz006	1		2313	2313	1043	1043
114201	06gcz006	1		2400	2400	1000	1000
114301	07gcz006	1		1927	1927	1235	1235
114301	07gcz006	1		2027	2027	1183	1183
114301	07gcz006	1		2136	2136	1132	1132
114301	07gcz006	1		2225	2225	1085	1085
114301	07gcz006	1		2313	2313	1043	1043
114301	07gcz006	1		2400	2400	1000	1000
114401	08gcz006	1		1927	1927	1235	1235
114401	08gcz006	1		2027	2027	1183	1183
114401	08gcz006	1		2136	2136	1132	1132
114401	08gcz006	1		2225	2225	1085	1085
114401	08gcz006	1		2313	2313	1043	1043
114401	08gcz006	1		2400	2400	1000	1000
114501	09gcz006	1		1927	1927	1235	1235
114501	09gcz006	1		2027	2027	1183	1183
114501	09gcz006	1		2136	2136	1132	1132
114501	09gcz006	1		2225	2225	1085	1085
114501	09gcz006	1		2313	2313	1043	1043
114501	09gcz006	1		2400	2400	1000	1000
114601	10gcz006	1		1927	1927	1235	1235
114601	10gcz006	1		2027	2027	1183	1183
114601	10gcz006	1		2136	2136	1132	1132
114601	10gcz006	1		2225	2225	1085	1085
114601	10gcz006	1		2313	2313	1043	1043
114601	10gcz006	1		2400	2400	1000	1000
114701	11gcz006	1		1927	1927	1235	1235
114701	11gcz006	1		2027	2027	1183	1183
114701	11gcz006	1		2136	2136	1132	1132
114701	11gcz006	1		2225	2225	1085	1085
114701	11gcz006	1		2313	2313	1043	1043
114701	11gcz006	1		2400	2400	1000	1000
114801	12gcz006	1		1927	1927	1235	1235
114801	12gcz006	1		2027	2027	1183	1183
114801	12gcz006	1		2136	2136	1132	1132
114801	12gcz006	1		2225	2225	1085	1085
114801	12gcz006	1		2313	2313	1043	1043
114801	12gcz006	1		2400	2400	1000	1000
114901	13gcz006	1		1927	1927	1235	1235
114901	13gcz006	1		2027	2027	1183	1183
114901	13gcz006	1		2136	2136	1132	1132
114901	13gcz006	1		2225	2225	1085	1085
114901	13gcz006	1		2313	2313	1043	1043
114901	13gcz006	1		2400	2400	1000	1000
115001	14gcz006	1		1927	1927	1235	1235
115001	14gcz006	1		2027	2027	1183	1183
115001	14gcz006	1		2136	2136	1132	1132
115001	14gcz006	1		2225	2225	1085	1085
115001	14gcz006	1		2313	2313	1043	1043
115001	14gcz006	1		2400	2400	1000	1000
115101	15gcz006	1		1927	1927	1235	1235
115101	15gcz006	1		2027	2027	1183	1183
115101	15gcz006	1		2136	2136	1132	1132
115101	15gcz006	1		2225	2225	1085	1085
115101	15gcz006	1		2313	2313	1043	1043
115101	15gcz006	1		2400	2400	1000	1000
115201	16gcz006	1		1927	1927	1235	1235
115201	16gcz006	1		2027	2027	1183	1183
115201	16gcz006	1		2136	2136	1132	1132
115201	16gcz006	1		2225	2225	1085	1085
115201	16gcz006	1		2313	2313	1043	1043
115201	16gcz006	1		2400	2400	1000	1000
							
115301	01gcz021	1		2661	2661	1474	1474
115401	01gcz022	1		2718	2718	1442	1442
115501	02gcz021	1		2661	2661	1474	1474
115601	02gcz022	1		2718	2718	1442	1442
115701	03gcz021	1		2661	2661	1474	1474
115801	03gcz022	1		2718	2718	1442	1442
115901	04gcz021	1		2661	2661	1474	1474
116001	04gcz022	1		2718	2718	1442	1442
116101	05gcz021	1		2661	2661	1474	1474
116201	05gcz022	1		2718	2718	1442	1442
116301	06gcz021	1		2661	2661	1474	1474
116401	06gcz022	1		2718	2718	1442	1442
116501	07gcz021	1		2661	2661	1474	1474
116601	07gcz022	1		2718	2718	1442	1442
116701	08gcz021	1		2661	2661	1474	1474
116801	08gcz022	1		2718	2718	1442	1442
116901	09gcz021	1		2661	2661	1474	1474
117001	09gcz022	1		2718	2718	1442	1442
117101	10gcz021	1		2661	2661	1474	1474
117201	10gcz022	1		2718	2718	1442	1442
117301	11gcz021	1		2661	2661	1474	1474
117401	11gcz022	1		2718	2718	1442	1442
117501	12gcz021	1		2661	2661	1474	1474
117601	12gcz022	1		2718	2718	1442	1442
117701	13gcz021	1		2661	2661	1474	1474
117801	13gcz022	1		2718	2718	1442	1442
117901	14gcz021	1		2661	2661	1474	1474
118001	14gcz022	1		2718	2718	1442	1442
118101	15gcz021	1		2661	2661	1474	1474
118201	15gcz022	1		2718	2718	1442	1442
118301	16gcz021	1		2661	2661	1474	1474
118401	16gcz022	1		2718	2718	1442	1442
							
115302	01gcz021	1		2789	2789	1403	1403
115402	01gcz022	1		2858	2858	1365	1365
115502	02gcz021	1		2789	2789	1403	1403
115602	02gcz022	1		2858	2858	1365	1365
115702	03gcz021	1		2789	2789	1403	1403
115802	03gcz022	1		2858	2858	1365	1365
115902	04gcz021	1		2789	2789	1403	1403
116002	04gcz022	1		2858	2858	1365	1365
116102	05gcz021	1		2789	2789	1403	1403
116202	05gcz022	1		2858	2858	1365	1365
116302	06gcz021	1		2789	2789	1403	1403
116402	06gcz022	1		2858	2858	1365	1365
116502	07gcz021	1		2789	2789	1403	1403
116602	07gcz022	1		2858	2858	1365	1365
116702	08gcz021	1		2789	2789	1403	1403
116802	08gcz022	1		2858	2858	1365	1365
116902	09gcz021	1		2789	2789	1403	1403
117002	09gcz022	1		2858	2858	1365	1365
117102	10gcz021	1		2789	2789	1403	1403
117202	10gcz022	1		2858	2858	1365	1365
117302	11gcz021	1		2789	2789	1403	1403
117402	11gcz022	1		2858	2858	1365	1365
117502	12gcz021	1		2789	2789	1403	1403
117602	12gcz022	1		2858	2858	1365	1365
117702	13gcz021	1		2789	2789	1403	1403
117802	13gcz022	1		2858	2858	1365	1365
117902	14gcz021	1		2789	2789	1403	1403
118002	14gcz022	1		2858	2858	1365	1365
118102	15gcz021	1		2789	2789	1403	1403
118202	15gcz022	1		2858	2858	1365	1365
118302	16gcz021	1		2789	2789	1403	1403
118402	16gcz022	1		2858	2858	1365	1365
							
115303	01gcz021	1		2924	2924	1333	1333
115403	01gcz022	1		2989	2989	1300	1300
115503	02gcz021	1		2924	2924	1333	1333
115603	02gcz022	1		2989	2989	1300	1300
115703	03gcz021	1		2924	2924	1333	1333
115803	03gcz022	1		2989	2989	1300	1300
115903	04gcz021	1		2924	2924	1333	1333
116003	04gcz022	1		2989	2989	1300	1300
116103	05gcz021	1		2924	2924	1333	1333
116203	05gcz022	1		2989	2989	1300	1300
116303	06gcz021	1		2924	2924	1333	1333
116403	06gcz022	1		2989	2989	1300	1300
116503	07gcz021	1		2924	2924	1333	1333
116603	07gcz022	1		2989	2989	1300	1300
116703	08gcz021	1		2924	2924	1333	1333
116803	08gcz022	1		2989	2989	1300	1300
116903	09gcz021	1		2924	2924	1333	1333
117003	09gcz022	1		2989	2989	1300	1300
117103	10gcz021	1		2924	2924	1333	1333
117203	10gcz022	1		2989	2989	1300	1300
117303	11gcz021	1		2924	2924	1333	1333
117403	11gcz022	1		2989	2989	1300	1300
117503	12gcz021	1		2924	2924	1333	1333
117603	12gcz022	1		2989	2989	1300	1300
117703	13gcz021	1		2924	2924	1333	1333
117803	13gcz022	1		2989	2989	1300	1300
117903	14gcz021	1		2924	2924	1333	1333
118003	14gcz022	1		2989	2989	1300	1300
118103	15gcz021	1		2924	2924	1333	1333
118203	15gcz022	1		2989	2989	1300	1300
118303	16gcz021	1		2924	2924	1333	1333
118403	16gcz022	1		2989	2989	1300	1300
							
115304	01gcz021	1		3058	3058	1266	1266
115404	01gcz022	1		3119	1234	3119	1234
115504	02gcz021	1		3058	3058	1266	1266
115604	02gcz022	1		3119	1234	3119	1234
115704	03gcz021	1		3058	3058	1266	1266
115804	03gcz022	1		3119	1234	3119	1234
115904	04gcz021	1		3058	3058	1266	1266
116004	04gcz022	1		3119	1234	3119	1234
116104	05gcz021	1		3058	3058	1266	1266
116204	05gcz022	1		3119	1234	3119	1234
116304	06gcz021	1		3058	3058	1266	1266
116404	06gcz022	1		3119	1234	3119	1234
116504	07gcz021	1		3058	3058	1266	1266
116604	07gcz022	1		3119	1234	3119	1234
116704	08gcz021	1		3058	3058	1266	1266
116804	08gcz022	1		3119	1234	3119	1234
116904	09gcz021	1		3058	3058	1266	1266
117004	09gcz022	1		3119	1234	3119	1234
117104	10gcz021	1		3058	3058	1266	1266
117204	10gcz022	1		3119	1234	3119	1234
117304	11gcz021	1		3058	3058	1266	1266
117404	11gcz022	1		3119	1234	3119	1234
117504	12gcz021	1		3058	3058	1266	1266
117604	12gcz022	1		3119	1234	3119	1234
117704	13gcz021	1		3058	3058	1266	1266
117804	13gcz022	1		3119	1234	3119	1234
117904	14gcz021	1		3058	3058	1266	1266
118004	14gcz022	1		3119	1234	3119	1234
118104	15gcz021	1		3058	3058	1266	1266
118204	15gcz022	1		3119	1234	3119	1234
118304	16gcz021	1		3058	3058	1266	1266
118404	16gcz022	1		3119	1234	3119	1234
							
115305	01gcz021	1		3178	3178	1202	1202
115405	01gcz022	1		3245	3245	1173	1173
115505	02gcz021	1		3178	3178	1202	1202
115605	02gcz022	1		3245	3245	1173	1173
115705	03gcz021	1		3178	3178	1202	1202
115805	03gcz022	1		3245	3245	1173	1173
115905	04gcz021	1		3178	3178	1202	1202
116005	04gcz022	1		3245	3245	1173	1173
116105	05gcz021	1		3178	3178	1202	1202
116205	05gcz022	1		3245	3245	1173	1173
116305	06gcz021	1		3178	3178	1202	1202
116405	06gcz022	1		3245	3245	1173	1173
116505	07gcz021	1		3178	3178	1202	1202
116605	07gcz022	1		3245	3245	1173	1173
116705	08gcz021	1		3178	3178	1202	1202
116805	08gcz022	1		3245	3245	1173	1173
116905	09gcz021	1		3178	3178	1202	1202
117005	09gcz022	1		3245	3245	1173	1173
117105	10gcz021	1		3178	3178	1202	1202
117205	10gcz022	1		3245	3245	1173	1173
117305	11gcz021	1		3178	3178	1202	1202
117405	11gcz022	1		3245	3245	1173	1173
117505	12gcz021	1		3178	3178	1202	1202
117605	12gcz022	1		3245	3245	1173	1173
117705	13gcz021	1		3178	3178	1202	1202
117805	13gcz022	1		3245	3245	1173	1173
117905	14gcz021	1		3178	3178	1202	1202
118005	14gcz022	1		3245	3245	1173	1173
118105	15gcz021	1		3178	3178	1202	1202
118205	15gcz022	1		3245	3245	1173	1173
118305	16gcz021	1		3178	3178	1202	1202
118405	16gcz022	1		3245	3245	1173	1173
							
118501	01gcz027	1		2915	3096	1666	1842
118601	01gcz028	1		2915	3096	1666	1842
118701	02gcz027	1		2915	3096	1666	1842
118801	02gcz028	1		2915	3096	1666	1842
118901	03gcz027	1		2915	3096	1666	1842
119001	03gcz028	1		2915	3096	1666	1842
119101	04gcz027	1		2915	3096	1666	1842
119201	04gcz028	1		2915	3096	1666	1842
119301	05gcz027	1		2915	3096	1666	1842
119401	05gcz028	1		2915	3096	1666	1842
119501	06gcz027	1		2915	3096	1666	1842
119601	06gcz028	1		2915	3096	1666	1842
119701	07gcz027	1		2915	3096	1666	1842
119801	07gcz028	1		2915	3096	1666	1842
119901	08gcz027	1		2915	3096	1666	1842
120001	08gcz028	1		2915	3096	1666	1842
120101	09gcz027	1		2915	3096	1666	1842
120201	09gcz028	1		2915	3096	1666	1842
120301	10gcz027	1		2915	3096	1666	1842
120401	10gcz028	1		2915	3096	1666	1842
120501	11gcz027	1		2915	3096	1666	1842
120601	11gcz028	1		2915	3096	1666	1842
120701	12gcz027	1		2915	3096	1666	1842
120801	12gcz028	1		2915	3096	1666	1842
120901	13gcz027	1		2915	3096	1666	1842
121001	13gcz028	1		2915	3096	1666	1842
121101	14gcz027	1		2915	3096	1666	1842
121201	14gcz028	1		2915	3096	1666	1842
121301	15gcz027	1		2915	3096	1666	1842
121401	15gcz028	1		2915	3096	1666	1842
121501	16gcz027	1		2915	3096	1666	1842
121601	16gcz028	1		2915	3096	1666	1842
							
118502	01gcz027	1		2995	3141	1535	1668
118602	01gcz028	1		2995	3141	1535	1668
118702	02gcz027	1		2995	3141	1535	1668
118802	02gcz028	1		2995	3141	1535	1668
118902	03gcz027	1		2995	3141	1535	1668
119002	03gcz028	1		2995	3141	1535	1668
119102	04gcz027	1		2995	3141	1535	1668
119202	04gcz028	1		2995	3141	1535	1668
119302	05gcz027	1		2995	3141	1535	1668
119402	05gcz028	1		2995	3141	1535	1668
119502	06gcz027	1		2995	3141	1535	1668
119602	06gcz028	1		2995	3141	1535	1668
119702	07gcz027	1		2995	3141	1535	1668
119802	07gcz028	1		2995	3141	1535	1668
119902	08gcz027	1		2995	3141	1535	1668
120002	08gcz028	1		2995	3141	1535	1668
120102	09gcz027	1		2995	3141	1535	1668
120202	09gcz028	1		2995	3141	1535	1668
120302	10gcz027	1		2995	3141	1535	1668
120402	10gcz028	1		2995	3141	1535	1668
120502	11gcz027	1		2995	3141	1535	1668
120602	11gcz028	1		2995	3141	1535	1668
120702	12gcz027	1		2995	3141	1535	1668
120802	12gcz028	1		2995	3141	1535	1668
120902	13gcz027	1		2995	3141	1535	1668
121002	13gcz028	1		2995	3141	1535	1668
121102	14gcz027	1		2995	3141	1535	1668
121202	14gcz028	1		2995	3141	1535	1668
121302	15gcz027	1		2995	3141	1535	1668
121402	15gcz028	1		2995	3141	1535	1668
121502	16gcz027	1		2995	3141	1535	1668
121602	16gcz028	1		2995	3141	1535	1668
							
118503	01gcz027	1		3093	3338	1668	1775
118603	01gcz028	1		3093	3338	1668	1775
118703	02gcz027	1		3093	3338	1668	1775
118803	02gcz028	1		3093	3338	1668	1775
118903	03gcz027	1		3093	3338	1668	1775
119003	03gcz028	1		3093	3338	1668	1775
119103	04gcz027	1		3093	3338	1668	1775
119203	04gcz028	1		3093	3338	1668	1775
119303	05gcz027	1		3093	3338	1668	1775
119403	05gcz028	1		3093	3338	1668	1775
119503	06gcz027	1		3093	3338	1668	1775
119603	06gcz028	1		3093	3338	1668	1775
119703	07gcz027	1		3093	3338	1668	1775
119803	07gcz028	1		3093	3338	1668	1775
119903	08gcz027	1		3093	3338	1668	1775
120003	08gcz028	1		3093	3338	1668	1775
120103	09gcz027	1		3093	3338	1668	1775
120203	09gcz028	1		3093	3338	1668	1775
120303	10gcz027	1		3093	3338	1668	1775
120403	10gcz028	1		3093	3338	1668	1775
120503	11gcz027	1		3093	3338	1668	1775
120603	11gcz028	1		3093	3338	1668	1775
120703	12gcz027	1		3093	3338	1668	1775
120803	12gcz028	1		3093	3338	1668	1775
120903	13gcz027	1		3093	3338	1668	1775
121003	13gcz028	1		3093	3338	1668	1775
121103	14gcz027	1		3093	3338	1668	1775
121203	14gcz028	1		3093	3338	1668	1775
121303	15gcz027	1		3093	3338	1668	1775
121403	15gcz028	1		3093	3338	1668	1775
121503	16gcz027	1		3093	3338	1668	1775
121603	16gcz028	1		3093	3338	1668	1775
							
118504	01gcz027	1		3143	3340	1473	1667
118604	01gcz028	1		3143	3340	1473	1667
118704	02gcz027	1		3143	3340	1473	1667
118804	02gcz028	1		3143	3340	1473	1667
118904	03gcz027	1		3143	3340	1473	1667
119004	03gcz028	1		3143	3340	1473	1667
119104	04gcz027	1		3143	3340	1473	1667
119204	04gcz028	1		3143	3340	1473	1667
119304	05gcz027	1		3143	3340	1473	1667
119404	05gcz028	1		3143	3340	1473	1667
119504	06gcz027	1		3143	3340	1473	1667
119604	06gcz028	1		3143	3340	1473	1667
119704	07gcz027	1		3143	3340	1473	1667
119804	07gcz028	1		3143	3340	1473	1667
119904	08gcz027	1		3143	3340	1473	1667
120004	08gcz028	1		3143	3340	1473	1667
120104	09gcz027	1		3143	3340	1473	1667
120204	09gcz028	1		3143	3340	1473	1667
120304	10gcz027	1		3143	3340	1473	1667
120404	10gcz028	1		3143	3340	1473	1667
120504	11gcz027	1		3143	3340	1473	1667
120604	11gcz028	1		3143	3340	1473	1667
120704	12gcz027	1		3143	3340	1473	1667
120804	12gcz028	1		3143	3340	1473	1667
120904	13gcz027	1		3143	3340	1473	1667
121004	13gcz028	1		3143	3340	1473	1667
121104	14gcz027	1		3143	3340	1473	1667
121204	14gcz028	1		3143	3340	1473	1667
121304	15gcz027	1		3143	3340	1473	1667
121404	15gcz028	1		3143	3340	1473	1667
121504	16gcz027	1		3143	3340	1473	1667
121604	16gcz028	1		3143	3340	1473	1667
							
118505	01gcz027	1		3340	3482	1532	1701
118605	01gcz028	1		3340	3482	1532	1701
118705	02gcz027	1		3340	3482	1532	1701
118805	02gcz028	1		3340	3482	1532	1701
118905	03gcz027	1		3340	3482	1532	1701
119005	03gcz028	1		3340	3482	1532	1701
119105	04gcz027	1		3340	3482	1532	1701
119205	04gcz028	1		3340	3482	1532	1701
119305	05gcz027	1		3340	3482	1532	1701
119405	05gcz028	1		3340	3482	1532	1701
119505	06gcz027	1		3340	3482	1532	1701
119605	06gcz028	1		3340	3482	1532	1701
119705	07gcz027	1		3340	3482	1532	1701
119805	07gcz028	1		3340	3482	1532	1701
119905	08gcz027	1		3340	3482	1532	1701
120005	08gcz028	1		3340	3482	1532	1701
120105	09gcz027	1		3340	3482	1532	1701
120205	09gcz028	1		3340	3482	1532	1701
120305	10gcz027	1		3340	3482	1532	1701
120405	10gcz028	1		3340	3482	1532	1701
120505	11gcz027	1		3340	3482	1532	1701
120605	11gcz028	1		3340	3482	1532	1701
120705	12gcz027	1		3340	3482	1532	1701
120805	12gcz028	1		3340	3482	1532	1701
120905	13gcz027	1		3340	3482	1532	1701
121005	13gcz028	1		3340	3482	1532	1701
121105	14gcz027	1		3340	3482	1532	1701
121205	14gcz028	1		3340	3482	1532	1701
121305	15gcz027	1		3340	3482	1532	1701
121405	15gcz028	1		3340	3482	1532	1701
121505	16gcz027	1		3340	3482	1532	1701
121605	16gcz028	1		3340	3482	1532	1701
							
121701	01fbxbhm041	1		470	470	472	472
121801	01fbxbhm041	1		470	470	472	472
121901	01fbxbhm041	1		470	470	472	472
122001	01fbxbhm041	1		470	470	472	472
122101	01fbxbhm041	1		470	470	472	472
122201	01fbxbhm041	1		805	805	1700	1700
122301	01fbxbhm041	1		805	805	1700	1700
122401	01fbxbhm041	1		805	805	1700	1700
122501	01fbxbhm041	1		805	805	1700	1700
122601	01fbxbhm041	1		805	805	1700	1700
122701	01fbxbhm041	1		2288	2288	1767	1767
122801	01fbxbhm041	1		2288	2288	1767	1767
122901	01fbxbhm041	1		2288	2288	1767	1767
123001	01fbxbhm041	1		2288	2288	1767	1767
123101	01fbxbhm041	1		2288	2288	1767	1767
123201	01fbxbhm041	1		2626	2626	619	619
123301	01fbxbhm041	1		2626	2626	619	619
123401	01fbxbhm041	1		2626	2626	619	619
123501	01fbxbhm041	1		2626	2626	619	619
123601	01fbxbhm041	1		2626	2626	619	619
123701	01fbxbhm041	1		1506	1506	547	547
123801	01fbxbhm041	1		1506	1506	547	547
123901	01fbxbhm041	1		1506	1506	547	547
124001	01fbxbhm041	1		1506	1506	547	547
124101	01fbxbhm041	1		1506	1506	547	547
							
121702	01fbxbhm041	1		257	257	592	592
121802	01fbxbhm041	1		257	257	592	592
121902	01fbxbhm041	1		257	257	592	592
122002	01fbxbhm041	1		257	257	592	592
122102	01fbxbhm041	1		257	257	592	592
122202	01fbxbhm041	1		579	579	1819	1819
122302	01fbxbhm041	1		579	579	1819	1819
122402	01fbxbhm041	1		579	579	1819	1819
122502	01fbxbhm041	1		579	579	1819	1819
122602	01fbxbhm041	1		579	579	1819	1819
122702	01fbxbhm041	1		2045	2045	1874	1874
122802	01fbxbhm041	1		2045	2045	1874	1874
122902	01fbxbhm041	1		2045	2045	1874	1874
123002	01fbxbhm041	1		2045	2045	1874	1874
123102	01fbxbhm041	1		2045	2045	1874	1874
123202	01fbxbhm041	1		2380	2380	726	726
123302	01fbxbhm041	1		2380	2380	726	726
123402	01fbxbhm041	1		2380	2380	726	726
123502	01fbxbhm041	1		2380	2380	726	726
123602	01fbxbhm041	1		2380	2380	726	726
123702	01fbxbhm041	1		1272	1272	640	640
123802	01fbxbhm041	1		1272	1272	640	640
123902	01fbxbhm041	1		1272	1272	640	640
124002	01fbxbhm041	1		1272	1272	640	640
124102	01fbxbhm041	1		1272	1272	640	640
							
121703	01fbxbhm041	1		472	472	727	727
121803	01fbxbhm041	1		472	472	727	727
121903	01fbxbhm041	1		472	472	727	727
122003	01fbxbhm041	1		472	472	727	727
122103	01fbxbhm041	1		472	472	727	727
122203	01fbxbhm041	1		814	814	1943	1943
122303	01fbxbhm041	1		814	814	1943	1943
122403	01fbxbhm041	1		814	814	1943	1943
122503	01fbxbhm041	1		814	814	1943	1943
122603	01fbxbhm041	1		814	814	1943	1943
122703	01fbxbhm041	1		2297	2297	2010	2010
122803	01fbxbhm041	1		2297	2297	2010	2010
122903	01fbxbhm041	1		2297	2297	2010	2010
123003	01fbxbhm041	1		2297	2297	2010	2010
123103	01fbxbhm041	1		2297	2297	2010	2010
123203	01fbxbhm041	1		2626	2626	851	851
123303	01fbxbhm041	1		2626	2626	851	851
123403	01fbxbhm041	1		2626	2626	851	851
123503	01fbxbhm041	1		2626	2626	851	851
123603	01fbxbhm041	1		2626	2626	851	851
123703	01fbxbhm041	1		1508	1508	779	779
123803	01fbxbhm041	1		1508	1508	779	779
123903	01fbxbhm041	1		1508	1508	779	779
124003	01fbxbhm041	1		1508	1508	779	779
124103	01fbxbhm041	1		1508	1508	779	779
							
121704	01fbxbhm041	1		701	701	611	611
121804	01fbxbhm041	1		701	701	611	611
121904	01fbxbhm041	1		701	701	611	611
122004	01fbxbhm041	1		701	701	611	611
122104	01fbxbhm041	1		701	701	611	611
122204	01fbxbhm041	1		1048	1048	1826	1826
122304	01fbxbhm041	1		1048	1048	1826	1826
122404	01fbxbhm041	1		1048	1048	1826	1826
122504	01fbxbhm041	1		1048	1048	1826	1826
122604	01fbxbhm041	1		1048	1048	1826	1826
122704	01fbxbhm041	1		2520	2520	1884	1884
122804	01fbxbhm041	1		2520	2520	1884	1884
122904	01fbxbhm041	1		2520	2520	1884	1884
123004	01fbxbhm041	1		2520	2520	1884	1884
123104	01fbxbhm041	1		2520	2520	1884	1884
123204	01fbxbhm041	1		2847	2847	739	739
123304	01fbxbhm041	1		2847	2847	739	739
123404	01fbxbhm041	1		2847	2847	739	739
123504	01fbxbhm041	1		2847	2847	739	739
123604	01fbxbhm041	1		2847	2847	739	739
123704	01fbxbhm041	1		1727	1727	661	661
123804	01fbxbhm041	1		1727	1727	661	661
123904	01fbxbhm041	1		1727	1727	661	661
124004	01fbxbhm041	1		1727	1727	661	661
124104	01fbxbhm041	1		1727	1727	661	661
