ruleId	bornTime	bornnpcid	bornnpccount	bornmapgxbegin	bornmapgxend	bornmapgybegin	bornmapgyend	batchIndex	boss	broadcast
1400	0	01bdqx079	8	500	772	230	388	79	0	第79波开始！
1400	0	01bdqx080	8	500	772	230	388	80	0	最后一波！
										
1400	0	01bdqx001	2	763	1035	841	970	1	0	
1400	0	01bdqx002	2	763	1035	841	970	2	0	
1400	0	01bdqx003	2	763	1035	841	970	3	0	
1400	0	01bdqx004	2	763	1035	841	970	4	0	
1400	0	01bdqx005	2	763	1035	841	970	5	0	
1400	0	01bdqx006	3	763	1035	841	970	6	0	
1400	0	01bdqx007	3	763	1035	841	970	7	0	
1400	0	01bdqx008	3	763	1035	841	970	8	0	
1400	0	01bdqx009	3	763	1035	841	970	9	0	
1400	0	01bdqx010	3	763	1035	841	970	10	0	
1400	0	01bdqx011	4	763	1035	841	970	11	0	
1400	0	01bdqx012	4	763	1035	841	970	12	0	
1400	0	01bdqx013	4	763	1035	841	970	13	0	
1400	0	01bdqx014	4	763	1035	841	970	14	0	
1400	0	01bdqx015	4	763	1035	841	970	15	0	
1400	0	01bdqx016	5	763	1035	841	970	16	0	
1400	0	01bdqx017	5	763	1035	841	970	17	0	
1400	0	01bdqx018	5	763	1035	841	970	18	0	
1400	0	01bdqx019	5	763	1035	841	970	19	0	
1400	0	01bdqx020	5	763	1035	841	970	20	0	
1400	0	01bdqx021	6	763	1035	841	970	21	0	
1400	0	01bdqx022	6	763	1035	841	970	22	0	
1400	0	01bdqx023	6	763	1035	841	970	23	0	
1400	0	01bdqx024	6	763	1035	841	970	24	0	
1400	0	01bdqx025	6	763	1035	841	970	25	0	
1400	0	01bdqx026	7	763	1035	841	970	26	0	
1400	0	01bdqx027	7	763	1035	841	970	27	0	
1400	0	01bdqx028	7	763	1035	841	970	28	0	
1400	0	01bdqx029	7	763	1035	841	970	29	0	
1400	0	01bdqx030	7	763	1035	841	970	30	0	
1400	0	01bdqx031	8	763	1035	841	970	31	0	
1400	0	01bdqx032	8	763	1035	841	970	32	0	
1400	0	01bdqx033	8	763	1035	841	970	33	0	
1400	0	01bdqx034	8	763	1035	841	970	34	0	
1400	0	01bdqx035	8	763	1035	841	970	35	0	
1400	0	01bdqx036	8	763	1035	841	970	36	0	
1400	0	01bdqx037	8	763	1035	841	970	37	0	
1400	0	01bdqx038	8	763	1035	841	970	38	0	
1400	0	01bdqx039	8	763	1035	841	970	39	0	
1400	0	01bdqx040	8	763	1035	841	970	40	0	
1400	0	01bdqx041	8	763	1035	841	970	41	0	
1400	0	01bdqx042	8	763	1035	841	970	42	0	
1400	0	01bdqx043	8	763	1035	841	970	43	0	
1400	0	01bdqx044	8	763	1035	841	970	44	0	
1400	0	01bdqx045	8	763	1035	841	970	45	0	
1400	0	01bdqx046	8	763	1035	841	970	46	0	
1400	0	01bdqx047	8	763	1035	841	970	47	0	
1400	0	01bdqx048	8	763	1035	841	970	48	0	
1400	0	01bdqx049	8	763	1035	841	970	49	0	
1400	0	01bdqx050	8	763	1035	841	970	50	0	
1400	0	01bdqx051	8	763	1035	841	970	51	0	
1400	0	01bdqx052	8	763	1035	841	970	52	0	
1400	0	01bdqx053	8	763	1035	841	970	53	0	
1400	0	01bdqx054	8	763	1035	841	970	54	0	
1400	0	01bdqx055	8	763	1035	841	970	55	0	
1400	0	01bdqx056	8	763	1035	841	970	56	0	
1400	0	01bdqx057	8	763	1035	841	970	57	0	
1400	0	01bdqx058	8	763	1035	841	970	58	0	
1400	0	01bdqx059	8	763	1035	841	970	59	0	
1400	0	01bdqx060	8	763	1035	841	970	60	0	
1400	0	01bdqx061	8	763	1035	841	970	61	0	
1400	0	01bdqx062	8	763	1035	841	970	62	0	
1400	0	01bdqx063	8	763	1035	841	970	63	0	
1400	0	01bdqx064	8	763	1035	841	970	64	0	
1400	0	01bdqx065	8	763	1035	841	970	65	0	
1400	0	01bdqx066	8	763	1035	841	970	66	0	
1400	0	01bdqx067	8	763	1035	841	970	67	0	
1400	0	01bdqx068	8	763	1035	841	970	68	0	
1400	0	01bdqx069	8	763	1035	841	970	69	0	
1400	0	01bdqx070	8	763	1035	841	970	70	0	
1400	0	01bdqx071	8	763	1035	841	970	71	0	
1400	0	01bdqx072	8	763	1035	841	970	72	0	
1400	0	01bdqx073	8	763	1035	841	970	73	0	
1400	0	01bdqx074	8	763	1035	841	970	74	0	
1400	0	01bdqx075	8	763	1035	841	970	75	0	
1400	0	01bdqx076	8	763	1035	841	970	76	0	
1400	0	01bdqx077	8	763	1035	841	970	77	0	
1400	0	01bdqx078	8	763	1035	841	970	78	0	
1400	0	01bdqx079	8	763	1035	841	970	79	0	
1400	0	01bdqx080	8	763	1035	841	970	80	0	
										
1400	0	01bdqx001	2	65	349	452	635	1	0	
1400	0	01bdqx002	2	65	349	452	635	2	0	
1400	0	01bdqx003	2	65	349	452	635	3	0	
1400	0	01bdqx004	2	65	349	452	635	4	0	
1400	0	01bdqx005	2	65	349	452	635	5	0	
1400	0	01bdqx006	3	65	349	452	635	6	0	
1400	0	01bdqx007	3	65	349	452	635	7	0	
1400	0	01bdqx008	3	65	349	452	635	8	0	
1400	0	01bdqx009	3	65	349	452	635	9	0	
1400	0	01bdqx010	3	65	349	452	635	10	0	
1400	0	01bdqx011	4	65	349	452	635	11	0	
1400	0	01bdqx012	4	65	349	452	635	12	0	
1400	0	01bdqx013	4	65	349	452	635	13	0	
1400	0	01bdqx014	4	65	349	452	635	14	0	
1400	0	01bdqx015	4	65	349	452	635	15	0	
1400	0	01bdqx016	5	65	349	452	635	16	0	
1400	0	01bdqx017	5	65	349	452	635	17	0	
1400	0	01bdqx018	5	65	349	452	635	18	0	
1400	0	01bdqx019	5	65	349	452	635	19	0	
1400	0	01bdqx020	5	65	349	452	635	20	0	
1400	0	01bdqx021	6	65	349	452	635	21	0	
1400	0	01bdqx022	6	65	349	452	635	22	0	
1400	0	01bdqx023	6	65	349	452	635	23	0	
1400	0	01bdqx024	6	65	349	452	635	24	0	
1400	0	01bdqx025	6	65	349	452	635	25	0	
1400	0	01bdqx026	7	65	349	452	635	26	0	
1400	0	01bdqx027	7	65	349	452	635	27	0	
1400	0	01bdqx028	7	65	349	452	635	28	0	
1400	0	01bdqx029	7	65	349	452	635	29	0	
1400	0	01bdqx030	7	65	349	452	635	30	0	
1400	0	01bdqx031	8	65	349	452	635	31	0	
1400	0	01bdqx032	8	65	349	452	635	32	0	
1400	0	01bdqx033	8	65	349	452	635	33	0	
1400	0	01bdqx034	8	65	349	452	635	34	0	
1400	0	01bdqx035	8	65	349	452	635	35	0	
1400	0	01bdqx036	8	65	349	452	635	36	0	
1400	0	01bdqx037	8	65	349	452	635	37	0	
1400	0	01bdqx038	8	65	349	452	635	38	0	
1400	0	01bdqx039	8	65	349	452	635	39	0	
1400	0	01bdqx040	8	65	349	452	635	40	0	
1400	0	01bdqx041	8	65	349	452	635	41	0	
1400	0	01bdqx042	8	65	349	452	635	42	0	
1400	0	01bdqx043	8	65	349	452	635	43	0	
1400	0	01bdqx044	8	65	349	452	635	44	0	
1400	0	01bdqx045	8	65	349	452	635	45	0	
1400	0	01bdqx046	8	65	349	452	635	46	0	
1400	0	01bdqx047	8	65	349	452	635	47	0	
1400	0	01bdqx048	8	65	349	452	635	48	0	
1400	0	01bdqx049	8	65	349	452	635	49	0	
1400	0	01bdqx050	8	65	349	452	635	50	0	
1400	0	01bdqx051	8	65	349	452	635	51	0	
1400	0	01bdqx052	8	65	349	452	635	52	0	
1400	0	01bdqx053	8	65	349	452	635	53	0	
1400	0	01bdqx054	8	65	349	452	635	54	0	
1400	0	01bdqx055	8	65	349	452	635	55	0	
1400	0	01bdqx056	8	65	349	452	635	56	0	
1400	0	01bdqx057	8	65	349	452	635	57	0	
1400	0	01bdqx058	8	65	349	452	635	58	0	
1400	0	01bdqx059	8	65	349	452	635	59	0	
1400	0	01bdqx060	8	65	349	452	635	60	0	
1400	0	01bdqx061	8	65	349	452	635	61	0	
1400	0	01bdqx062	8	65	349	452	635	62	0	
1400	0	01bdqx063	8	65	349	452	635	63	0	
1400	0	01bdqx064	8	65	349	452	635	64	0	
1400	0	01bdqx065	8	65	349	452	635	65	0	
1400	0	01bdqx066	8	65	349	452	635	66	0	
1400	0	01bdqx067	8	65	349	452	635	67	0	
1400	0	01bdqx068	8	65	349	452	635	68	0	
1400	0	01bdqx069	8	65	349	452	635	69	0	
1400	0	01bdqx070	8	65	349	452	635	70	0	
1400	0	01bdqx071	8	65	349	452	635	71	0	
1400	0	01bdqx072	8	65	349	452	635	72	0	
1400	0	01bdqx073	8	65	349	452	635	73	0	
1400	0	01bdqx074	8	65	349	452	635	74	0	
1400	0	01bdqx075	8	65	349	452	635	75	0	
1400	0	01bdqx076	8	65	349	452	635	76	0	
1400	0	01bdqx077	8	65	349	452	635	77	0	
1400	0	01bdqx078	8	65	349	452	635	78	0	
1400	0	01bdqx079	8	65	349	452	635	79	0	
1400	0	01bdqx080	8	65	349	452	635	80	0	
										
1400	0	01bdqx001	2	1200	1436	600	765	1	0	
1400	0	01bdqx002	2	1200	1436	600	765	2	0	
1400	0	01bdqx003	2	1200	1436	600	765	3	0	
1400	0	01bdqx004	2	1200	1436	600	765	4	0	
1400	0	01bdqx005	2	1200	1436	600	765	5	0	
1400	0	01bdqx006	3	1200	1436	600	765	6	0	
1400	0	01bdqx007	3	1200	1436	600	765	7	0	
1400	0	01bdqx008	3	1200	1436	600	765	8	0	
1400	0	01bdqx009	3	1200	1436	600	765	9	0	
1400	0	01bdqx010	3	1200	1436	600	765	10	0	
1400	0	01bdqx011	4	1200	1436	600	765	11	0	
1400	0	01bdqx012	4	1200	1436	600	765	12	0	
1400	0	01bdqx013	4	1200	1436	600	765	13	0	
1400	0	01bdqx014	4	1200	1436	600	765	14	0	
1400	0	01bdqx015	4	1200	1436	600	765	15	0	
1400	0	01bdqx016	5	1200	1436	600	765	16	0	
1400	0	01bdqx017	5	1200	1436	600	765	17	0	
1400	0	01bdqx018	5	1200	1436	600	765	18	0	
1400	0	01bdqx019	5	1200	1436	600	765	19	0	
1400	0	01bdqx020	5	1200	1436	600	765	20	0	
1400	0	01bdqx021	6	1200	1436	600	765	21	0	
1400	0	01bdqx022	6	1200	1436	600	765	22	0	
1400	0	01bdqx023	6	1200	1436	600	765	23	0	
1400	0	01bdqx024	6	1200	1436	600	765	24	0	
1400	0	01bdqx025	6	1200	1436	600	765	25	0	
1400	0	01bdqx026	7	1200	1436	600	765	26	0	
1400	0	01bdqx027	7	1200	1436	600	765	27	0	
1400	0	01bdqx028	7	1200	1436	600	765	28	0	
1400	0	01bdqx029	7	1200	1436	600	765	29	0	
1400	0	01bdqx030	7	1200	1436	600	765	30	0	
1400	0	01bdqx031	8	1200	1436	600	765	31	0	
1400	0	01bdqx032	8	1200	1436	600	765	32	0	
1400	0	01bdqx033	8	1200	1436	600	765	33	0	
1400	0	01bdqx034	8	1200	1436	600	765	34	0	
1400	0	01bdqx035	8	1200	1436	600	765	35	0	
1400	0	01bdqx036	8	1200	1436	600	765	36	0	
1400	0	01bdqx037	8	1200	1436	600	765	37	0	
1400	0	01bdqx038	8	1200	1436	600	765	38	0	
1400	0	01bdqx039	8	1200	1436	600	765	39	0	
1400	0	01bdqx040	8	1200	1436	600	765	40	0	
1400	0	01bdqx041	8	1200	1436	600	765	41	0	
1400	0	01bdqx042	8	1200	1436	600	765	42	0	
1400	0	01bdqx043	8	1200	1436	600	765	43	0	
1400	0	01bdqx044	8	1200	1436	600	765	44	0	
1400	0	01bdqx045	8	1200	1436	600	765	45	0	
1400	0	01bdqx046	8	1200	1436	600	765	46	0	
1400	0	01bdqx047	8	1200	1436	600	765	47	0	
1400	0	01bdqx048	8	1200	1436	600	765	48	0	
1400	0	01bdqx049	8	1200	1436	600	765	49	0	
1400	0	01bdqx050	8	1200	1436	600	765	50	0	
1400	0	01bdqx051	8	1200	1436	600	765	51	0	
1400	0	01bdqx052	8	1200	1436	600	765	52	0	
1400	0	01bdqx053	8	1200	1436	600	765	53	0	
1400	0	01bdqx054	8	1200	1436	600	765	54	0	
1400	0	01bdqx055	8	1200	1436	600	765	55	0	
1400	0	01bdqx056	8	1200	1436	600	765	56	0	
1400	0	01bdqx057	8	1200	1436	600	765	57	0	
1400	0	01bdqx058	8	1200	1436	600	765	58	0	
1400	0	01bdqx059	8	1200	1436	600	765	59	0	
1400	0	01bdqx060	8	1200	1436	600	765	60	0	
1400	0	01bdqx061	8	1200	1436	600	765	61	0	
1400	0	01bdqx062	8	1200	1436	600	765	62	0	
1400	0	01bdqx063	8	1200	1436	600	765	63	0	
1400	0	01bdqx064	8	1200	1436	600	765	64	0	
1400	0	01bdqx065	8	1200	1436	600	765	65	0	
1400	0	01bdqx066	8	1200	1436	600	765	66	0	
1400	0	01bdqx067	8	1200	1436	600	765	67	0	
1400	0	01bdqx068	8	1200	1436	600	765	68	0	
1400	0	01bdqx069	8	1200	1436	600	765	69	0	
1400	0	01bdqx070	8	1200	1436	600	765	70	0	
1400	0	01bdqx071	8	1200	1436	600	765	71	0	
1400	0	01bdqx072	8	1200	1436	600	765	72	0	
1400	0	01bdqx073	8	1200	1436	600	765	73	0	
1400	0	01bdqx074	8	1200	1436	600	765	74	0	
1400	0	01bdqx075	8	1200	1436	600	765	75	0	
1400	0	01bdqx076	8	1200	1436	600	765	76	0	
1400	0	01bdqx077	8	1200	1436	600	765	77	0	
1400	0	01bdqx078	8	1200	1436	600	765	78	0	
1400	0	01bdqx079	8	1200	1436	600	765	79	0	
1400	0	01bdqx080	8	1200	1436	600	765	80	0	
										
										
1400	0	01bdqx100	1	782	782	635	635	5	0	装备副本BOSS 罗刹鬼王 刷新！
1400	0	01bdqx200	1	782	782	635	635	10	0	装备副本BOSS 心猿 刷新！
1400	0	01bdqx300	1	782	782	635	635	15	0	装备副本BOSS 言丹 刷新！
1400	0	01bdqx400	1	782	782	635	635	20	0	装备副本BOSS 朱雀 刷新！
1400	0	01bdqx500	1	782	782	635	635	25	0	装备副本BOSS 勾龙 刷新！
1400	0	01bdqx600	1	782	782	635	635	30	0	装备副本BOSS 蚩尤 刷新！
1400	0	01bdqx700	1	782	782	635	635	35	0	装备副本BOSS 真·罗刹鬼王 刷新！
1400	0	01bdqx800	1	782	782	635	635	40	0	装备副本BOSS 真·心猿 刷新！
1400	0	01bdqx900	1	782	782	635	635	45	0	装备副本BOSS 真·言丹 刷新！
1400	0	01bdqx1000	1	782	782	635	635	50	0	装备副本BOSS 真·朱雀 刷新！
1400	0	01bdqx1100	1	782	782	635	635	55	0	装备副本BOSS 真·勾龙 刷新！
1400	0	01bdqx1200	1	782	782	635	635	60	0	装备副本BOSS 真·蚩尤 刷新！
1400	0	01bdqx1300	1	782	782	635	635	65	0	装备副本BOSS 逆·罗刹鬼王 刷新！
1400	0	01bdqx1400	1	782	782	635	635	70	0	装备副本BOSS 逆·心猿 刷新！
1400	0	01bdqx1500	1	782	782	635	635	75	0	装备副本BOSS 逆·言丹 刷新！
1400	0	01bdqx1600	1	782	782	635	635	80	0	装备副本BOSS 逆·朱雀 刷新！
										
										
1100	1	01kld0001	5	1025	1425	772	939	1	0	第1波开始！
1100	0	01kld0002	5	363	779	707	960	2	0	第2波开始！
1100	0	01kld0003	5	650	940	400	606	3	0	第3波开始！
1100	0	01kld0004	5	1025	1425	772	939	4	0	第4波开始！
1100	0	01kld0005	5	363	779	707	960	5	0	第5波开始！
1100	0	01kld0006	5	650	940	400	606	6	0	第6波开始！
1100	0	01kld0007	5	1025	1425	772	939	7	0	第7波开始！
1100	0	01kld0008	5	363	779	707	960	8	0	第8波开始！
1100	0	01kld0009	5	650	940	400	606	9	0	第9波开始！
1100	0	01kld0010	5	1025	1425	772	939	10	0	第10波开始！
1100	0	01kld0011	5	363	779	707	960	11	0	第11波开始！
1100	0	01kld0012	5	650	940	400	606	12	0	第12波开始！
1100	0	01kld0013	5	1025	1425	772	939	13	0	第13波开始！
1100	0	01kld0014	5	363	779	707	960	14	0	第14波开始！
1100	0	01kld0015	5	650	940	400	606	15	0	第15波开始！
1100	0	01kld0016	5	1025	1425	772	939	16	0	第16波开始！
1100	0	01kld0017	5	363	779	707	960	17	0	第17波开始！
1100	0	01kld0018	5	650	940	400	606	18	0	第18波开始！
1100	0	01kld0019	5	1025	1425	772	939	19	0	第19波开始！
1100	0	01kld0020	5	363	779	707	960	20	0	第20波开始！
1100	0	01kld0021	5	650	940	400	606	21	0	第21波开始！
1100	0	01kld0022	5	1025	1425	772	939	22	0	第22波开始！
1100	0	01kld0023	5	363	779	707	960	23	0	第23波开始！
1100	0	01kld0024	5	650	940	400	606	24	0	第24波开始！
1100	0	01kld0025	5	1025	1425	772	939	25	0	第25波开始！
1100	0	01kld0026	5	363	779	707	960	26	0	第26波开始！
1100	0	01kld0027	5	650	940	400	606	27	0	第27波开始！
1100	0	01kld0028	5	1025	1425	772	939	28	0	第28波开始！
1100	0	01kld0029	5	363	779	707	960	29	0	第29波开始！
1100	0	01kld0030	5	650	940	400	606	30	0	最后一波！
										
										
1101	1	01kld0101	5	1025	1425	772	939	1	0	第1波开始！
1101	0	01kld0102	5	363	779	707	960	2	0	第2波开始！
1101	0	01kld0103	5	650	940	400	606	3	0	第3波开始！
1101	0	01kld0104	5	1025	1425	772	939	4	0	第4波开始！
1101	0	01kld0105	5	363	779	707	960	5	0	第5波开始！
1101	0	01kld0106	5	650	940	400	606	6	0	第6波开始！
1101	0	01kld0107	5	1025	1425	772	939	7	0	第7波开始！
1101	0	01kld0108	5	363	779	707	960	8	0	第8波开始！
1101	0	01kld0109	5	650	940	400	606	9	0	第9波开始！
1101	0	01kld0110	5	1025	1425	772	939	10	0	第10波开始！
1101	0	01kld0111	5	363	779	707	960	11	0	第11波开始！
1101	0	01kld0112	5	650	940	400	606	12	0	第12波开始！
1101	0	01kld0113	5	1025	1425	772	939	13	0	第13波开始！
1101	0	01kld0114	5	363	779	707	960	14	0	第14波开始！
1101	0	01kld0115	5	650	940	400	606	15	0	第15波开始！
1101	0	01kld0116	5	1025	1425	772	939	16	0	第16波开始！
1101	0	01kld0117	5	363	779	707	960	17	0	第17波开始！
1101	0	01kld0118	5	650	940	400	606	18	0	第18波开始！
1101	0	01kld0119	5	1025	1425	772	939	19	0	第19波开始！
1101	0	01kld0120	5	363	779	707	960	20	0	第20波开始！
1101	0	01kld0121	5	650	940	400	606	21	0	第21波开始！
1101	0	01kld0122	5	1025	1425	772	939	22	0	第22波开始！
1101	0	01kld0123	5	363	779	707	960	23	0	第23波开始！
1101	0	01kld0124	5	650	940	400	606	24	0	第24波开始！
1101	0	01kld0125	5	1025	1425	772	939	25	0	第25波开始！
1101	0	01kld0126	5	363	779	707	960	26	0	第26波开始！
1101	0	01kld0127	5	650	940	400	606	27	0	第27波开始！
1101	0	01kld0128	5	1025	1425	772	939	28	0	第28波开始！
1101	0	01kld0129	5	363	779	707	960	29	0	第29波开始！
1101	0	01kld0130	5	650	940	400	606	30	0	最后一波！
										
										
1102	1	01kld0201	5	1025	1425	772	939	1	0	第1波开始！
1102	0	01kld0202	5	363	779	707	960	2	0	第2波开始！
1102	0	01kld0203	5	650	940	400	606	3	0	第3波开始！
1102	0	01kld0204	5	1025	1425	772	939	4	0	第4波开始！
1102	0	01kld0205	5	363	779	707	960	5	0	第5波开始！
1102	0	01kld0206	5	650	940	400	606	6	0	第6波开始！
1102	0	01kld0207	5	1025	1425	772	939	7	0	第7波开始！
1102	0	01kld0208	5	363	779	707	960	8	0	第8波开始！
1102	0	01kld0209	5	650	940	400	606	9	0	第9波开始！
1102	0	01kld0210	5	1025	1425	772	939	10	0	第10波开始！
1102	0	01kld0211	5	363	779	707	960	11	0	第11波开始！
1102	0	01kld0212	5	650	940	400	606	12	0	第12波开始！
1102	0	01kld0213	5	1025	1425	772	939	13	0	第13波开始！
1102	0	01kld0214	5	363	779	707	960	14	0	第14波开始！
1102	0	01kld0215	5	650	940	400	606	15	0	第15波开始！
1102	0	01kld0216	5	1025	1425	772	939	16	0	第16波开始！
1102	0	01kld0217	5	363	779	707	960	17	0	第17波开始！
1102	0	01kld0218	5	650	940	400	606	18	0	第18波开始！
1102	0	01kld0219	5	1025	1425	772	939	19	0	第19波开始！
1102	0	01kld0220	5	363	779	707	960	20	0	第20波开始！
1102	0	01kld0221	5	650	940	400	606	21	0	第21波开始！
1102	0	01kld0222	5	1025	1425	772	939	22	0	第22波开始！
1102	0	01kld0223	5	363	779	707	960	23	0	第23波开始！
1102	0	01kld0224	5	650	940	400	606	24	0	第24波开始！
1102	0	01kld0225	5	1025	1425	772	939	25	0	第25波开始！
1102	0	01kld0226	5	363	779	707	960	26	0	第26波开始！
1102	0	01kld0227	5	650	940	400	606	27	0	第27波开始！
1102	0	01kld0228	5	1025	1425	772	939	28	0	第28波开始！
1102	0	01kld0229	5	363	779	707	960	29	0	第29波开始！
1102	0	01kld0230	5	650	940	400	606	30	0	最后一波！
										
										
1103	1	01kld0301	5	1025	1425	772	939	1	0	第1波开始！
1103	0	01kld0302	5	363	779	707	960	2	0	第2波开始！
1103	0	01kld0303	5	650	940	400	606	3	0	第3波开始！
1103	0	01kld0304	5	1025	1425	772	939	4	0	第4波开始！
1103	0	01kld0305	5	363	779	707	960	5	0	第5波开始！
1103	0	01kld0306	5	650	940	400	606	6	0	第6波开始！
1103	0	01kld0307	5	1025	1425	772	939	7	0	第7波开始！
1103	0	01kld0308	5	363	779	707	960	8	0	第8波开始！
1103	0	01kld0309	5	650	940	400	606	9	0	第9波开始！
1103	0	01kld0310	5	1025	1425	772	939	10	0	第10波开始！
1103	0	01kld0311	5	363	779	707	960	11	0	第11波开始！
1103	0	01kld0312	5	650	940	400	606	12	0	第12波开始！
1103	0	01kld0313	5	1025	1425	772	939	13	0	第13波开始！
1103	0	01kld0314	5	363	779	707	960	14	0	第14波开始！
1103	0	01kld0315	5	650	940	400	606	15	0	第15波开始！
1103	0	01kld0316	5	1025	1425	772	939	16	0	第16波开始！
1103	0	01kld0317	5	363	779	707	960	17	0	第17波开始！
1103	0	01kld0318	5	650	940	400	606	18	0	第18波开始！
1103	0	01kld0319	5	1025	1425	772	939	19	0	第19波开始！
1103	0	01kld0320	5	363	779	707	960	20	0	第20波开始！
1103	0	01kld0321	5	650	940	400	606	21	0	第21波开始！
1103	0	01kld0322	5	1025	1425	772	939	22	0	第22波开始！
1103	0	01kld0323	5	363	779	707	960	23	0	第23波开始！
1103	0	01kld0324	5	650	940	400	606	24	0	第24波开始！
1103	0	01kld0325	5	1025	1425	772	939	25	0	第25波开始！
1103	0	01kld0326	5	363	779	707	960	26	0	第26波开始！
1103	0	01kld0327	5	650	940	400	606	27	0	第27波开始！
1103	0	01kld0328	5	1025	1425	772	939	28	0	第28波开始！
1103	0	01kld0329	5	363	779	707	960	29	0	第29波开始！
1103	0	01kld0330	5	650	940	400	606	30	0	最后一波！
										
										
1104	1	01kld0401	5	1025	1425	772	939	1	0	第1波开始！
1104	0	01kld0402	5	363	779	707	960	2	0	第2波开始！
1104	0	01kld0403	5	650	940	400	606	3	0	第3波开始！
1104	0	01kld0404	5	1025	1425	772	939	4	0	第4波开始！
1104	0	01kld0405	5	363	779	707	960	5	0	第5波开始！
1104	0	01kld0406	5	650	940	400	606	6	0	第6波开始！
1104	0	01kld0407	5	1025	1425	772	939	7	0	第7波开始！
1104	0	01kld0408	5	363	779	707	960	8	0	第8波开始！
1104	0	01kld0409	5	650	940	400	606	9	0	第9波开始！
1104	0	01kld0410	5	1025	1425	772	939	10	0	第10波开始！
1104	0	01kld0411	5	363	779	707	960	11	0	第11波开始！
1104	0	01kld0412	5	650	940	400	606	12	0	第12波开始！
1104	0	01kld0413	5	1025	1425	772	939	13	0	第13波开始！
1104	0	01kld0414	5	363	779	707	960	14	0	第14波开始！
1104	0	01kld0415	5	650	940	400	606	15	0	第15波开始！
1104	0	01kld0416	5	1025	1425	772	939	16	0	第16波开始！
1104	0	01kld0417	5	363	779	707	960	17	0	第17波开始！
1104	0	01kld0418	5	650	940	400	606	18	0	第18波开始！
1104	0	01kld0419	5	1025	1425	772	939	19	0	第19波开始！
1104	0	01kld0420	5	363	779	707	960	20	0	第20波开始！
1104	0	01kld0421	5	650	940	400	606	21	0	第21波开始！
1104	0	01kld0422	5	1025	1425	772	939	22	0	第22波开始！
1104	0	01kld0423	5	363	779	707	960	23	0	第23波开始！
1104	0	01kld0424	5	650	940	400	606	24	0	第24波开始！
1104	0	01kld0425	5	1025	1425	772	939	25	0	第25波开始！
1104	0	01kld0426	5	363	779	707	960	26	0	第26波开始！
1104	0	01kld0427	5	650	940	400	606	27	0	第27波开始！
1104	0	01kld0428	5	1025	1425	772	939	28	0	第28波开始！
1104	0	01kld0429	5	363	779	707	960	29	0	第29波开始！
1104	0	01kld0430	5	650	940	400	606	30	0	最后一波！
										
										
1105	1	01kld0501	5	1025	1425	772	939	1	0	第1波开始！
1105	0	01kld0502	5	363	779	707	960	2	0	第2波开始！
1105	0	01kld0503	5	650	940	400	606	3	0	第3波开始！
1105	0	01kld0504	5	1025	1425	772	939	4	0	第4波开始！
1105	0	01kld0505	5	363	779	707	960	5	0	第5波开始！
1105	0	01kld0506	5	650	940	400	606	6	0	第6波开始！
1105	0	01kld0507	5	1025	1425	772	939	7	0	第7波开始！
1105	0	01kld0508	5	363	779	707	960	8	0	第8波开始！
1105	0	01kld0509	5	650	940	400	606	9	0	第9波开始！
1105	0	01kld0510	5	1025	1425	772	939	10	0	第10波开始！
1105	0	01kld0511	5	363	779	707	960	11	0	第11波开始！
1105	0	01kld0512	5	650	940	400	606	12	0	第12波开始！
1105	0	01kld0513	5	1025	1425	772	939	13	0	第13波开始！
1105	0	01kld0514	5	363	779	707	960	14	0	第14波开始！
1105	0	01kld0515	5	650	940	400	606	15	0	第15波开始！
1105	0	01kld0516	5	1025	1425	772	939	16	0	第16波开始！
1105	0	01kld0517	5	363	779	707	960	17	0	第17波开始！
1105	0	01kld0518	5	650	940	400	606	18	0	第18波开始！
1105	0	01kld0519	5	1025	1425	772	939	19	0	第19波开始！
1105	0	01kld0520	5	363	779	707	960	20	0	第20波开始！
1105	0	01kld0521	5	650	940	400	606	21	0	第21波开始！
1105	0	01kld0522	5	1025	1425	772	939	22	0	第22波开始！
1105	0	01kld0523	5	363	779	707	960	23	0	第23波开始！
1105	0	01kld0524	5	650	940	400	606	24	0	第24波开始！
1105	0	01kld0525	5	1025	1425	772	939	25	0	第25波开始！
1105	0	01kld0526	5	363	779	707	960	26	0	第26波开始！
1105	0	01kld0527	5	650	940	400	606	27	0	第27波开始！
1105	0	01kld0528	5	1025	1425	772	939	28	0	第28波开始！
1105	0	01kld0529	5	363	779	707	960	29	0	第29波开始！
1105	0	01kld0530	5	650	940	400	606	30	0	最后一波！
										
										
1106	1	01kld0601	5	1025	1425	772	939	1	0	第1波开始！
1106	0	01kld0602	5	363	779	707	960	2	0	第2波开始！
1106	0	01kld0603	5	650	940	400	606	3	0	第3波开始！
1106	0	01kld0604	5	1025	1425	772	939	4	0	第4波开始！
1106	0	01kld0605	5	363	779	707	960	5	0	第5波开始！
1106	0	01kld0606	5	650	940	400	606	6	0	第6波开始！
1106	0	01kld0607	5	1025	1425	772	939	7	0	第7波开始！
1106	0	01kld0608	5	363	779	707	960	8	0	第8波开始！
1106	0	01kld0609	5	650	940	400	606	9	0	第9波开始！
1106	0	01kld0610	5	1025	1425	772	939	10	0	第10波开始！
1106	0	01kld0611	5	363	779	707	960	11	0	第11波开始！
1106	0	01kld0612	5	650	940	400	606	12	0	第12波开始！
1106	0	01kld0613	5	1025	1425	772	939	13	0	第13波开始！
1106	0	01kld0614	5	363	779	707	960	14	0	第14波开始！
