goodsId	targetId	content
6300509	01ywboss07	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300509	01ywboss08	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300509	01ywboss09	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300509	01ywboss10	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301507	01ywboss01	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301507	01ywboss02	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301507	01ywboss03	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301507	01ywboss04	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301507	01ywboss05	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301507	01ywboss06	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301507	01ywboss07	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301507	01ywboss08	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301507	01ywboss09	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301507	01ywboss10	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301505	01ywboss01	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301505	01ywboss02	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301505	01ywboss03	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301505	01ywboss04	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301505	01ywboss05	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301505	01ywboss06	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301505	01ywboss07	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301505	01ywboss08	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301505	01ywboss09	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301505	01ywboss10	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301509	01ywboss01	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301509	01ywboss02	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301509	01ywboss03	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301509	01ywboss04	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301509	01ywboss05	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301509	01ywboss06	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301509	01ywboss07	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301509	01ywboss08	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301509	01ywboss09	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301509	01ywboss10	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302507	01ywboss01	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302507	01ywboss02	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302507	01ywboss03	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302507	01ywboss04	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302507	01ywboss05	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302507	01ywboss06	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302507	01ywboss07	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302507	01ywboss08	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302507	01ywboss09	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302507	01ywboss10	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302505	01ywboss01	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302505	01ywboss02	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302505	01ywboss03	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302505	01ywboss04	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302505	01ywboss05	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302505	01ywboss06	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302505	01ywboss07	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302505	01ywboss08	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302505	01ywboss09	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302505	01ywboss10	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302509	01ywboss01	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302509	01ywboss02	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302509	01ywboss03	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302509	01ywboss04	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302509	01ywboss05	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302509	01ywboss06	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302509	01ywboss07	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302509	01ywboss08	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302509	01ywboss09	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302509	01ywboss10	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71001	01bdqx200	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71001	01bdqx300	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71001	01bdqx400	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71001	01bdqx500	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71001	01bdqx600	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71001	01bdqx700	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71001	01bdqx800	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71001	01bdqx900	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71001	01bdqx1000	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71001	01bdqx1100	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71001	01bdqx1200	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71001	01bdqx1300	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71001	01bdqx1400	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71001	01bdqx1500	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71001	01bdqx1600	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71073	01bdqx200	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71073	01bdqx300	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71073	01bdqx400	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71073	01bdqx500	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71073	01bdqx600	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71073	01bdqx700	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71073	01bdqx800	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71073	01bdqx900	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71073	01bdqx1000	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71073	01bdqx1100	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71073	01bdqx1200	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71073	01bdqx1300	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71073	01bdqx1400	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71073	01bdqx1500	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71073	01bdqx1600	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]率领队伍，一举击杀装备组队副本BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300500	01mwd400	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀精英魔王殿超级BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301500	01mwd400	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀精英魔王殿超级BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302500	01mwd400	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀精英魔王殿超级BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300501	01mwd400	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀精英魔王殿超级BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301501	01mwd400	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀精英魔王殿超级BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302501	01mwd400	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀精英魔王殿超级BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300502	01mwd400	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀精英魔王殿超级BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301502	01mwd400	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀精英魔王殿超级BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302502	01mwd400	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀精英魔王殿超级BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300503	01mwd400	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀精英魔王殿超级BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301503	01mwd400	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀精英魔王殿超级BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
