minLevel	maxLevel	minRank	maxRank	exp	magicSoul	totalMagicSoul	money	goodsId	goodsNum	bindType	showGoodsId
60	69	73	73		2390	2390		9206	1	1	73947
60	69	74	74		2385	2385		9206	1	1	73947
60	69	75	75		2380	2380		9206	1	1	73947
60	69	76	76		2375	2375		9206	1	1	73947
60	69	77	77		2370	2370		9206	1	1	73947
60	69	78	78		2365	2365		9206	1	1	73947
60	69	79	79		2360	2360		9206	1	1	73947
60	69	80	80		2355	2355		9206	1	1	73947
60	69	81	81		2350	2350		9206	1	1	73947
60	69	82	82		2345	2345		9206	1	1	73947
60	69	83	83		2340	2340		9206	1	1	73947
60	69	84	84		2335	2335		9206	1	1	73947
60	69	85	85		2330	2330		9206	1	1	73947
60	69	86	86		2325	2325		9206	1	1	73947
60	69	87	87		2320	2320		9206	1	1	73947
60	69	88	88		2315	2315		9206	1	1	73947
60	69	89	89		2310	2310		9206	1	1	73947
60	69	90	90		2305	2305		9206	1	1	73947
60	69	91	91		2300	2300		9206	1	1	73947
60	69	92	92		2295	2295		9206	1	1	73947
60	69	93	93		2290	2290		9206	1	1	73947
60	69	94	94		2285	2285		9206	1	1	73947
60	69	95	95		2280	2280		9206	1	1	73947
60	69	96	96		2275	2275		9206	1	1	73947
60	69	97	97		2270	2270		9206	1	1	73947
60	69	98	98		2265	2265		9206	1	1	73947
60	69	99	99		2260	2260		9206	1	1	73947
60	69	100	100		2255	2255		9206	1	1	73947
60	69	101	101		2250	2250		9207	1	1	73948
60	69	102	102		2248	2248		9207	1	1	73948
60	69	103	103		2245	2245		9207	1	1	73948
60	69	104	104		2243	2243		9207	1	1	73948
60	69	105	105		2240	2240		9207	1	1	73948
60	69	106	106		2238	2238		9207	1	1	73948
60	69	107	107		2235	2235		9207	1	1	73948
60	69	108	108		2233	2233		9207	1	1	73948
60	69	109	109		2230	2230		9207	1	1	73948
60	69	110	110		2228	2228		9207	1	1	73948
60	69	111	111		2225	2225		9207	1	1	73948
60	69	112	112		2223	2223		9207	1	1	73948
60	69	113	113		2220	2220		9207	1	1	73948
60	69	114	114		2218	2218		9207	1	1	73948
60	69	115	115		2215	2215		9207	1	1	73948
60	69	116	116		2213	2213		9207	1	1	73948
60	69	117	117		2210	2210		9207	1	1	73948
60	69	118	118		2208	2208		9207	1	1	73948
60	69	119	119		2205	2205		9207	1	1	73948
60	69	120	120		2203	2203		9207	1	1	73948
60	69	121	121		2200	2200		9207	1	1	73948
60	69	122	122		2198	2198		9207	1	1	73948
60	69	123	123		2195	2195		9207	1	1	73948
60	69	124	124		2193	2193		9207	1	1	73948
60	69	125	125		2190	2190		9207	1	1	73948
60	69	126	126		2188	2188		9207	1	1	73948
60	69	127	127		2185	2185		9207	1	1	73948
60	69	128	128		2183	2183		9207	1	1	73948
60	69	129	129		2180	2180		9207	1	1	73948
60	69	130	130		2178	2178		9207	1	1	73948
60	69	131	131		2175	2175		9207	1	1	73948
60	69	132	132		2173	2173		9207	1	1	73948
60	69	133	133		2170	2170		9207	1	1	73948
60	69	134	134		2168	2168		9207	1	1	73948
60	69	135	135		2165	2165		9207	1	1	73948
60	69	136	136		2163	2163		9207	1	1	73948
60	69	137	137		2160	2160		9207	1	1	73948
60	69	138	138		2158	2158		9207	1	1	73948
60	69	139	139		2155	2155		9207	1	1	73948
60	69	140	140		2153	2153		9207	1	1	73948
60	69	141	141		2150	2150		9207	1	1	73948
60	69	142	142		2148	2148		9207	1	1	73948
60	69	143	143		2145	2145		9207	1	1	73948
60	69	144	144		2143	2143		9207	1	1	73948
60	69	145	145		2140	2140		9207	1	1	73948
60	69	146	146		2138	2138		9207	1	1	73948
60	69	147	147		2135	2135		9207	1	1	73948
60	69	148	148		2133	2133		9207	1	1	73948
60	69	149	149		2130	2130		9207	1	1	73948
60	69	150	150		2128	2128		9207	1	1	73948
60	69	151	151		2125	2125		9207	1	1	73948
60	69	152	152		2123	2123		9207	1	1	73948
60	69	153	153		2120	2120		9207	1	1	73948
60	69	154	154		2118	2118		9207	1	1	73948
60	69	155	155		2115	2115		9207	1	1	73948
60	69	156	156		2113	2113		9207	1	1	73948
60	69	157	157		2110	2110		9207	1	1	73948
60	69	158	158		2108	2108		9207	1	1	73948
60	69	159	159		2105	2105		9207	1	1	73948
60	69	160	160		2103	2103		9207	1	1	73948
60	69	161	161		2100	2100		9207	1	1	73948
60	69	162	162		2098	2098		9207	1	1	73948
60	69	163	163		2095	2095		9207	1	1	73948
60	69	164	164		2093	2093		9207	1	1	73948
60	69	165	165		2090	2090		9207	1	1	73948
60	69	166	166		2088	2088		9207	1	1	73948
60	69	167	167		2085	2085		9207	1	1	73948
60	69	168	168		2083	2083		9207	1	1	73948
60	69	169	169		2080	2080		9207	1	1	73948
60	69	170	170		2078	2078		9207	1	1	73948
60	69	171	171		2075	2075		9207	1	1	73948
60	69	172	172		2073	2073		9207	1	1	73948
60	69	173	173		2070	2070		9207	1	1	73948
60	69	174	174		2068	2068		9207	1	1	73948
60	69	175	175		2065	2065		9207	1	1	73948
60	69	176	176		2063	2063		9207	1	1	73948
60	69	177	177		2060	2060		9207	1	1	73948
60	69	178	178		2058	2058		9207	1	1	73948
60	69	179	179		2055	2055		9207	1	1	73948
60	69	180	180		2053	2053		9207	1	1	73948
60	69	181	181		2050	2050		9207	1	1	73948
60	69	182	182		2048	2048		9207	1	1	73948
60	69	183	183		2045	2045		9207	1	1	73948
60	69	184	184		2043	2043		9207	1	1	73948
60	69	185	185		2040	2040		9207	1	1	73948
60	69	186	186		2038	2038		9207	1	1	73948
60	69	187	187		2035	2035		9207	1	1	73948
60	69	188	188		2033	2033		9207	1	1	73948
60	69	189	189		2030	2030		9207	1	1	73948
60	69	190	190		2028	2028		9207	1	1	73948
60	69	191	191		2025	2025		9207	1	1	73948
60	69	192	192		2023	2023		9207	1	1	73948
60	69	193	193		2020	2020		9207	1	1	73948
60	69	194	194		2018	2018		9207	1	1	73948
60	69	195	195		2015	2015		9207	1	1	73948
60	69	196	196		2013	2013		9207	1	1	73948
60	69	197	197		2010	2010		9207	1	1	73948
60	69	198	198		2008	2008		9207	1	1	73948
60	69	199	199		2005	2005		9207	1	1	73948
60	69	200	200		2003	2003		9207	1	1	73948
60	69	201	99999		2000	2000		9208	1	1	73949
70	80	1	1		9000	9000		9404	1	1	73950
70	80	2	2		7500	7500		9405	1	1	73951
70	80	3	3		6000	6000		9406	1	1	73952
70	80	4	4		4500	4500		9407	1	1	73953
70	80	5	5		4410	4410		9407	1	1	73953
70	80	6	6		4320	4320		9407	1	1	73953
70	80	7	7		4230	4230		9407	1	1	73953
70	80	8	8		4140	4140		9407	1	1	73953
70	80	9	9		4050	4050		9407	1	1	73953
70	80	10	10		3960	3960		9407	1	1	73953
70	80	11	11		3900	3900		9408	1	1	73954
70	80	12	12		3870	3870		9408	1	1	73954
70	80	13	13		3840	3840		9408	1	1	73954
70	80	14	14		3810	3810		9408	1	1	73954
70	80	15	15		3780	3780		9408	1	1	73954
70	80	16	16		3750	3750		9408	1	1	73954
70	80	17	17		3720	3720		9408	1	1	73954
70	80	18	18		3690	3690		9408	1	1	73954
70	80	19	19		3660	3660		9408	1	1	73954
70	80	20	20		3630	3630		9408	1	1	73954
70	80	21	21		3600	3600		9409	1	1	73955
70	80	22	22		3570	3570		9409	1	1	73955
70	80	23	23		3540	3540		9409	1	1	73955
70	80	24	24		3510	3510		9409	1	1	73955
70	80	25	25		3480	3480		9409	1	1	73955
70	80	26	26		3450	3450		9409	1	1	73955
70	80	27	27		3420	3420		9409	1	1	73955
70	80	28	28		3390	3390		9409	1	1	73955
70	80	29	29		3360	3360		9409	1	1	73955
70	80	30	30		3330	3330		9409	1	1	73955
70	80	31	31		3300	3300		9409	1	1	73955
70	80	32	32		3285	3285		9409	1	1	73955
70	80	33	33		3270	3270		9409	1	1	73955
70	80	34	34		3255	3255		9409	1	1	73955
70	80	35	35		3240	3240		9409	1	1	73955
70	80	36	36		3225	3225		9409	1	1	73955
70	80	37	37		3210	3210		9409	1	1	73955
70	80	38	38		3195	3195		9409	1	1	73955
70	80	39	39		3180	3180		9409	1	1	73955
70	80	40	40		3165	3165		9409	1	1	73955
70	80	41	41		3150	3150		9409	1	1	73955
70	80	42	42		3135	3135		9409	1	1	73955
70	80	43	43		3120	3120		9409	1	1	73955
70	80	44	44		3105	3105		9409	1	1	73955
70	80	45	45		3090	3090		9409	1	1	73955
70	80	46	46		3075	3075		9409	1	1	73955
70	80	47	47		3060	3060		9409	1	1	73955
70	80	48	48		3045	3045		9409	1	1	73955
70	80	49	49		3030	3030		9409	1	1	73955
70	80	50	50		3015	3015		9409	1	1	73955
70	80	51	51		3000	3000		9410	1	1	73956
70	80	52	52		2994	2994		9410	1	1	73956
70	80	53	53		2988	2988		9410	1	1	73956
70	80	54	54		2982	2982		9410	1	1	73956
70	80	55	55		2976	2976		9410	1	1	73956
70	80	56	56		2970	2970		9410	1	1	73956
70	80	57	57		2964	2964		9410	1	1	73956
70	80	58	58		2958	2958		9410	1	1	73956
70	80	59	59		2952	2952		9410	1	1	73956
70	80	60	60		2946	2946		9410	1	1	73956
70	80	61	61		2940	2940		9410	1	1	73956
70	80	62	62		2934	2934		9410	1	1	73956
70	80	63	63		2928	2928		9410	1	1	73956
70	80	64	64		2922	2922		9410	1	1	73956
70	80	65	65		2916	2916		9410	1	1	73956
70	80	66	66		2910	2910		9410	1	1	73956
70	80	67	67		2904	2904		9410	1	1	73956
70	80	68	68		2898	2898		9410	1	1	73956
70	80	69	69		2892	2892		9410	1	1	73956
70	80	70	70		2886	2886		9410	1	1	73956
70	80	71	71		2880	2880		9410	1	1	73956
70	80	72	72		2874	2874		9410	1	1	73956
70	80	73	73		2868	2868		9410	1	1	73956
70	80	74	74		2862	2862		9410	1	1	73956
70	80	75	75		2856	2856		9410	1	1	73956
70	80	76	76		2850	2850		9410	1	1	73956
70	80	77	77		2844	2844		9410	1	1	73956
70	80	78	78		2838	2838		9410	1	1	73956
70	80	79	79		2832	2832		9410	1	1	73956
70	80	80	80		2826	2826		9410	1	1	73956
70	80	81	81		2820	2820		9410	1	1	73956
70	80	82	82		2814	2814		9410	1	1	73956
70	80	83	83		2808	2808		9410	1	1	73956
70	80	84	84		2802	2802		9410	1	1	73956
70	80	85	85		2796	2796		9410	1	1	73956
70	80	86	86		2790	2790		9410	1	1	73956
70	80	87	87		2784	2784		9410	1	1	73956
70	80	88	88		2778	2778		9410	1	1	73956
70	80	89	89		2772	2772		9410	1	1	73956
70	80	90	90		2766	2766		9410	1	1	73956
70	80	91	91		2760	2760		9410	1	1	73956
70	80	92	92		2754	2754		9410	1	1	73956
70	80	93	93		2748	2748		9410	1	1	73956
70	80	94	94		2742	2742		9410	1	1	73956
70	80	95	95		2736	2736		9410	1	1	73956
70	80	96	96		2730	2730		9410	1	1	73956
70	80	97	97		2724	2724		9410	1	1	73956
70	80	98	98		2718	2718		9410	1	1	73956
70	80	99	99		2712	2712		9410	1	1	73956
70	80	100	100		2706	2706		9410	1	1	73956
70	80	101	101		2700	2700		9411	1	1	73957
70	80	102	102		2697	2697		9411	1	1	73957
70	80	103	103		2694	2694		9411	1	1	73957
70	80	104	104		2691	2691		9411	1	1	73957
70	80	105	105		2688	2688		9411	1	1	73957
70	80	106	106		2685	2685		9411	1	1	73957
70	80	107	107		2682	2682		9411	1	1	73957
70	80	108	108		2679	2679		9411	1	1	73957
70	80	109	109		2676	2676		9411	1	1	73957
70	80	110	110		2673	2673		9411	1	1	73957
70	80	111	111		2670	2670		9411	1	1	73957
70	80	112	112		2667	2667		9411	1	1	73957
70	80	113	113		2664	2664		9411	1	1	73957
70	80	114	114		2661	2661		9411	1	1	73957
70	80	115	115		2658	2658		9411	1	1	73957
70	80	116	116		2655	2655		9411	1	1	73957
70	80	117	117		2652	2652		9411	1	1	73957
70	80	118	118		2649	2649		9411	1	1	73957
70	80	119	119		2646	2646		9411	1	1	73957
70	80	120	120		2643	2643		9411	1	1	73957
70	80	121	121		2640	2640		9411	1	1	73957
70	80	122	122		2637	2637		9411	1	1	73957
70	80	123	123		2634	2634		9411	1	1	73957
70	80	124	124		2631	2631		9411	1	1	73957
70	80	125	125		2628	2628		9411	1	1	73957
70	80	126	126		2625	2625		9411	1	1	73957
70	80	127	127		2622	2622		9411	1	1	73957
70	80	128	128		2619	2619		9411	1	1	73957
70	80	129	129		2616	2616		9411	1	1	73957
70	80	130	130		2613	2613		9411	1	1	73957
70	80	131	131		2610	2610		9411	1	1	73957
70	80	132	132		2607	2607		9411	1	1	73957
70	80	133	133		2604	2604		9411	1	1	73957
70	80	134	134		2601	2601		9411	1	1	73957
70	80	135	135		2598	2598		9411	1	1	73957
70	80	136	136		2595	2595		9411	1	1	73957
70	80	137	137		2592	2592		9411	1	1	73957
70	80	138	138		2589	2589		9411	1	1	73957
70	80	139	139		2586	2586		9411	1	1	73957
70	80	140	140		2583	2583		9411	1	1	73957
70	80	141	141		2580	2580		9411	1	1	73957
70	80	142	142		2577	2577		9411	1	1	73957
70	80	143	143		2574	2574		9411	1	1	73957
70	80	144	144		2571	2571		9411	1	1	73957
70	80	145	145		2568	2568		9411	1	1	73957
70	80	146	146		2565	2565		9411	1	1	73957
70	80	147	147		2562	2562		9411	1	1	73957
70	80	148	148		2559	2559		9411	1	1	73957
70	80	149	149		2556	2556		9411	1	1	73957
70	80	150	150		2553	2553		9411	1	1	73957
70	80	151	151		2550	2550		9411	1	1	73957
70	80	152	152		2547	2547		9411	1	1	73957
70	80	153	153		2544	2544		9411	1	1	73957
70	80	154	154		2541	2541		9411	1	1	73957
70	80	155	155		2538	2538		9411	1	1	73957
70	80	156	156		2535	2535		9411	1	1	73957
70	80	157	157		2532	2532		9411	1	1	73957
70	80	158	158		2529	2529		9411	1	1	73957
70	80	159	159		2526	2526		9411	1	1	73957
70	80	160	160		2523	2523		9411	1	1	73957
70	80	161	161		2520	2520		9411	1	1	73957
70	80	162	162		2517	2517		9411	1	1	73957
70	80	163	163		2514	2514		9411	1	1	73957
70	80	164	164		2511	2511		9411	1	1	73957
70	80	165	165		2508	2508		9411	1	1	73957
70	80	166	166		2505	2505		9411	1	1	73957
70	80	167	167		2502	2502		9411	1	1	73957
70	80	168	168		2499	2499		9411	1	1	73957
70	80	169	169		2496	2496		9411	1	1	73957
70	80	170	170		2493	2493		9411	1	1	73957
70	80	171	171		2490	2490		9411	1	1	73957
70	80	172	172		2487	2487		9411	1	1	73957
70	80	173	173		2484	2484		9411	1	1	73957
70	80	174	174		2481	2481		9411	1	1	73957
70	80	175	175		2478	2478		9411	1	1	73957
70	80	176	176		2475	2475		9411	1	1	73957
70	80	177	177		2472	2472		9411	1	1	73957
70	80	178	178		2469	2469		9411	1	1	73957
70	80	179	179		2466	2466		9411	1	1	73957
70	80	180	180		2463	2463		9411	1	1	73957
70	80	181	181		2460	2460		9411	1	1	73957
70	80	182	182		2457	2457		9411	1	1	73957
70	80	183	183		2454	2454		9411	1	1	73957
70	80	184	184		2451	2451		9411	1	1	73957
70	80	185	185		2448	2448		9411	1	1	73957
70	80	186	186		2445	2445		9411	1	1	73957
70	80	187	187		2442	2442		9411	1	1	73957
70	80	188	188		2439	2439		9411	1	1	73957
70	80	189	189		2436	2436		9411	1	1	73957
70	80	190	190		2433	2433		9411	1	1	73957
70	80	191	191		2430	2430		9411	1	1	73957
70	80	192	192		2427	2427		9411	1	1	73957
70	80	193	193		2424	2424		9411	1	1	73957
70	80	194	194		2421	2421		9411	1	1	73957
70	80	195	195		2418	2418		9411	1	1	73957
70	80	196	196		2415	2415		9411	1	1	73957
70	80	197	197		2412	2412		9411	1	1	73957
70	80	198	198		2409	2409		9411	1	1	73957
70	80	199	199		2406	2406		9411	1	1	73957
70	80	200	200		2403	2403		9411	1	1	73957
70	80	201	99999		2400	2400		9412	1	1	73958
