skillId	name	level	iconId	effectId	actionId	musicId	shockRate	learnType	buffUse	skillApplyType	skillEffectType	hp	mp	cd	minUseRange	maxUseRange	serverTargetType	clientTargetType	angerValue	triggerPassive	useGlobalCd	hitChange	critChange	attackType	prepareArg	hatredPercent	hatredAdd	affectSkills	desc
11003	龙神在天	46	7		2			1	0	1	0									0									永久提升自身伤害增幅9.2%，永久对承受到的伤害减免9.2%
11003	龙神在天	47	7		2			1	0	1	0									0									永久提升自身伤害增幅9.4%，永久对承受到的伤害减免9.4%
11003	龙神在天	48	7		2			1	0	1	0									0									永久提升自身伤害增幅9.6%，永久对承受到的伤害减免9.6%
11003	龙神在天	49	7		2			1	0	1	0									0									永久提升自身伤害增幅9.8%，永久对承受到的伤害减免9.8%
11003	龙神在天	50	7		2			1	0	1	0									0									永久提升自身伤害增幅10%，永久对承受到的伤害减免10%
12000	魔神护体	1	12		2			1	0	1	0																		永久提升自身生命值上限35
12000	魔神护体	2	12		2			1	0	1	0																		永久提升自身生命值上限70
12000	魔神护体	3	12		2			1	0	1	0																		永久提升自身生命值上限105
12000	魔神护体	4	12		2			1	0	1	0																		永久提升自身生命值上限140
12000	魔神护体	5	12		2			1	0	1	0																		永久提升自身生命值上限175
12000	魔神护体	6	12		2			1	0	1	0																		永久提升自身生命值上限221
12000	魔神护体	7	12		2			1	0	1	0																		永久提升自身生命值上限267
12000	魔神护体	8	12		2			1	0	1	0																		永久提升自身生命值上限313
12000	魔神护体	9	12		2			1	0	1	0																		永久提升自身生命值上限359
12000	魔神护体	10	12		2			1	0	1	0																		永久提升自身生命值上限405
12000	魔神护体	11	12		2			1	0	1	0																		永久提升自身生命值上限463
12000	魔神护体	12	12		2			1	0	1	0																		永久提升自身生命值上限521
12000	魔神护体	13	12		2			1	0	1	0																		永久提升自身生命值上限579
12000	魔神护体	14	12		2			1	0	1	0																		永久提升自身生命值上限637
12000	魔神护体	15	12		2			1	0	1	0																		永久提升自身生命值上限695
12000	魔神护体	16	12		2			1	0	1	0																		永久提升自身生命值上限764
12000	魔神护体	17	12		2			1	0	1	0																		永久提升自身生命值上限833
12000	魔神护体	18	12		2			1	0	1	0																		永久提升自身生命值上限902
12000	魔神护体	19	12		2			1	0	1	0																		永久提升自身生命值上限971
12000	魔神护体	20	12		2			1	0	1	0																		永久提升自身生命值上限1040
12000	魔神护体	21	12		2			1	0	1	0																		永久提升自身生命值上限1121
12000	魔神护体	22	12		2			1	0	1	0																		永久提升自身生命值上限1202
12000	魔神护体	23	12		2			1	0	1	0																		永久提升自身生命值上限1283
12000	魔神护体	24	12		2			1	0	1	0																		永久提升自身生命值上限1364
12000	魔神护体	25	12		2			1	0	1	0																		永久提升自身生命值上限1445
12000	魔神护体	26	12		2			1	0	1	0																		永久提升自身生命值上限1537
12000	魔神护体	27	12		2			1	0	1	0																		永久提升自身生命值上限1629
12000	魔神护体	28	12		2			1	0	1	0																		永久提升自身生命值上限1721
12000	魔神护体	29	12		2			1	0	1	0																		永久提升自身生命值上限1813
12000	魔神护体	30	12		2			1	0	1	0																		永久提升自身生命值上限1905
12000	魔神护体	31	12		2			1	0	1	0																		永久提升自身生命值上限2009
12000	魔神护体	32	12		2			1	0	1	0																		永久提升自身生命值上限2113
12000	魔神护体	33	12		2			1	0	1	0																		永久提升自身生命值上限2217
12000	魔神护体	34	12		2			1	0	1	0																		永久提升自身生命值上限2321
12000	魔神护体	35	12		2			1	0	1	0																		永久提升自身生命值上限2425
12000	魔神护体	36	12		2			1	0	1	0																		永久提升自身生命值上限2540
12000	魔神护体	37	12		2			1	0	1	0																		永久提升自身生命值上限2655
12000	魔神护体	38	12		2			1	0	1	0																		永久提升自身生命值上限2770
12000	魔神护体	39	12		2			1	0	1	0																		永久提升自身生命值上限2885
12000	魔神护体	40	12		2			1	0	1	0																		永久提升自身生命值上限3000
12000	魔神护体	41	12		2			1	0	1	0																		永久提升自身生命值上限3127
12000	魔神护体	42	12		2			1	0	1	0																		永久提升自身生命值上限3254
12000	魔神护体	43	12		2			1	0	1	0																		永久提升自身生命值上限3381
12000	魔神护体	44	12		2			1	0	1	0																		永久提升自身生命值上限3508
12000	魔神护体	45	12		2			1	0	1	0																		永久提升自身生命值上限3635
12000	魔神护体	46	12		2			1	0	1	0																		永久提升自身生命值上限3773
12000	魔神护体	47	12		2			1	0	1	0																		永久提升自身生命值上限3911
12000	魔神护体	48	12		2			1	0	1	0																		永久提升自身生命值上限4049
12000	魔神护体	49	12		2			1	0	1	0																		永久提升自身生命值上限4187
12000	魔神护体	50	12		2			1	0	1	0																		永久提升自身生命值上限4325
12001	魔神降临	1	13		2			1	0	1	0																		永久提升自身防御力2
12001	魔神降临	2	13		2			1	0	1	0																		永久提升自身防御力4
12001	魔神降临	3	13		2			1	0	1	0																		永久提升自身防御力6
12001	魔神降临	4	13		2			1	0	1	0																		永久提升自身防御力8
12001	魔神降临	5	13		2			1	0	1	0																		永久提升自身防御力10
12001	魔神降临	6	13		2			1	0	1	0																		永久提升自身防御力12
12001	魔神降临	7	13		2			1	0	1	0																		永久提升自身防御力14
12001	魔神降临	8	13		2			1	0	1	0																		永久提升自身防御力16
12001	魔神降临	9	13		2			1	0	1	0																		永久提升自身防御力18
12001	魔神降临	10	13		2			1	0	1	0																		永久提升自身防御力20
12001	魔神降临	11	13		2			1	0	1	0																		永久提升自身防御力23
12001	魔神降临	12	13		2			1	0	1	0																		永久提升自身防御力26
12001	魔神降临	13	13		2			1	0	1	0																		永久提升自身防御力29
12001	魔神降临	14	13		2			1	0	1	0																		永久提升自身防御力32
12001	魔神降临	15	13		2			1	0	1	0																		永久提升自身防御力35
12001	魔神降临	16	13		2			1	0	1	0																		永久提升自身防御力38
12001	魔神降临	17	13		2			1	0	1	0																		永久提升自身防御力41
12001	魔神降临	18	13		2			1	0	1	0																		永久提升自身防御力44
12001	魔神降临	19	13		2			1	0	1	0																		永久提升自身防御力47
12001	魔神降临	20	13		2			1	0	1	0																		永久提升自身防御力50
12001	魔神降临	21	13		2			1	0	1	0																		永久提升自身防御力54
12001	魔神降临	22	13		2			1	0	1	0																		永久提升自身防御力58
12001	魔神降临	23	13		2			1	0	1	0																		永久提升自身防御力62
12001	魔神降临	24	13		2			1	0	1	0																		永久提升自身防御力66
12001	魔神降临	25	13		2			1	0	1	0																		永久提升自身防御力70
12001	魔神降临	26	13		2			1	0	1	0																		永久提升自身防御力74
12001	魔神降临	27	13		2			1	0	1	0																		永久提升自身防御力78
12001	魔神降临	28	13		2			1	0	1	0																		永久提升自身防御力82
12001	魔神降临	29	13		2			1	0	1	0																		永久提升自身防御力86
12001	魔神降临	30	13		2			1	0	1	0																		永久提升自身防御力90
12001	魔神降临	31	13		2			1	0	1	0																		永久提升自身防御力95
12001	魔神降临	32	13		2			1	0	1	0																		永久提升自身防御力100
12001	魔神降临	33	13		2			1	0	1	0																		永久提升自身防御力105
12001	魔神降临	34	13		2			1	0	1	0																		永久提升自身防御力110
12001	魔神降临	35	13		2			1	0	1	0																		永久提升自身防御力115
12001	魔神降临	36	13		2			1	0	1	0																		永久提升自身防御力120
12001	魔神降临	37	13		2			1	0	1	0																		永久提升自身防御力125
12001	魔神降临	38	13		2			1	0	1	0																		永久提升自身防御力130
12001	魔神降临	39	13		2			1	0	1	0																		永久提升自身防御力135
12001	魔神降临	40	13		2			1	0	1	0																		永久提升自身防御力140
12001	魔神降临	41	13		2			1	0	1	0																		永久提升自身防御力146
12001	魔神降临	42	13		2			1	0	1	0																		永久提升自身防御力152
12001	魔神降临	43	13		2			1	0	1	0																		永久提升自身防御力158
12001	魔神降临	44	13		2			1	0	1	0																		永久提升自身防御力164
12001	魔神降临	45	13		2			1	0	1	0																		永久提升自身防御力170
12001	魔神降临	46	13		2			1	0	1	0																		永久提升自身防御力176
12001	魔神降临	47	13		2			1	0	1	0																		永久提升自身防御力182
12001	魔神降临	48	13		2			1	0	1	0																		永久提升自身防御力188
12001	魔神降临	49	13		2			1	0	1	0																		永久提升自身防御力194
12001	魔神降临	50	13		2			1	0	1	0																		永久提升自身防御力200
12002	魔神翱翔	1	14		2			1	0	1	0																		永久提升自身攻击力4
12002	魔神翱翔	2	14		2			1	0	1	0																		永久提升自身攻击力8
12002	魔神翱翔	3	14		2			1	0	1	0																		永久提升自身攻击力12
12002	魔神翱翔	4	14		2			1	0	1	0																		永久提升自身攻击力16
12002	魔神翱翔	5	14		2			1	0	1	0																		永久提升自身攻击力20
12002	魔神翱翔	6	14		2			1	0	1	0																		永久提升自身攻击力25
12002	魔神翱翔	7	14		2			1	0	1	0																		永久提升自身攻击力30
12002	魔神翱翔	8	14		2			1	0	1	0																		永久提升自身攻击力35
12002	魔神翱翔	9	14		2			1	0	1	0																		永久提升自身攻击力40
12002	魔神翱翔	10	14		2			1	0	1	0																		永久提升自身攻击力45
12002	魔神翱翔	11	14		2			1	0	1	0																		永久提升自身攻击力51
12002	魔神翱翔	12	14		2			1	0	1	0																		永久提升自身攻击力57
12002	魔神翱翔	13	14		2			1	0	1	0																		永久提升自身攻击力63
12002	魔神翱翔	14	14		2			1	0	1	0																		永久提升自身攻击力69
12002	魔神翱翔	15	14		2			1	0	1	0																		永久提升自身攻击力75
12002	魔神翱翔	16	14		2			1	0	1	0																		永久提升自身攻击力83
12002	魔神翱翔	17	14		2			1	0	1	0																		永久提升自身攻击力91
12002	魔神翱翔	18	14		2			1	0	1	0																		永久提升自身攻击力99
12002	魔神翱翔	19	14		2			1	0	1	0																		永久提升自身攻击力107
12002	魔神翱翔	20	14		2			1	0	1	0																		永久提升自身攻击力115
12002	魔神翱翔	21	14		2			1	0	1	0																		永久提升自身攻击力124
12002	魔神翱翔	22	14		2			1	0	1	0																		永久提升自身攻击力133
12002	魔神翱翔	23	14		2			1	0	1	0																		永久提升自身攻击力142
12002	魔神翱翔	24	14		2			1	0	1	0																		永久提升自身攻击力151
12002	魔神翱翔	25	14		2			1	0	1	0																		永久提升自身攻击力160
12002	魔神翱翔	26	14		2			1	0	1	0																		永久提升自身攻击力170
12002	魔神翱翔	27	14		2			1	0	1	0																		永久提升自身攻击力180
12002	魔神翱翔	28	14		2			1	0	1	0																		永久提升自身攻击力190
12002	魔神翱翔	29	14		2			1	0	1	0																		永久提升自身攻击力200
12002	魔神翱翔	30	14		2			1	0	1	0																		永久提升自身攻击力210
12002	魔神翱翔	31	14		2			1	0	1	0																		永久提升自身攻击力222
12002	魔神翱翔	32	14		2			1	0	1	0																		永久提升自身攻击力234
12002	魔神翱翔	33	14		2			1	0	1	0																		永久提升自身攻击力246
12002	魔神翱翔	34	14		2			1	0	1	0																		永久提升自身攻击力258
12002	魔神翱翔	35	14		2			1	0	1	0																		永久提升自身攻击力270
12002	魔神翱翔	36	14		2			1	0	1	0																		永久提升自身攻击力283
12002	魔神翱翔	37	14		2			1	0	1	0																		永久提升自身攻击力296
12002	魔神翱翔	38	14		2			1	0	1	0																		永久提升自身攻击力309
12002	魔神翱翔	39	14		2			1	0	1	0																		永久提升自身攻击力322
12002	魔神翱翔	40	14		2			1	0	1	0																		永久提升自身攻击力335
12002	魔神翱翔	41	14		2			1	0	1	0																		永久提升自身攻击力349
12002	魔神翱翔	42	14		2			1	0	1	0																		永久提升自身攻击力363
12002	魔神翱翔	43	14		2			1	0	1	0																		永久提升自身攻击力377
12002	魔神翱翔	44	14		2			1	0	1	0																		永久提升自身攻击力391
12002	魔神翱翔	45	14		2			1	0	1	0																		永久提升自身攻击力405
12002	魔神翱翔	46	14		2			1	0	1	0																		永久提升自身攻击力420
12002	魔神翱翔	47	14		2			1	0	1	0																		永久提升自身攻击力435
12002	魔神翱翔	48	14		2			1	0	1	0																		永久提升自身攻击力450
12002	魔神翱翔	49	14		2			1	0	1	0																		永久提升自身攻击力465
12002	魔神翱翔	50	14		2			1	0	1	0																		永久提升自身攻击力480
12003	魔宗	1	15		2			1	0	1	0																		永久提升自身伤害增幅0.2%，永久对承受到的伤害减免0.2%
12003	魔宗	2	15		2			1	0	1	0																		永久提升自身伤害增幅0.4%，永久对承受到的伤害减免0.4%
12003	魔宗	3	15		2			1	0	1	0																		永久提升自身伤害增幅0.6%，永久对承受到的伤害减免0.6%
12003	魔宗	4	15		2			1	0	1	0																		永久提升自身伤害增幅0.8%，永久对承受到的伤害减免0.8%
12003	魔宗	5	15		2			1	0	1	0																		永久提升自身伤害增幅1%，永久对承受到的伤害减免1%
12003	魔宗	6	15		2			1	0	1	0																		永久提升自身伤害增幅1.2%，永久对承受到的伤害减免1.2%
12003	魔宗	7	15		2			1	0	1	0																		永久提升自身伤害增幅1.4%，永久对承受到的伤害减免1.4%
12003	魔宗	8	15		2			1	0	1	0																		永久提升自身伤害增幅1.6%，永久对承受到的伤害减免1.6%
12003	魔宗	9	15		2			1	0	1	0																		永久提升自身伤害增幅1.8%，永久对承受到的伤害减免1.8%
12003	魔宗	10	15		2			1	0	1	0																		永久提升自身伤害增幅2%，永久对承受到的伤害减免2%
12003	魔宗	11	15		2			1	0	1	0																		永久提升自身伤害增幅2.2%，永久对承受到的伤害减免2.2%
12003	魔宗	12	15		2			1	0	1	0																		永久提升自身伤害增幅2.4%，永久对承受到的伤害减免2.4%
12003	魔宗	13	15		2			1	0	1	0																		永久提升自身伤害增幅2.6%，永久对承受到的伤害减免2.6%
12003	魔宗	14	15		2			1	0	1	0																		永久提升自身伤害增幅2.8%，永久对承受到的伤害减免2.8%
12003	魔宗	15	15		2			1	0	1	0																		永久提升自身伤害增幅3%，永久对承受到的伤害减免3%
12003	魔宗	16	15		2			1	0	1	0																		永久提升自身伤害增幅3.2%，永久对承受到的伤害减免3.2%
12003	魔宗	17	15		2			1	0	1	0																		永久提升自身伤害增幅3.4%，永久对承受到的伤害减免3.4%
12003	魔宗	18	15		2			1	0	1	0																		永久提升自身伤害增幅3.6%，永久对承受到的伤害减免3.6%
12003	魔宗	19	15		2			1	0	1	0																		永久提升自身伤害增幅3.8%，永久对承受到的伤害减免3.8%
12003	魔宗	20	15		2			1	0	1	0																		永久提升自身伤害增幅4%，永久对承受到的伤害减免4%
12003	魔宗	21	15		2			1	0	1	0																		永久提升自身伤害增幅4.2%，永久对承受到的伤害减免4.2%
12003	魔宗	22	15		2			1	0	1	0																		永久提升自身伤害增幅4.4%，永久对承受到的伤害减免4.4%
12003	魔宗	23	15		2			1	0	1	0																		永久提升自身伤害增幅4.6%，永久对承受到的伤害减免4.6%
12003	魔宗	24	15		2			1	0	1	0																		永久提升自身伤害增幅4.8%，永久对承受到的伤害减免4.8%
12003	魔宗	25	15		2			1	0	1	0																		永久提升自身伤害增幅5%，永久对承受到的伤害减免5%
12003	魔宗	26	15		2			1	0	1	0																		永久提升自身伤害增幅5.2%，永久对承受到的伤害减免5.2%
12003	魔宗	27	15		2			1	0	1	0																		永久提升自身伤害增幅5.4%，永久对承受到的伤害减免5.4%
12003	魔宗	28	15		2			1	0	1	0																		永久提升自身伤害增幅5.6%，永久对承受到的伤害减免5.6%
12003	魔宗	29	15		2			1	0	1	0																		永久提升自身伤害增幅5.8%，永久对承受到的伤害减免5.8%
12003	魔宗	30	15		2			1	0	1	0																		永久提升自身伤害增幅6%，永久对承受到的伤害减免6%
12003	魔宗	31	15		2			1	0	1	0																		永久提升自身伤害增幅6.2%，永久对承受到的伤害减免6.2%
12003	魔宗	32	15		2			1	0	1	0																		永久提升自身伤害增幅6.4%，永久对承受到的伤害减免6.4%
12003	魔宗	33	15		2			1	0	1	0																		永久提升自身伤害增幅6.6%，永久对承受到的伤害减免6.6%
12003	魔宗	34	15		2			1	0	1	0																		永久提升自身伤害增幅6.8%，永久对承受到的伤害减免6.8%
12003	魔宗	35	15		2			1	0	1	0																		永久提升自身伤害增幅7%，永久对承受到的伤害减免7%
12003	魔宗	36	15		2			1	0	1	0																		永久提升自身伤害增幅7.2%，永久对承受到的伤害减免7.2%
12003	魔宗	37	15		2			1	0	1	0																		永久提升自身伤害增幅7.4%，永久对承受到的伤害减免7.4%
12003	魔宗	38	15		2			1	0	1	0																		永久提升自身伤害增幅7.6%，永久对承受到的伤害减免7.6%
12003	魔宗	39	15		2			1	0	1	0																		永久提升自身伤害增幅7.8%，永久对承受到的伤害减免7.8%
12003	魔宗	40	15		2			1	0	1	0																		永久提升自身伤害增幅8%，永久对承受到的伤害减免8%
12003	魔宗	41	15		2			1	0	1	0																		永久提升自身伤害增幅8.2%，永久对承受到的伤害减免8.2%
12003	魔宗	42	15		2			1	0	1	0																		永久提升自身伤害增幅8.4%，永久对承受到的伤害减免8.4%
12003	魔宗	43	15		2			1	0	1	0																		永久提升自身伤害增幅8.6%，永久对承受到的伤害减免8.6%
12003	魔宗	44	15		2			1	0	1	0																		永久提升自身伤害增幅8.8%，永久对承受到的伤害减免8.8%
12003	魔宗	45	15		2			1	0	1	0																		永久提升自身伤害增幅9%，永久对承受到的伤害减免9%
12003	魔宗	46	15		2			1	0	1	0																		永久提升自身伤害增幅9.2%，永久对承受到的伤害减免9.2%
12003	魔宗	47	15		2			1	0	1	0																		永久提升自身伤害增幅9.4%，永久对承受到的伤害减免9.4%
12003	魔宗	48	15		2			1	0	1	0																		永久提升自身伤害增幅9.6%，永久对承受到的伤害减免9.6%
12003	魔宗	49	15		2			1	0	1	0																		永久提升自身伤害增幅9.8%，永久对承受到的伤害减免9.8%
12003	魔宗	50	15		2			1	0	1	0																		永久提升自身伤害增幅10%，永久对承受到的伤害减免10%
12100	法师普通攻击	1		302	4			0	0	0	0	0	0	1000	0	320	1	1		1				1		100	1		普通攻击对目标造成100%攻击伤害
12101	雷电术	1	8	303	4	171		1	0	0	0	0	100	2000	0	320	1	1		1	1					100	1		召唤雷电之力对目标造成103%攻击伤害，附加10点神圣伤害
12101	雷电术	2	8	303	4	171		1	0	0	0	0	100	2000	0	320	1	1		1	1					100	1		召唤雷电之力对目标造成106%攻击伤害，附加20点神圣伤害
12101	雷电术	3	8	303	4	171		1	0	0	0	0	100	2000	0	320	1	1		1	1					100	1		召唤雷电之力对目标造成109%攻击伤害，附加30点神圣伤害
12101	雷电术	4	8	303	4	171		1	0	0	0	0	100	2000	0	320	1	1		1	1					100	1		召唤雷电之力对目标造成112%攻击伤害，附加40点神圣伤害
12101	雷电术	5	8	303	4	171		1	0	0	0	0	100	2000	0	320	1	1		1	1					100	1		召唤雷电之力对目标造成115%攻击伤害，附加50点神圣伤害
12101	雷电术	6	8	303	4	171		1	0	0	0	0	100	2000	0	320	1	1		1	1					100	1		召唤雷电之力对目标造成118%攻击伤害，附加60点神圣伤害
12101	雷电术	7	8	303	4	171		1	0	0	0	0	100	2000	0	320	1	1		1	1					100	1		召唤雷电之力对目标造成121%攻击伤害，附加70点神圣伤害
12101	雷电术	8	8	303	4	171		1	0	0	0	0	100	2000	0	320	1	1		1	1					100	1		召唤雷电之力对目标造成124%攻击伤害，附加80点神圣伤害
12101	雷电术	9	8	303	4	171		1	0	0	0	0	100	2000	0	320	1	1		1	1					100	1		召唤雷电之力对目标造成127%攻击伤害，附加90点神圣伤害
12101	雷电术	10	8	303	4	171		1	0	0	0	0	100	2000	0	320	1	1		1	1					100	1		召唤雷电之力对目标造成130%攻击伤害，附加100点神圣伤害
12102	闪电球	1	9	304	4	160	50	1	0	0	0	0	300	6000	0	320	1	1		1	1					100	1		召唤闪电之球对目标周围3米范围造成91%攻击伤害，附加25点直接伤害。
12102	闪电球	2	9	304	4	160	50	1	0	0	0	0	300	6000	0	320	1	1		1	1					100	1		召唤闪电之球对目标周围3米范围造成92%攻击伤害，附加50点直接伤害。
12102	闪电球	3	9	304	4	160	50	1	0	0	0	0	300	6000	0	320	1	1		1	1					100	1		召唤闪电之球对目标周围3米范围造成93%攻击伤害，附加75点直接伤害。
12102	闪电球	4	9	304	4	160	50	1	0	0	0	0	300	6000	0	320	1	1		1	1					100	1		召唤闪电之球对目标周围3米范围造成94%攻击伤害，附加100点直接伤害。
12102	闪电球	5	9	304	4	160	50	1	0	0	0	0	300	6000	0	320	1	1		1	1					100	1		召唤闪电之球对目标周围3米范围造成95%攻击伤害，附加125点直接伤害。
12102	闪电球	6	9	304	4	160	50	1	0	0	0	0	300	6000	0	320	1	1		1	1					100	1		召唤闪电之球对目标周围3米范围造成96%攻击伤害，附加150点直接伤害。
12102	闪电球	7	9	304	4	160	50	1	0	0	0	0	300	6000	0	320	1	1		1	1					100	1		召唤闪电之球对目标周围3米范围造成97%攻击伤害，附加175点直接伤害。
12102	闪电球	8	9	304	4	160	50	1	0	0	0	0	300	6000	0	320	1	1		1	1					100	1		召唤闪电之球对目标周围3米范围造成98%攻击伤害，附加200点直接伤害。
12102	闪电球	9	9	304	4	160	50	1	0	0	0	0	300	6000	0	320	1	1		1	1					100	1		召唤闪电之球对目标周围3米范围造成99%攻击伤害，附加225点直接伤害。
12102	闪电球	10	9	304	4	160	50	1	0	0	0	0	300	6000	0	320	1	1		1	1					100	1		召唤闪电之球对目标周围3米范围造成100%攻击伤害，附加250点直接伤害。
12103	流星弹	1	10	305	4	161	100	1	0	0		0	400	8000	0	320	1	1		1	1					100	1		召唤流星对目标造成155%攻击伤害，附加110点直接伤害，并有22%几率让目标昏迷2秒
12103	流星弹	2	10	305	4	161	100	1	0	0	0	0	400	8000	0	320	1	1		1	1					100	1		召唤流星对目标造成160%攻击伤害，附加120点直接伤害，并有24%几率让目标昏迷2秒
12103	流星弹	3	10	305	4	161	100	1	0	0		0	400	8000	0	320	1	1		1	1					100	1		召唤流星对目标造成165%攻击伤害，附加130点直接伤害，并有26%几率让目标昏迷2秒
12103	流星弹	4	10	305	4	161	100	1	0	0	0	0	400	8000	0	320	1	1		1	1					100	1		召唤流星对目标造成170%攻击伤害，附加140点直接伤害，并有28%几率让目标昏迷2秒
12103	流星弹	5	10	305	4	161	100	1	0	0		0	400	8000	0	320	1	1		1	1					100	1		召唤流星对目标造成175%攻击伤害，附加150点直接伤害，并有30%几率让目标昏迷2秒
12103	流星弹	6	10	305	4	161	100	1	0	0	0	0	400	8000	0	320	1	1		1	1					100	1		召唤流星对目标造成180%攻击伤害，附加160点直接伤害，并有32%几率让目标昏迷2秒
12103	流星弹	7	10	305	4	161	100	1	0	0		0	400	8000	0	320	1	1		1	1					100	1		召唤流星对目标造成185%攻击伤害，附加170点直接伤害，并有34%几率让目标昏迷2秒
12103	流星弹	8	10	305	4	161	100	1	0	0	0	0	400	8000	0	320	1	1		1	1					100	1		召唤流星对目标造成190%攻击伤害，附加180点直接伤害，并有36%几率让目标昏迷2秒
12103	流星弹	9	10	305	4	161	100	1	0	0		0	400	8000	0	320	1	1		1	1					100	1		召唤流星对目标造成195%攻击伤害，附加190点直接伤害，并有38%几率让目标昏迷2秒
12103	流星弹	10	10	305	4	161	100	1	0	0	0	0	400	8000	0	320	1	1		1	1					100	1		召唤流星对目标造成200%攻击伤害，附加200点直接伤害，并有40%几率让目标昏迷2秒
12104	陨石术	1	11	307	4	162	100	1	0	0	0	0	750	15000	0	320	1	1		1	1					100	1		召唤陨石之力对目标造成210%攻击伤害，附加550点直接伤害，有55%几率触发上古法盾效果吸收300点伤害，持续6秒
12104	陨石术	2	11	307	4	162	100	1	0	0	0	0	750	15000	0	320	1	1		1	1					100	1		召唤陨石之力对目标造成220%攻击伤害，附加600点直接伤害，有60%几率触发上古法盾效果吸收600点伤害，持续6秒
12104	陨石术	3	11	307	4	162	100	1	0	0	0	0	750	15000	0	320	1	1		1	1					100	1		召唤陨石之力对目标造成230%攻击伤害，附加650点直接伤害，有65%几率触发上古法盾效果吸收900点伤害，持续6秒
12104	陨石术	4	11	307	4	162	100	1	0	0	0	0	750	15000	0	320	1	1		1	1					100	1		召唤陨石之力对目标造成240%攻击伤害，附加700点直接伤害，有70%几率触发上古法盾效果吸收1200点伤害，持续6秒
12104	陨石术	5	11	307	4	162	100	1	0	0	0	0	750	15000	0	320	1	1		1	1					100	1		召唤陨石之力对目标造成250%攻击伤害，附加750点直接伤害，有75%几率触发上古法盾效果吸收1500点伤害，持续6秒
12104	陨石术	6	11	307	4	162	100	1	0	0	0	0	750	15000	0	320	1	1		1	1					100	1		召唤陨石之力对目标造成260%攻击伤害，附加800点直接伤害，有80%几率触发上古法盾效果吸收1800点伤害，持续6秒
12104	陨石术	7	11	307	4	162	100	1	0	0	0	0	750	15000	0	320	1	1		1	1					100	1		召唤陨石之力对目标造成270%攻击伤害，附加850点直接伤害，有85%几率触发上古法盾效果吸收2100点伤害，持续6秒
12104	陨石术	8	11	307	4	162	100	1	0	0	0	0	750	15000	0	320	1	1		1	1					100	1		召唤陨石之力对目标造成280%攻击伤害，附加900点直接伤害，有90%几率触发上古法盾效果吸收2400点伤害，持续6秒
12104	陨石术	9	11	307	4	162	100	1	0	0	0	0	750	15000	0	320	1	1		1	1					100	1		召唤陨石之力对目标造成290%攻击伤害，附加950点直接伤害，有95%几率触发上古法盾效果吸收2700点伤害，持续6秒
12104	陨石术	10	11	307	4	162	100	1	0	0	0	0	750	15000	0	320	1	1		1	1					100	1		召唤陨石之力对目标造成300%攻击伤害，附加1000点直接伤害，有100%几率触发上古法盾效果吸收3000点伤害，持续6秒
																													
13000	妖皇护体	1	20		4			1	0	1	0																		永久提升自身生命值上限35
13000	妖皇护体	2	20		4			1	0	1	0																		永久提升自身生命值上限70
13000	妖皇护体	3	20		4			1	0	1	0																		永久提升自身生命值上限105
13000	妖皇护体	4	20		4			1	0	1	0																		永久提升自身生命值上限140
13000	妖皇护体	5	20		4			1	0	1	0																		永久提升自身生命值上限175
13000	妖皇护体	6	20		4			1	0	1	0																		永久提升自身生命值上限221
13000	妖皇护体	7	20		4			1	0	1	0																		永久提升自身生命值上限267
13000	妖皇护体	8	20		4			1	0	1	0																		永久提升自身生命值上限313
13000	妖皇护体	9	20		4			1	0	1	0																		永久提升自身生命值上限359
13000	妖皇护体	10	20		4			1	0	1	0																		永久提升自身生命值上限405
13000	妖皇护体	11	20		4			1	0	1	0																		永久提升自身生命值上限463
13000	妖皇护体	12	20		4			1	0	1	0																		永久提升自身生命值上限521
13000	妖皇护体	13	20		4			1	0	1	0																		永久提升自身生命值上限579
13000	妖皇护体	14	20		4			1	0	1	0																		永久提升自身生命值上限637
13000	妖皇护体	15	20		4			1	0	1	0																		永久提升自身生命值上限695
13000	妖皇护体	16	20		4			1	0	1	0																		永久提升自身生命值上限764
13000	妖皇护体	17	20		4			1	0	1	0																		永久提升自身生命值上限833
13000	妖皇护体	18	20		4			1	0	1	0																		永久提升自身生命值上限902
13000	妖皇护体	19	20		4			1	0	1	0																		永久提升自身生命值上限971
13000	妖皇护体	20	20		4			1	0	1	0																		永久提升自身生命值上限1040
13000	妖皇护体	21	20		4			1	0	1	0																		永久提升自身生命值上限1121
13000	妖皇护体	22	20		4			1	0	1	0																		永久提升自身生命值上限1202
13000	妖皇护体	23	20		4			1	0	1	0																		永久提升自身生命值上限1283
13000	妖皇护体	24	20		4			1	0	1	0																		永久提升自身生命值上限1364
13000	妖皇护体	25	20		4			1	0	1	0																		永久提升自身生命值上限1445
13000	妖皇护体	26	20		4			1	0	1	0																		永久提升自身生命值上限1537
13000	妖皇护体	27	20		4			1	0	1	0																		永久提升自身生命值上限1629
13000	妖皇护体	28	20		4			1	0	1	0																		永久提升自身生命值上限1721
13000	妖皇护体	29	20		4			1	0	1	0																		永久提升自身生命值上限1813
13000	妖皇护体	30	20		4			1	0	1	0																		永久提升自身生命值上限1905
13000	妖皇护体	31	20		4			1	0	1	0																		永久提升自身生命值上限2009
13000	妖皇护体	32	20		4			1	0	1	0																		永久提升自身生命值上限2113
13000	妖皇护体	33	20		4			1	0	1	0																		永久提升自身生命值上限2217
13000	妖皇护体	34	20		4			1	0	1	0																		永久提升自身生命值上限2321
