heroId	heroLevel	atk	rit	maxHp	maxMp
1000004	11	302	272	3402	1418
1000004	12	317	285	3564	1485
1000004	13	331	298	3726	1553
1000004	14	346	311	3888	1620
1000004	15	360	324	4050	1688
1000004	16	374	337	4212	1755
1000004	17	389	350	4374	1823
1000004	18	403	363	4536	1890
1000004	19	418	376	4698	1958
1000004	20	432	389	4860	2025
1000004	21	448	403	5040	2100
1000004	22	464	418	5220	2175
1000004	23	480	432	5400	2250
1000004	24	496	446	5580	2325
1000004	25	512	461	5760	2400
1000004	26	528	475	5940	2475
1000004	27	544	490	6120	2550
1000004	28	560	504	6300	2625
1000004	29	576	518	6480	2700
1000004	30	592	533	6660	2775
1000004	31	610	549	6858	2858
1000004	32	627	564	7056	2940
1000004	33	645	580	7254	3023
1000004	34	662	596	7452	3105
1000004	35	680	612	7650	3188
1000004	36	698	628	7848	3270
1000004	37	715	644	8046	3353
1000004	38	733	660	8244	3435
1000004	39	750	675	8442	3518
1000004	40	768	691	8640	3600
1000004	41	787	708	8856	3690
1000004	42	806	726	9072	3780
1000004	43	826	743	9288	3870
1000004	44	845	760	9504	3960
1000004	45	864	778	9720	4050
1000004	46	883	795	9936	4140
1000004	47	902	812	10152	4230
1000004	48	922	829	10368	4320
1000004	49	941	847	10584	4410
1000004	50	960	864	10800	4500
1000004	51	981	883	11034	4598
1000004	52	1002	901	11268	4695
1000004	53	1022	920	11502	4793
1000004	54	1043	939	11736	4890
1000004	55	1064	958	11970	4988
1000004	56	1085	976	12204	5085
1000004	57	1106	995	12438	5183
1000004	58	1126	1014	12672	5280
1000004	59	1147	1032	12906	5378
1000004	60	1168	1051	13140	5475
1000004	61	1190	1071	13392	5580
1000004	62	1213	1092	13644	5685
1000004	63	1235	1112	13896	5790
1000004	64	1258	1132	14148	5895
1000004	65	1280	1152	14400	6000
1000004	66	1302	1172	14652	6105
1000004	67	1325	1192	14904	6210
1000004	68	1347	1212	15156	6315
1000004	69	1370	1233	15408	6420
1000004	70	1392	1253	15660	6525
1000004	71	1416	1274	15930	6638
1000004	72	1440	1296	16200	6750
1000004	73	1464	1318	16470	6863
1000004	74	1488	1339	16740	6975
1000004	75	1512	1361	17010	7088
1000004	76	1536	1382	17280	7200
1000004	77	1560	1404	17550	7313
1000004	78	1584	1426	17820	7425
1000004	79	1608	1447	18090	7538
1000004	80	1632	1469	18360	7650
1000004	81	1662	1496	18702	7793
1000004	82	1693	1524	19044	7935
1000004	83	1723	1551	19386	8078
1000004	84	1754	1578	19728	8220
1000004	85	1784	1606	20070	8363
1000004	86	1814	1633	20412	8505
1000004	87	1845	1660	20754	8648
1000004	88	1875	1688	21096	8790
1000004	89	1906	1715	21438	8933
1000004	90	1936	1742	21780	9075
1000004	91	1973	1776	22194	9248
1000004	92	2010	1809	22608	9420
1000004	93	2046	1842	23022	9593
1000004	94	2083	1875	23436	9765
1000004	95	2120	1908	23850	9938
1000004	96	2157	1941	24264	10110
1000004	97	2194	1974	24678	10283
1000004	98	2230	2007	25092	10455
1000004	99	2267	2040	25506	10628
1000004	100	2304	2074	25920	10800
1000004	101	2347	2112	26406	11003
1000004	102	2390	2151	26892	11205
1000004	103	2434	2190	27378	11408
1000004	104	2477	2229	27864	11610
1000004	105	2520	2268	28350	11813
1000004	106	2563	2307	28836	12015
1000004	107	2606	2346	29322	12218
1000004	108	2650	2385	29808	12420
1000004	109	2693	2424	30294	12623
1000004	110	2736	2462	30780	12825
1000004	111	2786	2507	31338	13058
1000004	112	2835	2552	31896	13290
1000004	113	2885	2596	32454	13523
1000004	114	2934	2641	33012	13755
1000004	115	2984	2686	33570	13988
1000004	116	3034	2730	34128	14220
1000004	117	3083	2775	34686	14453
1000004	118	3133	2820	35244	14685
1000004	119	3182	2864	35802	14918
1000004	120	3232	2909	36360	15150
1000004	121	3288	2959	36990	15413
1000004	122	3344	3010	37620	15675
1000004	123	3400	3060	38250	15938
1000004	124	3456	3110	38880	16200
1000004	125	3512	3161	39510	16463
1000004	126	3568	3211	40140	16725
1000004	127	3624	3262	40770	16988
1000004	128	3680	3312	41400	17250
1000004	129	3736	3362	42030	17513
1000004	130	3792	3413	42660	17775
1000004	131	3854	3469	43362	18068
1000004	132	3917	3525	44064	18360
1000004	133	3979	3581	44766	18653
1000004	134	4042	3637	45468	18945
1000004	135	4104	3694	46170	19238
1000004	136	4166	3750	46872	19530
1000004	137	4229	3806	47574	19823
1000004	138	4291	3862	48276	20115
1000004	139	4354	3918	48978	20408
1000004	140	4416	3974	49680	20700
1000004	141	4478	4031	50382	20993
1000004	142	4541	4087	51084	21285
1000004	143	4603	4143	51786	21578
1000004	144	4666	4199	52488	21870
1000004	145	4728	4255	53190	22163
1000004	146	4790	4311	53892	22455
1000004	147	4853	4368	54594	22748
1000004	148	4915	4424	55296	23040
1000004	149	4978	4480	55998	23333
1000004	150	5040	4536	56700	23625
1000004	151	5102	4592	57402	23918
1000004	152	5165	4648	58104	24210
1000004	153	5227	4704	58806	24503
1000004	154	5290	4761	59508	24795
1000004	155	5352	4817	60210	25088
1000004	156	5414	4873	60912	25380
1000004	157	5477	4929	61614	25673
1000004	158	5539	4985	62316	25965
1000004	159	5602	5041	63018	26258
1000004	160	5664	5098	63720	26550
1000004	161	5726	5154	64422	26843
1000004	162	5789	5210	65124	27135
1000004	163	5851	5266	65826	27428
1000004	164	5914	5322	66528	27720
1000004	165	5976	5378	67230	28013
1000004	166	6038	5435	67932	28305
1000004	167	6101	5491	68634	28598
1000004	168	6163	5547	69336	28890
1000004	169	6226	5603	70038	29183
1000004	170	6288	5659	70740	29475
1000004	171	6350	5715	71442	29768
1000004	172	6413	5772	72144	30060
1000004	173	6475	5828	72846	30353
1000004	174	6538	5884	73548	30645
1000004	175	6600	5940	74250	30938
1000004	176	6662	5996	74952	31230
1000004	177	6725	6052	75654	31523
1000004	178	6787	6108	76356	31815
1000004	179	6850	6165	77058	32108
1000004	180	6912	6221	77760	32400
1000004	181	6974	6277	78462	32693
1000004	182	7037	6333	79164	32985
1000004	183	7099	6389	79866	33278
1000004	184	7162	6445	80568	33570
1000004	185	7224	6502	81270	33863
1000004	186	7286	6558	81972	34155
1000004	187	7349	6614	82674	34448
1000004	188	7411	6670	83376	34740
1000004	189	7474	6726	84078	35033
1000004	190	7536	6782	84780	35325
1000004	191	7598	6839	85482	35618
1000004	192	7661	6895	86184	35910
1000004	193	7723	6951	86886	36203
1000004	194	7786	7007	87588	36495
1000004	195	7848	7063	88290	36788
1000004	196	7910	7119	88992	37080
1000004	197	7973	7176	89694	37373
1000004	198	8035	7232	90396	37665
1000004	199	8098	7288	91098	37958
1000004	200	8160	7344	91800	38250
1000005	1	259	130	1620	810
1000005	2	278	139	1740	870
1000005	3	298	149	1860	930
1000005	4	317	158	1980	990
1000005	5	336	168	2100	1050
1000005	6	355	178	2220	1110
1000005	7	374	187	2340	1170
1000005	8	394	197	2460	1230
1000005	9	413	206	2580	1290
1000005	10	432	216	2700	1350
1000005	11	454	227	2835	1418
1000005	12	475	238	2970	1485
1000005	13	497	248	3105	1553
1000005	14	518	259	3240	1620
1000005	15	540	270	3375	1688
1000005	16	562	281	3510	1755
1000005	17	583	292	3645	1823
1000005	18	605	302	3780	1890
1000005	19	626	313	3915	1958
1000005	20	648	324	4050	2025
1000005	21	672	336	4200	2100
1000005	22	696	348	4350	2175
1000005	23	720	360	4500	2250
1000005	24	744	372	4650	2325
1000005	25	768	384	4800	2400
1000005	26	792	396	4950	2475
1000005	27	816	408	5100	2550
1000005	28	840	420	5250	2625
1000005	29	864	432	5400	2700
1000005	30	888	444	5550	2775
1000005	31	914	457	5715	2858
1000005	32	941	470	5880	2940
1000005	33	967	484	6045	3023
1000005	34	994	497	6210	3105
1000005	35	1020	510	6375	3188
1000005	36	1046	523	6540	3270
1000005	37	1073	536	6705	3353
1000005	38	1099	550	6870	3435
1000005	39	1126	563	7035	3518
1000005	40	1152	576	7200	3600
1000005	41	1181	590	7380	3690
1000005	42	1210	605	7560	3780
1000005	43	1238	619	7740	3870
1000005	44	1267	634	7920	3960
1000005	45	1296	648	8100	4050
1000005	46	1325	662	8280	4140
1000005	47	1354	677	8460	4230
1000005	48	1382	691	8640	4320
1000005	49	1411	706	8820	4410
1000005	50	1440	720	9000	4500
1000005	51	1471	736	9195	4598
1000005	52	1502	751	9390	4695
1000005	53	1534	767	9585	4793
1000005	54	1565	782	9780	4890
1000005	55	1596	798	9975	4988
1000005	56	1627	814	10170	5085
1000005	57	1658	829	10365	5183
1000005	58	1690	845	10560	5280
1000005	59	1721	860	10755	5378
1000005	60	1752	876	10950	5475
1000005	61	1786	893	11160	5580
1000005	62	1819	910	11370	5685
1000005	63	1853	926	11580	5790
1000005	64	1886	943	11790	5895
1000005	65	1920	960	12000	6000
1000005	66	1954	977	12210	6105
1000005	67	1987	994	12420	6210
1000005	68	2021	1010	12630	6315
1000005	69	2054	1027	12840	6420
1000005	70	2088	1044	13050	6525
1000005	71	2124	1062	13275	6638
1000005	72	2160	1080	13500	6750
1000005	73	2196	1098	13725	6863
1000005	74	2232	1116	13950	6975
1000005	75	2268	1134	14175	7088
1000005	76	2304	1152	14400	7200
1000005	77	2340	1170	14625	7313
1000005	78	2376	1188	14850	7425
1000005	79	2412	1206	15075	7538
1000005	80	2448	1224	15300	7650
1000005	81	2494	1247	15585	7793
1000005	82	2539	1270	15870	7935
1000005	83	2585	1292	16155	8078
1000005	84	2630	1315	16440	8220
1000005	85	2676	1338	16725	8363
1000005	86	2722	1361	17010	8505
1000005	87	2767	1384	17295	8648
1000005	88	2813	1406	17580	8790
1000005	89	2858	1429	17865	8933
1000005	90	2904	1452	18150	9075
1000005	91	2959	1480	18495	9248
1000005	92	3014	1507	18840	9420
1000005	93	3070	1535	19185	9593
1000005	94	3125	1562	19530	9765
1000005	95	3180	1590	19875	9938
1000005	96	3235	1618	20220	10110
1000005	97	3290	1645	20565	10283
1000005	98	3346	1673	20910	10455
1000005	99	3401	1700	21255	10628
1000005	100	3456	1728	21600	10800
1000005	101	3521	1760	22005	11003
1000005	102	3586	1793	22410	11205
1000005	103	3650	1825	22815	11408
1000005	104	3715	1858	23220	11610
1000005	105	3780	1890	23625	11813
1000005	106	3845	1922	24030	12015
1000005	107	3910	1955	24435	12218
1000005	108	3974	1987	24840	12420
1000005	109	4039	2020	25245	12623
1000005	110	4104	2052	25650	12825
1000005	111	4178	2089	26115	13058
1000005	112	4253	2126	26580	13290
1000005	113	4327	2164	27045	13523
1000005	114	4402	2201	27510	13755
1000005	115	4476	2238	27975	13988
1000005	116	4550	2275	28440	14220
1000005	117	4625	2312	28905	14453
1000005	118	4699	2350	29370	14685
1000005	119	4774	2387	29835	14918
1000005	120	4848	2424	30300	15150
1000005	121	4932	2466	30825	15413
1000005	122	5016	2508	31350	15675
1000005	123	5100	2550	31875	15938
1000005	124	5184	2592	32400	16200
1000005	125	5268	2634	32925	16463
1000005	126	5352	2676	33450	16725
1000005	127	5436	2718	33975	16988
1000005	128	5520	2760	34500	17250
1000005	129	5604	2802	35025	17513
1000005	130	5688	2844	35550	17775
1000005	131	5782	2891	36135	18068
1000005	132	5875	2938	36720	18360
1000005	133	5969	2984	37305	18653
1000005	134	6062	3031	37890	18945
1000005	135	6156	3078	38475	19238
1000005	136	6250	3125	39060	19530
1000005	137	6343	3172	39645	19823
1000005	138	6437	3218	40230	20115
1000005	139	6530	3265	40815	20408
1000005	140	6624	3312	41400	20700
1000005	141	6718	3359	41985	20993
1000005	142	6811	3406	42570	21285
1000005	143	6905	3452	43155	21578
1000005	144	6998	3499	43740	21870
1000005	145	7092	3546	44325	22163
1000005	146	7186	3593	44910	22455
1000005	147	7279	3640	45495	22748
1000005	148	7373	3686	46080	23040
1000005	149	7466	3733	46665	23333
1000005	150	7560	3780	47250	23625
1000005	151	7654	3827	47835	23918
1000005	152	7747	3874	48420	24210
1000005	153	7841	3920	49005	24503
1000005	154	7934	3967	49590	24795
1000005	155	8028	4014	50175	25088
1000005	156	8122	4061	50760	25380
1000005	157	8215	4108	51345	25673
1000005	158	8309	4154	51930	25965
1000005	159	8402	4201	52515	26258
1000005	160	8496	4248	53100	26550
1000005	161	8590	4295	53685	26843
1000005	162	8683	4342	54270	27135
1000005	163	8777	4388	54855	27428
1000005	164	8870	4435	55440	27720
1000005	165	8964	4482	56025	28013
1000005	166	9058	4529	56610	28305
1000005	167	9151	4576	57195	28598
1000005	168	9245	4622	57780	28890
1000005	169	9338	4669	58365	29183
1000005	170	9432	4716	58950	29475
1000005	171	9526	4763	59535	29768
1000005	172	9619	4810	60120	30060
1000005	173	9713	4856	60705	30353
1000005	174	9806	4903	61290	30645
1000005	175	9900	4950	61875	30938
1000005	176	9994	4997	62460	31230
1000005	177	10087	5044	63045	31523
1000005	178	10181	5090	63630	31815
1000005	179	10274	5137	64215	32108
1000005	180	10368	5184	64800	32400
1000005	181	10462	5231	65385	32693
1000005	182	10555	5278	65970	32985
1000005	183	10649	5324	66555	33278
1000005	184	10742	5371	67140	33570
1000005	185	10836	5418	67725	33863
1000005	186	10930	5465	68310	34155
1000005	187	11023	5512	68895	34448
1000005	188	11117	5558	69480	34740
1000005	189	11210	5605	70065	35033
1000005	190	11304	5652	70650	35325
1000005	191	11398	5699	71235	35618
1000005	192	11491	5746	71820	35910
1000005	193	11585	5792	72405	36203
1000005	194	11678	5839	72990	36495
1000005	195	11772	5886	73575	36788
1000005	196	11866	5933	74160	37080
1000005	197	11959	5980	74745	37373
1000005	198	12053	6026	75330	37665
1000005	199	12146	6073	75915	37958
1000005	200	12240	6120	76500	38250
1000006	1	216	143	1782	810
1000006	2	232	153	1914	870
1000006	3	248	164	2046	930
1000006	4	264	174	2178	990
1000006	5	280	185	2310	1050
1000006	6	296	195	2442	1110
1000006	7	312	206	2574	1170
1000006	8	328	216	2706	1230
1000006	9	344	227	2838	1290
1000006	10	360	238	2970	1350
1000006	11	378	249	3119	1418
1000006	12	396	261	3267	1485
1000006	13	414	273	3416	1553
1000006	14	432	285	3564	1620
1000006	15	450	297	3713	1688
1000006	16	468	309	3861	1755
1000006	17	486	321	4010	1823
1000006	18	504	333	4158	1890
1000006	19	522	345	4307	1958
1000006	20	540	356	4455	2025
1000006	21	560	370	4620	2100
1000006	22	580	383	4785	2175
1000006	23	600	396	4950	2250
1000006	24	620	409	5115	2325
1000006	25	640	422	5280	2400
1000006	26	660	436	5445	2475
1000006	27	680	449	5610	2550
1000006	28	700	462	5775	2625
1000006	29	720	475	5940	2700
1000006	30	740	488	6105	2775
1000006	31	762	503	6287	2858
1000006	32	784	517	6468	2940
1000006	33	806	532	6650	3023
1000006	34	828	546	6831	3105
1000006	35	850	561	7013	3188
1000006	36	872	576	7194	3270
1000006	37	894	590	7376	3353
1000006	38	916	605	7557	3435
1000006	39	938	619	7739	3518
1000006	40	960	634	7920	3600
1000006	41	984	649	8118	3690
1000006	42	1008	665	8316	3780
1000006	43	1032	681	8514	3870
1000006	44	1056	697	8712	3960
1000006	45	1080	713	8910	4050
1000006	46	1104	729	9108	4140
1000006	47	1128	744	9306	4230
1000006	48	1152	760	9504	4320
1000006	49	1176	776	9702	4410
1000006	50	1200	792	9900	4500
1000006	51	1226	809	10115	4598
1000006	52	1252	826	10329	4695
1000006	53	1278	843	10544	4793
1000006	54	1304	861	10758	4890
1000006	55	1330	878	10973	4988
1000006	56	1356	895	11187	5085
1000006	57	1382	912	11402	5183
1000006	58	1408	929	11616	5280
1000006	59	1434	946	11831	5378
1000006	60	1460	964	12045	5475
1000006	61	1488	982	12276	5580
1000006	62	1516	1001	12507	5685
1000006	63	1544	1019	12738	5790
1000006	64	1572	1038	12969	5895
1000006	65	1600	1056	13200	6000
1000006	66	1628	1074	13431	6105
1000006	67	1656	1093	13662	6210
1000006	68	1684	1111	13893	6315
1000006	69	1712	1130	14124	6420
1000006	70	1740	1148	14355	6525
1000006	71	1770	1168	14603	6638
1000006	72	1800	1188	14850	6750
1000006	73	1830	1208	15098	6863
1000006	74	1860	1228	15345	6975
1000006	75	1890	1247	15593	7088
1000006	76	1920	1267	15840	7200
1000006	77	1950	1287	16088	7313
1000006	78	1980	1307	16335	7425
1000006	79	2010	1327	16583	7538
1000006	80	2040	1346	16830	7650
1000006	81	2078	1371	17144	7793
1000006	82	2116	1397	17457	7935
1000006	83	2154	1422	17771	8078
1000006	84	2192	1447	18084	8220
1000006	85	2230	1472	18398	8363
1000006	86	2268	1497	18711	8505
1000006	87	2306	1522	19025	8648
1000006	88	2344	1547	19338	8790
1000006	89	2382	1572	19652	8933
1000006	90	2420	1597	19965	9075
1000006	91	2466	1628	20345	9248
1000006	92	2512	1658	20724	9420
1000006	93	2558	1688	21104	9593
1000006	94	2604	1719	21483	9765
1000006	95	2650	1749	21863	9938
1000006	96	2696	1779	22242	10110
1000006	97	2742	1810	22622	10283
1000006	98	2788	1840	23001	10455
1000006	99	2834	1870	23381	10628
1000006	100	2880	1901	23760	10800
1000006	101	2934	1936	24206	11003
1000006	102	2988	1972	24651	11205
1000006	103	3042	2008	25097	11408
1000006	104	3096	2043	25542	11610
1000006	105	3150	2079	25988	11813
1000006	106	3204	2115	26433	12015
1000006	107	3258	2150	26879	12218
1000006	108	3312	2186	27324	12420
1000006	109	3366	2222	27770	12623
1000006	110	3420	2257	28215	12825
1000006	111	3482	2298	28727	13058
1000006	112	3544	2339	29238	13290
1000006	113	3606	2380	29750	13523
1000006	114	3668	2421	30261	13755
1000006	115	3730	2462	30773	13988
1000006	116	3792	2503	31284	14220
1000006	117	3854	2544	31796	14453
1000006	118	3916	2585	32307	14685
1000006	119	3978	2625	32819	14918
1000006	120	4040	2666	33330	15150
1000006	121	4110	2713	33908	15413
1000006	122	4180	2759	34485	15675
1000006	123	4250	2805	35063	15938
1000006	124	4320	2851	35640	16200
1000006	125	4390	2897	36218	16463
1000006	126	4460	2944	36795	16725
1000006	127	4530	2990	37373	16988
1000006	128	4600	3036	37950	17250
1000006	129	4670	3082	38528	17513
1000006	130	4740	3128	39105	17775
1000006	131	4818	3180	39749	18068
1000006	132	4896	3231	40392	18360
1000006	133	4974	3283	41036	18653
1000006	134	5052	3334	41679	18945
1000006	135	5130	3386	42323	19238
1000006	136	5208	3437	42966	19530
1000006	137	5286	3489	43610	19823
1000006	138	5364	3540	44253	20115
1000006	139	5442	3592	44897	20408
1000006	140	5520	3643	45540	20700
1000006	141	5598	3695	46184	20993
1000006	142	5676	3746	46827	21285
1000006	143	5754	3798	47471	21578
1000006	144	5832	3849	48114	21870
1000006	145	5910	3901	48758	22163
1000006	146	5988	3952	49401	22455
1000006	147	6066	4004	50045	22748
1000006	148	6144	4055	50688	23040
1000006	149	6222	4107	51332	23333
1000006	150	6300	4158	51975	23625
1000006	151	6378	4209	52619	23918
1000006	152	6456	4261	53262	24210
1000006	153	6534	4312	53906	24503
1000006	154	6612	4364	54549	24795
1000006	155	6690	4415	55193	25088
1000006	156	6768	4467	55836	25380
1000006	157	6846	4518	56480	25673
1000006	158	6924	4570	57123	25965
1000006	159	7002	4621	57767	26258
1000006	160	7080	4673	58410	26550
1000006	161	7158	4724	59054	26843
1000006	162	7236	4776	59697	27135
1000006	163	7314	4827	60341	27428
1000006	164	7392	4879	60984	27720
1000006	165	7470	4930	61628	28013
1000006	166	7548	4982	62271	28305
1000006	167	7626	5033	62915	28598
1000006	168	7704	5085	63558	28890
1000006	169	7782	5136	64202	29183
1000006	170	7860	5188	64845	29475
1000006	171	7938	5239	65489	29768
1000006	172	8016	5291	66132	30060
1000006	173	8094	5342	66776	30353
1000006	174	8172	5394	67419	30645
1000006	175	8250	5445	68063	30938
1000006	176	8328	5496	68706	31230
1000006	177	8406	5548	69350	31523
1000006	178	8484	5599	69993	31815
1000006	179	8562	5651	70637	32108
1000006	180	8640	5702	71280	32400
1000006	181	8718	5754	71924	32693
1000006	182	8796	5805	72567	32985
1000006	183	8874	5857	73211	33278
1000006	184	8952	5908	73854	33570
1000006	185	9030	5960	74498	33863
1000006	186	9108	6011	75141	34155
1000006	187	9186	6063	75785	34448
1000006	188	9264	6114	76428	34740
1000006	189	9342	6166	77072	35033
1000006	190	9420	6217	77715	35325
1000006	191	9498	6269	78359	35618
1000006	192	9576	6320	79002	35910
1000006	193	9654	6372	79646	36203
1000006	194	9732	6423	80289	36495
1000006	195	9810	6475	80933	36788
1000006	196	9888	6526	81576	37080
1000006	197	9966	6578	82220	37373
1000006	198	10044	6629	82863	37665
1000006	199	10122	6681	83507	37958
1000006	200	10200	6732	84150	38250
1000007	1	259	130	1296	810
1000007	2	278	139	1392	870
1000007	3	298	149	1488	930
1000007	4	317	158	1584	990
1000007	5	336	168	1680	1050
1000007	6	355	178	1776	1110
1000007	7	374	187	1872	1170
1000007	8	394	197	1968	1230
1000007	9	413	206	2064	1290
1000007	10	432	216	2160	1350
1000007	11	454	227	2268	1418
1000007	12	475	238	2376	1485
1000007	13	497	248	2484	1553
1000007	14	518	259	2592	1620
1000007	15	540	270	2700	1688
1000007	16	562	281	2808	1755
1000007	17	583	292	2916	1823
1000007	18	605	302	3024	1890
1000007	19	626	313	3132	1958
1000007	20	648	324	3240	2025
1000007	21	672	336	3360	2100
1000007	22	696	348	3480	2175
1000007	23	720	360	3600	2250
1000007	24	744	372	3720	2325
1000007	25	768	384	3840	2400
1000007	26	792	396	3960	2475
1000007	27	816	408	4080	2550
1000007	28	840	420	4200	2625
1000007	29	864	432	4320	2700
1000007	30	888	444	4440	2775
1000007	31	914	457	4572	2858
1000007	32	941	470	4704	2940
1000007	33	967	484	4836	3023
1000007	34	994	497	4968	3105
1000007	35	1020	510	5100	3188
1000007	36	1046	523	5232	3270
1000007	37	1073	536	5364	3353
1000007	38	1099	550	5496	3435
1000007	39	1126	563	5628	3518
1000007	40	1152	576	5760	3600
1000007	41	1181	590	5904	3690
1000007	42	1210	605	6048	3780
1000007	43	1238	619	6192	3870
1000007	44	1267	634	6336	3960
1000007	45	1296	648	6480	4050
1000007	46	1325	662	6624	4140
1000007	47	1354	677	6768	4230
1000007	48	1382	691	6912	4320
1000007	49	1411	706	7056	4410
1000007	50	1440	720	7200	4500
1000007	51	1471	736	7356	4598
1000007	52	1502	751	7512	4695
1000007	53	1534	767	7668	4793
1000007	54	1565	782	7824	4890
1000007	55	1596	798	7980	4988
1000007	56	1627	814	8136	5085
1000007	57	1658	829	8292	5183
1000007	58	1690	845	8448	5280
1000007	59	1721	860	8604	5378
1000007	60	1752	876	8760	5475
1000007	61	1786	893	8928	5580
1000007	62	1819	910	9096	5685
1000007	63	1853	926	9264	5790
1000007	64	1886	943	9432	5895
1000007	65	1920	960	9600	6000
1000007	66	1954	977	9768	6105
1000007	67	1987	994	9936	6210
1000007	68	2021	1010	10104	6315
1000007	69	2054	1027	10272	6420
1000007	70	2088	1044	10440	6525
1000007	71	2124	1062	10620	6638
1000007	72	2160	1080	10800	6750
1000007	73	2196	1098	10980	6863
1000007	74	2232	1116	11160	6975
1000007	75	2268	1134	11340	7088
1000007	76	2304	1152	11520	7200
1000007	77	2340	1170	11700	7313
1000007	78	2376	1188	11880	7425
1000007	79	2412	1206	12060	7538
1000007	80	2448	1224	12240	7650
1000007	81	2494	1247	12468	7793
1000007	82	2539	1270	12696	7935
1000007	83	2585	1292	12924	8078
1000007	84	2630	1315	13152	8220
1000007	85	2676	1338	13380	8363
1000007	86	2722	1361	13608	8505
1000007	87	2767	1384	13836	8648
1000007	88	2813	1406	14064	8790
1000007	89	2858	1429	14292	8933
1000007	90	2904	1452	14520	9075
1000007	91	2959	1480	14796	9248
1000007	92	3014	1507	15072	9420
1000007	93	3070	1535	15348	9593
1000007	94	3125	1562	15624	9765
1000007	95	3180	1590	15900	9938
1000007	96	3235	1618	16176	10110
1000007	97	3290	1645	16452	10283
1000007	98	3346	1673	16728	10455
1000007	99	3401	1700	17004	10628
1000007	100	3456	1728	17280	10800
1000007	101	3521	1760	17604	11003
1000007	102	3586	1793	17928	11205
1000007	103	3650	1825	18252	11408
1000007	104	3715	1858	18576	11610
1000007	105	3780	1890	18900	11813
1000007	106	3845	1922	19224	12015
1000007	107	3910	1955	19548	12218
1000007	108	3974	1987	19872	12420
1000007	109	4039	2020	20196	12623
1000007	110	4104	2052	20520	12825
1000007	111	4178	2089	20892	13058
1000007	112	4253	2126	21264	13290
1000007	113	4327	2164	21636	13523
1000007	114	4402	2201	22008	13755
1000007	115	4476	2238	22380	13988
1000007	116	4550	2275	22752	14220
1000007	117	4625	2312	23124	14453
1000007	118	4699	2350	23496	14685
1000007	119	4774	2387	23868	14918
1000007	120	4848	2424	24240	15150
1000007	121	4932	2466	24660	15413
1000007	122	5016	2508	25080	15675
1000007	123	5100	2550	25500	15938
1000007	124	5184	2592	25920	16200
1000007	125	5268	2634	26340	16463
1000007	126	5352	2676	26760	16725
1000007	127	5436	2718	27180	16988
1000007	128	5520	2760	27600	17250
1000007	129	5604	2802	28020	17513
1000007	130	5688	2844	28440	17775
1000007	131	5782	2891	28908	18068
1000007	132	5875	2938	29376	18360
1000007	133	5969	2984	29844	18653
1000007	134	6062	3031	30312	18945
1000007	135	6156	3078	30780	19238
1000007	136	6250	3125	31248	19530
1000007	137	6343	3172	31716	19823
1000007	138	6437	3218	32184	20115
1000007	139	6530	3265	32652	20408
1000007	140	6624	3312	33120	20700
1000007	141	6718	3359	33588	20993
1000007	142	6811	3406	34056	21285
1000007	143	6905	3452	34524	21578
1000007	144	6998	3499	34992	21870
1000007	145	7092	3546	35460	22163
1000007	146	7186	3593	35928	22455
1000007	147	7279	3640	36396	22748
1000007	148	7373	3686	36864	23040
1000007	149	7466	3733	37332	23333
1000007	150	7560	3780	37800	23625
1000007	151	7654	3827	38268	23918
1000007	152	7747	3874	38736	24210
1000007	153	7841	3920	39204	24503
1000007	154	7934	3967	39672	24795
1000007	155	8028	4014	40140	25088
1000007	156	8122	4061	40608	25380
1000007	157	8215	4108	41076	25673
1000007	158	8309	4154	41544	25965
1000007	159	8402	4201	42012	26258
1000007	160	8496	4248	42480	26550
1000007	161	8590	4295	42948	26843
1000007	162	8683	4342	43416	27135
1000007	163	8777	4388	43884	27428
1000007	164	8870	4435	44352	27720
1000007	165	8964	4482	44820	28013
1000007	166	9058	4529	45288	28305
1000007	167	9151	4576	45756	28598
1000007	168	9245	4622	46224	28890
1000007	169	9338	4669	46692	29183
1000007	170	9432	4716	47160	29475
1000007	171	9526	4763	47628	29768
1000007	172	9619	4810	48096	30060
1000007	173	9713	4856	48564	30353
1000007	174	9806	4903	49032	30645
1000007	175	9900	4950	49500	30938
1000007	176	9994	4997	49968	31230
1000007	177	10087	5044	50436	31523
1000007	178	10181	5090	50904	31815
1000007	179	10274	5137	51372	32108
1000007	180	10368	5184	51840	32400
1000007	181	10462	5231	52308	32693
1000007	182	10555	5278	52776	32985
1000007	183	10649	5324	53244	33278
1000007	184	10742	5371	53712	33570
1000007	185	10836	5418	54180	33863
1000007	186	10930	5465	54648	34155
1000007	187	11023	5512	55116	34448
1000007	188	11117	5558	55584	34740
1000007	189	11210	5605	56052	35033
1000007	190	11304	5652	56520	35325
1000007	191	11398	5699	56988	35618
1000007	192	11491	5746	57456	35910
1000007	193	11585	5792	57924	36203
1000007	194	11678	5839	58392	36495
1000007	195	11772	5886	58860	36788
1000007	196	11866	5933	59328	37080
1000007	197	11959	5980	59796	37373
1000007	198	12053	6026	60264	37665
1000007	199	12146	6073	60732	37958
1000007	200	12240	6120	61200	38250
1000008	1	281	117	1296	810
1000008	2	302	125	1392	870
1000008	3	322	134	1488	930
1000008	4	343	143	1584	990
1000008	5	364	151	1680	1050
1000008	6	385	160	1776	1110
1000008	7	406	168	1872	1170
1000008	8	426	177	1968	1230
1000008	9	447	186	2064	1290
1000008	10	468	194	2160	1350
